participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,3.9033404994586625,4.737918094325797,3.938244246375423,4.947732055006251,4.320671151764791,5.735143013224634,4.707304708190115,2.640951936955393,2.989106086117404,5.026964256081545,0.0,3.8034946651605486,2.4604197599803093,3.9543006672327126,6.593031559053302,2.463088517310378,3.204796140365446,5.04100530660338,13.608099635131527,1.6304602264888928,2.1098890452990045,3.1370946169964444,10.538962234928654,3.0451529056888096,9.066926027484238,2.8444945904777046
Offroad,7.173867045565604,6.942136426916138,0.9832975551354665,1.693906227547614,2.6176000148569205,9.261396515754893,8.166353830350506,4.546851430898415,5.713642952704915,5.517518604683482,3.8034946651605486,0.0,5.730537171240923,2.1493061929920705,10.063556676846359,4.9377099427108,6.394651518235304,8.527476413086813,17.214405148542706,4.362797394636501,5.320419825159919,1.2988633398309908,14.095362588033712,6.519315770572169,12.63525571819258,5.930687267616349
Plub,2.0385587661987734,4.197896667222338,5.912251920000561,6.8249663713139395,5.6635776844724735,3.690815517684904,2.7329350350704655,2.5645394704317286,2.3898532779735664,5.399474533870213,2.4604197599803093,5.730537171240923,0.0,5.587806761268451,4.6971594624193065,1.9203344255555859,1.660815635309269,3.097625823575285,11.567901459894541,2.071339912427186,1.2041176237394489,5.000900801619276,8.465318193639813,1.0006363947025403,7.055791338395267,1.1126572213213917
Shimmy,7.049540054567366,6.996204214173358,2.164572332812152,1.9862376132576827,2.089754761720581,9.124914066078267,7.967512964153327,4.299366047468389,5.361332948657962,4.6924027105241795,3.9543006672327126,2.1493061929920705,5.587806761268451,0.0,9.82185345554086,4.725113369260477,6.441167343049936,8.371083833740434,16.944440142382398,4.3311497392982465,5.265751903207335,1.5359733700577072,13.868929847398388,6.3458547519906165,12.527625383786125,5.54883555970292
Tack,3.2516499436660538,6.816539177625054,10.226372168515415,11.1132942554637,10.19105134622904,1.7664696963775004,2.2785891021878597,6.141532795405943,6.200288052669108,9.419322650387445,6.593031559053302,10.063556676846359,4.6971594624193065,9.82185345554086,0.0,6.010591533448236,4.008633701399554,2.661963913497947,7.518632381183088,5.954850156962259,5.360425074555201,9.362452871391126,4.57448665576899,3.9746287065717154,3.276702523337019,4.887105650329816
Tw,3.4093280334266574,3.599434035399015,4.981680105887085,5.8653003030599455,4.563804295769791,4.981497899600816,3.957495562939874,2.4488710505253124,1.9637880844015125,4.367105652521417,2.463088517310378,4.9377099427108,1.9203344255555859,4.725113369260477,6.010591533448236,0.0,2.961556752878162,4.192891728938236,12.741405216817654,1.9356180206503513,1.6101807078287496,4.116949205541748,9.584251172645116,2.3913955130789755,8.390522731563786,1.5491294691394113
champion,1.4275509896796352,4.793788293070462,6.592496600823496,7.603604367102121,6.781598912735647,3.1276819371301245,2.275093754094864,2.9751814643307886,3.7450619206110667,6.841276783840731,3.204796140365446,6.394651518235304,1.660815635309269,6.441167343049936,4.008633701399554,2.961556752878162,0.0,2.7320057918174907,11.005108091816735,2.4988402783565773,2.0476676046945363,5.817837292878736,7.943997168617175,1.706627212226649,6.419166258444268,2.272104476474015
gobgab,2.242340071661949,4.576252955972003,8.559365823575279,9.598127698559077,8.484375422145481,1.2846797852856229,1.1579136373932948,5.043392871766106,4.1458161870575605,7.574126130370347,5.04100530660338,8.527476413086813,3.097625823575285,8.371083833740434,2.661963913497947,4.192891728938236,2.7320057918174907,0.0,8.803245509597055,4.404352505917153,3.3762308920091013,7.769323041818802,5.696625886358729,2.3352075932603293,4.462693791852973,3.0891021507664003
march,10.199488042898796,12.343200121298516,17.311889663397896,18.27360034225527,17.01535040906869,7.9784268061148484,9.1373821625545,13.304031376930398,12.425790863435086,15.451966052173336,13.608099635131527,17.214405148542706,11.567901459894541,16.944440142382398,7.518632381183088,12.741405216817654,11.005108091816735,8.803245509597055,0.0,13.047961988902594,12.051797613180153,16.454875560617882,3.2477789520476437,10.775389105352447,4.777719186096627,11.56323441034963
name,3.180599210519345,4.602673948940242,4.431866056627328,5.44723313146371,4.844948336488699,5.135019554153886,4.010533748225107,1.8238401191848337,3.139395642545249,5.5214279527218,1.6304602264888928,4.362797394636501,2.071339912427186,4.3311497392982465,5.954850156962259,1.9356180206503513,2.4988402783565773,4.404352505917153,13.047961988902594,0.0,1.7425599381313437,3.6695003047191483,9.935549400762792,2.6713262971073215,8.539353717154723,2.3317865502191437
sine,2.676185867645958,3.6358582394973724,5.3755870534235095,6.429735142647766,5.280927789801287,4.202087714317536,3.279586262907355,2.756165161207556,2.0415220406060004,5.111210998628692,2.1098890452990045,5.320419825159919,1.2041176237394489,5.265751903207335,5.360425074555201,1.6101807078287496,2.0476676046945363,3.3762308920091013,12.051797613180153,1.7425599381313437,0.0,4.573717950040589,8.949604955775353,1.6478791591490793,7.588699517020702,1.319393237783894
superidol,6.48248985455572,6.235181045078309,1.2809041654789137,1.938036336205738,2.0597058658355323,8.553548927210015,7.418863130927363,3.91733021708535,4.804682789258901,4.598087389026339,3.1370946169964444,1.2988633398309908,5.000900801619276,1.5359733700577072,9.362452871391126,4.116949205541748,5.817837292878736,7.769323041818802,16.454875560617882,3.6695003047191483,4.573717950040589,0.0,13.346005810344536,5.750731193501884,11.960525469818997,5.055931578496142
ก้องฟ้า,7.147996114301528,9.342836099560841,14.191467332622235,15.161782832172088,13.915254681190934,4.881080228992456,6.030217845363989,10.2189412280525,9.35357503271366,12.480273384746202,10.538962234928654,14.095362588033712,8.465318193639813,13.868929847398388,4.57448665576899,9.584251172645116,7.943997168617175,5.696625886358729,3.2477789520476437,9.935549400762792,8.949604955775353,13.346005810344536,0.0,7.665502297924073,2.0895800048846382,8.45636294870459
น้ำ,1.740847823219778,4.115259872813766,6.646187437542199,7.585123121217885,6.41941621085689,2.9298821022057164,2.013903529407789,3.250826808779787,2.5474588461848975,5.818742205523383,3.0451529056888096,6.519315770572169,1.0006363947025403,6.3458547519906165,3.9746287065717154,2.3913955130789755,1.706627212226649,2.3352075932603293,10.775389105352447,2.6713262971073215,1.6478791591490793,5.750731193501884,7.665502297924073,0.0,6.303244799858207,1.3209552721794109
เจ,5.721702245165511,8.421820794340956,12.787121909985776,13.788025304961876,12.644765138417798,3.485559724599661,4.733036253997766,8.852093906572584,8.234710910775483,11.495712988124701,9.066926027484238,12.63525571819258,7.055791338395267,12.527625383786125,3.276702523337019,8.390522731563786,6.419166258444268,4.462693791852973,4.777719186096627,8.539353717154723,7.588699517020702,11.960525469818997,2.0895800048846382,6.303244799858207,0.0,7.231798716272119
เทพซ่า676767677,2.417350788518064,3.6980463010526226,5.996939065966063,6.861532909391465,5.5171226680689625,3.8472660671661565,2.863023985473323,2.8326478063747285,1.85972340253,4.858838059229892,2.8444945904777046,5.930687267616349,1.1126572213213917,5.54883555970292,4.887105650329816,1.5491294691394113,2.272104476474015,3.0891021507664003,11.56323441034963,2.3317865502191437,1.319393237783894,5.055931578496142,8.45636294870459,1.3209552721794109,7.231798716272119,0.0
