participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,2.759319879683152,3.3274738921213705,5.607079917690492,5.0457444903393736,5.184649440756275,1.5782895650292261,2.4285019672239954,1.2708469939797786,2.1736582391473007,1.9079738378506441,0.0,4.19622462844772,2.003695627228984,1.769012024577344,4.689743018848085,1.096964588618109,0.8804762934022925,1.8589353955056322,2.9592894767895785,1.1277857520611683,1.016642134741307,3.2989048269991397,4.216878644328296,3.1329000451387228,3.214166512424759,3.0654034909074745
Offroad,2.499203294304491,7.0597824840994114,2.3359865461769367,1.219158976188722,2.2557535067046013,4.609847219353061,6.239719648879223,4.279952535488542,5.773985112656408,5.709144093694633,4.19622462844772,0.0,3.3038025950856484,2.9997497062173126,8.481347704087927,3.7485203829036102,4.452213539731875,5.214181002228492,6.7089818946766595,5.050239391258308,3.356659689598908,1.3832477213117373,8.031108148178145,1.927430143349888,7.296536284881775,2.9690324487526887
Plub,1.2112395964673488,4.360548515589026,4.534672961398703,4.233889307472835,4.245488631525352,1.781449694477209,3.6199632643053614,1.3062071131694237,3.2060580006947124,3.2182293132143154,2.003695627228984,3.3038025950856484,0.0,1.4658703245949825,5.7771466088958805,1.5823933122642937,2.0718121912294647,2.6509120267314574,4.002671791954098,2.524494741688212,1.773228769704777,2.557595687992775,5.348626663043324,1.7419396524344142,4.531989240629729,2.8414853028613085
Shimmy,1.4592479256107773,4.098878895799643,4.749160211595916,3.780453771136608,4.442416823838083,1.750931393640807,3.320296650002977,1.771453600969663,2.8352115927300616,2.8250508074972718,1.769012024577344,2.9997497062173126,1.4658703245949825,0.0,5.522416193336944,0.9809868180637861,1.630770930988748,2.2633266478992153,3.8788385302033044,2.3428788214209946,1.4757290626371817,1.8654168211757494,5.0838555319929535,2.1653852011575805,4.47242460756449,1.7410577407298136
Tack,6.503978840005224,1.4479524898983465,10.080671482875617,9.138219780466525,9.652244747362472,4.042358569096055,2.2967836849837724,4.690372991270786,2.7253636547369675,2.894017773472386,4.689743018848085,8.481347704087927,5.7771466088958805,5.522416193336944,0.0,4.812092772262119,4.142066227268765,3.3543225532266017,2.4846951950728613,3.825983360688284,5.521852535508064,7.2879288677742,0.5660593370900747,7.32276385564944,2.0446630743439624,6.172372205520595
Tw,2.0914031997121056,3.3831139091077405,5.391157872083897,4.541581519596563,5.060102517058539,1.1822142806423568,2.5748369632984343,1.2412676673321692,2.154820181714173,2.0209168456057283,1.096964588618109,3.7485203829036102,1.5823933122642937,0.9809868180637861,4.812092772262119,0.0,0.8808330396436392,1.5588902864672143,3.268472538901396,1.4475603196928966,1.2452081661450578,2.6521266337298957,4.342493126027741,2.7788470902147058,3.60458504841777,2.2855142015212717
champion,2.7580118294289195,2.740708104711825,6.0046047322868725,5.259110051732332,5.615493162850552,1.0234410966691945,1.8732227937087222,1.2088298316198416,1.5272127691693311,1.35357767765957,0.8804762934022925,4.452213539731875,2.0718121912294647,1.630770930988748,4.142066227268765,0.8808330396436392,0.0,1.1285024242575736,2.562619609275914,0.9252302829734719,1.519011677224337,3.400039982591743,3.6774862102249553,3.3869416236081995,2.9092890543479033,2.881427479570216
gobgab,3.2719224875827386,1.9312671833799213,6.827214522424222,5.954341519362392,6.4686849860166715,1.032087736230782,1.2799379774849176,1.7321846378911399,0.9183860191851967,0.9550193725626874,1.8589353955056322,5.214181002228492,2.6509120267314574,2.2633266478992153,3.3543225532266017,1.5588902864672143,1.1285024242575736,0.0,2.155008742391883,1.219549556152345,2.5221802420729933,4.033064192537056,2.89978442662747,4.11218309088752,2.4416997917379963,3.253245473026065
march,4.807797965420011,1.5603355749511436,8.056389726823804,7.4811085628483065,7.591603119772917,2.508379087786926,1.3986155119853485,2.8989217332284567,1.5754224345083352,1.8799812743232174,2.9592894767895785,6.7089818946766595,4.002671791954098,3.8788385302033044,2.4846951950728613,3.268472538901396,2.562619609275914,2.155008742391883,0.0,2.3795585026742043,3.7659889228745858,5.665522573510722,2.1867075939607457,5.405016457469391,1.9490270542006325,4.9179297153598505
name,3.362288856234866,2.478937517523459,6.468403746879631,5.883391900273516,6.080718635935841,1.4328309904059082,1.675234185502452,1.4437218115584007,1.544349687998132,1.1461024731580958,1.1277857520611683,5.050239391258308,2.524494741688212,2.3428788214209946,3.825983360688284,1.4475603196928966,0.9252302829734719,1.219549556152345,2.3795585026742043,0.0,1.9647659970242748,4.032363968543588,3.3336573769940627,3.9220897763402633,2.3079082641160458,3.5793200707850468
sine,2.2789119232938795,4.142899734247687,4.806699112190292,4.216235703062679,4.359081569444048,2.0627756885192836,3.2407980349369963,1.623953469519487,2.917750623402012,2.708559744616868,1.016642134741307,3.356659689598908,1.773228769704777,1.4757290626371817,5.521852535508064,1.2452081661450578,1.519011677224337,2.5221802420729933,3.7659889228745858,1.9647659970242748,0.0,2.6067288309523833,5.0467236318455,2.432274627691019,4.104541056436721,2.675140176918498
superidol,1.7519109574885772,5.878601487253668,3.528729916771298,2.0157446561098213,3.3820778902345827,3.519839445708715,5.104816353697699,3.398468058977428,4.617960799123714,4.571393547868137,3.2989048269991397,1.3832477213117373,2.557595687992775,1.8654168211757494,7.2879288677742,2.6521266337298957,3.400039982591743,4.033064192537056,5.665522573510722,4.032363968543588,2.6067288309523833,0.0,6.845985425111647,1.8784704330346287,6.2355570074516065,1.745027256896058
ก้องฟ้า,6.0862393622109625,1.0352885692894809,9.62123661801475,8.704501862620294,9.197236327051831,3.6217981564332855,1.8456299808806094,4.239365845973403,2.3019938108058375,2.413493814764535,4.216878644328296,8.031108148178145,5.348626663043324,5.0838555319929535,0.5660593370900747,4.342493126027741,3.6774862102249553,2.89978442662747,2.1867075939607457,3.3336573769940627,5.0467236318455,6.845985425111647,0.0,6.888861304026432,1.6148201562604927,5.775274488515753
น้ำ,1.255122002245553,5.894415360450173,2.949648505637162,2.9357019129115876,2.614211098075444,3.3262052437942162,5.098406716029894,2.819232013396308,4.6607456841380985,4.6628235040363215,3.1329000451387228,1.927430143349888,1.7419396524344142,2.1653852011575805,7.32276385564944,2.7788470902147058,3.3869416236081995,4.11218309088752,5.405016457469391,3.9220897763402633,2.432274627691019,1.8784704330346287,6.888861304026432,0.0,6.073129004787679,3.0104880354646424
เจ,5.428498201431912,1.4428404131002999,8.690320998559436,8.08363621982577,8.266429780763403,3.041209006145251,1.4937945652997613,3.345368486454189,2.0200279167892368,1.8196096328797087,3.214166512424759,7.296536284881775,4.531989240629729,4.47242460756449,2.0446630743439624,3.60458504841777,2.9092890543479033,2.4416997917379963,1.9490270542006325,2.3079082641160458,4.104541056436721,6.2355570074516065,1.6148201562604927,6.073129004787679,0.0,5.461359416671427
เทพซ่า676767677,2.3103460310817767,4.858924008604238,5.199092462861598,3.182056886404677,4.9397335597231615,2.908035266971137,4.177929147027325,3.286807746021457,3.6711162520252865,3.7100950490069433,3.0654034909074745,2.9690324487526887,2.8414853028613085,1.7410577407298136,6.172372205520595,2.2855142015212717,2.881427479570216,3.253245473026065,4.9179297153598505,3.5793200707850468,2.675140176918498,1.745027256896058,5.775274488515753,3.0104880354646424,5.461359416671427,0.0
