participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,3.37282416933871,5.0066882176545535,6.2327558216891115,2.927186854037461,2.501034873831621,3.5278219390544603,2.2211079263787323,5.166834723233185,2.7817760194355015,4.253645269667711,0.0,1.9603662489409681,2.947243937624148,1.9365239017430558,2.7762269558333554,2.68764041128971,2.56981230685371,4.046731482584311,5.807247983193885,1.6464341433345053,2.1127271884087673,1.9352221998856791,5.8799294339879,2.474151458466012,3.675240352920889,3.729051806249916
Offroad,2.331883876310378,5.105217031533155,5.660758687305324,2.699404215961165,0.953993177165888,3.5686967030772037,3.108254033667125,5.373199245952254,3.258781672540035,4.531991939155221,1.9603662489409681,0.0,2.81647077878277,2.107064363348926,2.9044156740979847,2.7769398330374293,2.6807549058348696,3.978015989960532,6.044241439669119,1.2736330989220737,1.2963448849252583,1.2229253870714873,5.876304249911962,1.3258987307426797,3.880239760960134,2.251263309945329
Plub,2.0601662977398156,2.476787499011457,8.319149225114117,5.16756585833959,2.5707429403381794,1.2669145636424963,2.7313597035407238,2.7804184567040626,2.253755703674489,1.859947680915135,2.947243937624148,2.81647077878277,0.0,2.1184468364144355,1.5466278731160064,0.5506219653441077,0.8016801121656977,1.4463954509690977,3.3778846466735293,2.2293428038079717,3.1150150835649524,1.895383646079517,3.3112313537733913,3.459013758531333,1.704054135288094,3.322189418447074
Shimmy,2.9714921754172248,4.139989421062462,7.174802135409726,3.7308861183930757,2.5083872327198122,2.8389917061817975,1.2392256627537286,4.432147105504519,2.692664284410408,3.5007197837872828,1.9365239017430558,2.107064363348926,2.1184468364144355,0.0,2.2497640794600327,1.9139956538037273,1.7649370743219133,3.2520809779955466,4.821140886933344,1.3452755374417489,2.1257189415622264,1.4384057259612757,5.124055731011327,3.0976094724467416,3.1862056911916823,3.669653275791569
Tack,2.438399203768273,2.7967581043399616,7.8778740308650015,4.958613356723456,2.7203867742561276,1.528723595962781,2.6626468906882685,2.9765018326353103,3.0789297351139444,2.4958168371372333,2.7762269558333554,2.9044156740979847,1.5466278731160064,2.2497640794600327,0.0,1.5965193632943275,1.4079888842066022,2.147391368835223,3.640868681132085,2.415284314816811,3.184303709107115,2.350220234775794,3.6927535703643044,3.284500294588286,1.4959383147395926,3.9347896080577334
Tw,2.3149578342030024,2.6345351646135646,8.253570219334078,5.029981753191858,2.649379100174919,1.4219953089667552,2.429213841442805,2.923559335917234,1.9380346147041503,1.9381825605804912,2.68764041128971,2.7769398330374293,0.5506219653441077,1.9139956538037273,1.5965193632943275,0.0,0.7684908770499966,1.65720187364614,3.4631931268876084,2.1171920843409264,3.0157423325456487,1.796528900776782,3.506621407647384,3.456254050523667,1.8529613003442114,3.4354035450938176
champion,2.4631024658380687,2.8624922262164914,8.056368009780902,4.898126649715539,2.6286366484481007,1.7012636513967594,2.3513845458356677,3.149384503253881,2.1229935646606433,2.1007717944574136,2.56981230685371,2.6807549058348696,0.8016801121656977,1.7649370743219133,1.4079888842066022,0.7684908770499966,0.0,1.984644320537764,3.6143319797104034,2.101033694414154,2.8236280561295706,1.7586886794613994,3.791816912483869,3.4282409737743285,1.7344701818047983,3.639024025697868
gobgab,2.4695955138643955,1.2704773492121324,9.445135074234763,6.301490648889796,3.548206060161661,0.8077386170794424,3.6348188222032807,1.585022124562198,3.1946794800671094,1.169368819292928,4.046731482584311,3.978015989960532,1.4463954509690977,3.2520809779955466,2.147391368835223,1.65720187364614,1.984644320537764,0.0,2.4096486641322636,3.3099455468860746,4.420028824100233,3.1179767701011545,1.9869141085550424,4.414230819440728,1.72545748809046,3.982599338400781
march,4.750731865498966,1.3138238255755277,11.4065137783737,8.21763030755676,5.763297217726016,2.7171259075145424,4.8050240853927155,1.3602471723342155,4.702979947641534,2.0198138309151656,5.807247983193885,6.044241439669119,3.3778846466735293,4.821140886933344,3.640868681132085,3.4631931268876084,3.6143319797104034,2.4096486641322636,0.0,5.291834672925789,6.2390013587387285,5.104858622559212,1.7677270184703273,6.567833049235236,2.9259178442110048,6.301032954915551
name,2.3063269048756974,4.407138589389229,6.570230538169761,3.116690864628125,1.6055775404082888,2.892950735715778,2.2356512090289034,4.666281690857889,2.845812629021904,3.8260686504331223,1.6464341433345053,1.2736330989220737,2.2293428038079717,1.3452755374417489,2.415284314816811,2.1171920843409264,2.101033694414154,3.3099455468860746,5.291834672925789,0.0,1.8237873875792916,0.937945482462272,5.258109694696646,2.168373915854442,3.412708445405068,2.721896402149871
sine,3.152375880814611,5.450377599184853,5.706884369594033,2.7794077090411657,1.9560187390044228,4.011818433331982,3.073821546112999,5.729674612367586,3.38532490767787,4.806872326963946,2.1127271884087673,1.2963448849252583,3.1150150835649524,2.1257189415622264,3.184303709107115,3.0157423325456487,2.8236280561295706,4.420028824100233,6.2390013587387285,1.8237873875792916,0.0,1.5752260687972066,6.317075246743696,2.222780212990372,4.17921808285408,3.16849328933097
superidol,2.1576926778230683,4.242170108422502,6.726063340115525,3.5221577194766978,1.4665045354343085,2.8126350097922925,2.5009983997574663,4.547105717266821,2.4464170655608557,3.58222293575717,1.9352221998856791,1.2229253870714873,1.895383646079517,1.4384057259612757,2.350220234775794,1.796528900776782,1.7586886794613994,3.1179767701011545,5.104858622559212,0.937945482462272,1.5752260687972066,0.0,5.071843230319863,2.2489440788955757,3.1775188360726747,2.523084156769058
ก้องฟ้า,4.085061285245337,1.1427438598690136,11.196131088877173,8.202562422407008,5.357666108074328,2.461729787450454,5.309011427355562,1.046741793969131,4.735506218823728,2.088993722336523,5.8799294339879,5.876304249911962,3.3112313537733913,5.124055731011327,3.6927535703643044,3.506621407647384,3.791816912483869,1.9869141085550424,1.7677270184703273,5.258109694696646,6.317075246743696,5.071843230319863,0.0,6.154863963558288,2.8175633669018962,5.594358480741293
น้ำ,2.484934672042275,5.5180448955238415,5.161619698583348,2.877505330815445,1.2673239368102063,3.9414055020429557,3.9148557857684274,5.707348190332654,3.928223959648395,5.061449257123915,2.474151458466012,1.3258987307426797,3.459013758531333,3.0976094724467416,3.284500294588286,3.456254050523667,3.4282409737743285,4.414230819440728,6.567833049235236,2.168373915854442,2.222780212990372,2.2489440788955757,6.154863963558288,0.0,4.219882879589694,2.2847506551819583
เจ,2.9528395652797146,2.1135654772956656,8.896309737351848,6.098167440446613,3.562157856814816,1.5126953630653646,3.4327232845524684,2.2259439582286666,2.9982408130183273,1.6084534055601996,3.675240352920889,3.880239760960134,1.704054135288094,3.1862056911916823,1.4959383147395926,1.8529613003442114,1.7344701818047983,1.72545748809046,2.9259178442110048,3.412708445405068,4.17921808285408,3.1775188360726747,2.8175633669018962,4.219882879589694,0.0,4.455499699937168
เทพซ่า676767677,1.8599101660728614,5.182229277423695,6.709677949147697,4.27055758960541,1.6255080062185927,3.8763483000214283,4.664752650806359,5.463992772030747,3.9032200706897036,4.794652474782415,3.729051806249916,2.251263309945329,3.322189418447074,3.669653275791569,3.9347896080577334,3.4354035450938176,3.639024025697868,3.982599338400781,6.301032954915551,2.721896402149871,3.16849328933097,2.523084156769058,5.594358480741293,2.2847506551819583,4.455499699937168,0.0
