,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,1.2318744567607904,1.278731449387619,1.5181984529196273,1.298291586273899,1.194956230688815,1.2987938584157266,1.4737533257520314,1.2828510343477482,1.007927038481332,2.230184423844171,0.0,1.3317031073688637,1.0506112576602216,1.3056006713283166,1.05148837169567,1.3408042718417414,1.2882943838299548,0.8722811652662192,1.0765566103868243,1.175422227455166,1.1799863688599563,1.429713234161219,1.0249165635928796,1.3006905875968537,0.8469851765770036,0.9417081346964985
Offroad,1.676795525570052,1.4657972301536148,0.805312204968419,0.9991143210384323,0.8178478305095968,0.8782648987315672,1.359214111345177,1.2206904986510128,1.3354968820900837,2.8592033544409015,1.3317031073688637,0.0,0.778009844341927,1.1997863597474991,1.6213025402199965,0.9315333342157791,1.0687030856298287,1.4212130263356526,1.7785310969290566,1.7835521995602714,1.4612584391951051,1.5169401323784064,1.3550069595626435,0.9149443528223901,1.6059054567480322,1.1021519566722973
Plub,1.2899966501149047,0.8628148707459894,1.1947941490154188,1.1502094713261821,0.8181001551106273,0.600348399762534,1.0067063914537846,0.7963815028262065,1.0825001465319013,2.5077340199202895,1.0506112576602216,0.778009844341927,0.0,0.8049700416521808,0.931961599438835,0.7098712829704138,0.6321490582706099,1.050872773200635,1.0696511915538884,1.6389731104112186,1.3679190484252604,1.40666387134911,0.7306246478700602,0.594263654497841,0.9320474784248498,0.8796896974204751
Shimmy,1.5192100163501832,0.8783633922403021,1.4681457298967138,1.4284157265894233,1.2135093355273732,0.7341059413291583,0.8592691417716669,0.7486879757623777,1.449112265743141,2.649002865727348,1.3056006713283166,1.1997863597474991,0.8049700416521808,0.0,1.0118711866805752,0.7300534967331299,0.8649301380247431,1.5348675086464085,1.1455498118517953,1.4170849916670505,1.5467436093051043,1.3161492590470631,0.8311792042755473,0.93412715923063,1.0365246336369525,1.1799120735487283
Tack,1.0656506787069893,0.7042310704610092,1.9514822536880414,1.68843433568425,1.4239956300518353,0.9869127351245891,1.1429766535348218,0.9058166941305678,1.3823550644126,2.4069170613740494,1.05148837169567,1.6213025402199965,0.931961599438835,1.0118711866805752,0.0,1.3072262152059078,0.8177470196596375,1.2380241672967225,0.5787527683141889,1.686533682830975,1.6958462517593773,1.492258542386291,0.5932247957806676,1.097077413469625,0.7516489577827284,0.9689220160648067
Tw,1.4187385984180554,1.0982105218099045,1.2706734962061772,1.21831388633717,1.0042867738541392,0.5708797113779751,0.8729048541441293,0.8116109313107548,1.3791695306607326,2.705030804549485,1.3408042718417414,0.9315333342157791,0.7098712829704138,0.7300534967331299,1.3072262152059078,0.0,0.8984580440805712,1.5539898550901,1.42854499421425,1.651036015964968,1.6703612889895498,1.1974220628791188,1.058175590232084,0.8785301926951847,1.2917848109163153,1.0488959070849893
champion,1.0339756601908552,0.5567515239603632,1.3125560333022954,1.3050861990994407,1.091445310514959,0.6849230229953189,1.0659686853421846,0.9163723949856886,1.400553344057623,2.504348542974958,1.2882943838299548,1.0687030856298287,0.6321490582706099,0.8649301380247431,0.8177470196596375,0.8984580440805712,0.0,1.184529335944142,0.9512425527940994,1.7097254247329055,1.4889593032247417,1.500402860224518,0.7129840539092247,0.7573431011335523,0.9602081478005041,1.1954455672533768
gobgab,1.2836305539184723,1.2705335720073305,1.4694634961409048,1.4042799064145317,1.3207627975587897,1.2022747648012622,1.493607214862944,0.9669523296687378,1.0244062547845958,2.234269175688575,0.8722811652662192,1.4212130263356526,1.050872773200635,1.5348675086464085,1.2380241672967225,1.5539898550901,1.184529335944142,0.0,1.218413799433675,1.4301327164026276,1.1227209540974041,1.5235798115673636,1.2073887770410447,1.4581873092143591,1.1017655738379266,1.1913562501433057
march,1.229078094952416,0.8385910371588513,2.0755572498439454,1.7690769829535535,1.5671854464312833,1.0943276710559866,1.1936363698178178,0.973196348525835,1.278456076935244,2.4412064564061353,1.0765566103868243,1.7785310969290566,1.0696511915538884,1.1455498118517953,0.5787527683141889,1.42854499421425,0.9512425527940994,1.218413799433675,0.0,1.7364631139393834,1.4518100280126303,1.7136450210308818,0.6850968902114989,1.2019355077100362,0.682431236901103,1.30261534508497
name,1.5275023356608768,1.733343351541041,1.7245800766722525,1.7340752361488527,1.6543932620052728,1.6776071999341615,1.4324223618153369,1.4268773071000689,1.5375557067050156,2.2471837811424176,1.175422227455166,1.7835521995602714,1.6389731104112186,1.4170849916670505,1.686533682830975,1.651036015964968,1.7097254247329055,1.4301327164026276,1.7364631139393834,0.0,1.2662093790160394,1.474949725034763,1.7187321347093334,1.6337498203683871,1.3859061374900548,1.5085697877859314
sine,1.6051250177026068,1.7595472911727457,1.4348339910149648,1.5202635657265506,1.5240302591726067,1.4040074849365605,1.279897679339274,1.2130483694278933,1.0179112592805983,1.9924669608838073,1.1799863688599563,1.4612584391951051,1.3679190484252604,1.5467436093051043,1.6958462517593773,1.6703612889895498,1.4889593032247417,1.1227209540974041,1.4518100280126303,1.2662093790160394,0.0,1.4533515231933765,1.6276193507483905,1.3592443421171863,1.2940889620077682,1.1245525669899914
superidol,1.5060712773351144,1.6457330868142968,1.641080796079737,1.5974861771388584,1.3110727894231131,1.2726846772860012,1.3756864921133394,1.4705503236986757,1.415590135889192,2.6028248299040646,1.429713234161219,1.5169401323784064,1.40666387134911,1.3161492590470631,1.492258542386291,1.1974220628791188,1.500402860224518,1.5235798115673636,1.7136450210308818,1.474949725034763,1.4533515231933765,0.0,1.6340669003820718,1.4693381818160052,1.6730244099206768,1.207049794579887
ก้องฟ้า,1.2522853254454038,0.6440076928420057,1.7029224974096868,1.6028262547966454,1.3454336952373316,0.824055043362027,1.0150598170423633,0.7427052380979368,1.3319485691770405,2.524273586147103,1.0249165635928796,1.3550069595626435,0.7306246478700602,0.8311792042755473,0.5932247957806676,1.058175590232084,0.7129840539092247,1.2073887770410447,0.6850968902114989,1.7187321347093334,1.6276193507483905,1.6340669003820718,0.0,0.8366994385839017,0.6560618507735566,1.0879356232499766
น้ำ,1.4984506931685302,0.9351485850031672,1.2966838281505422,1.1877891351078358,1.0110564590673907,0.7364834469745741,1.0316515586129775,0.9645559265793214,1.523659738949985,2.6431603020972014,1.3006905875968537,0.9149443528223901,0.594263654497841,0.93412715923063,1.097077413469625,0.8785301926951847,0.7573431011335523,1.4581873092143591,1.2019355077100362,1.6337498203683871,1.3592443421171863,1.4693381818160052,0.8366994385839017,0.0,1.1035499207455717,1.1804161303396723
เจ,1.3290132611082335,0.8918930284114395,1.9224432423234,1.5934730534232717,1.3260815158836123,1.0815727105085433,1.1572540206940454,0.9581491275113417,1.1642753632840692,1.8247745333055034,0.8469851765770036,1.6059054567480322,0.9320474784248498,1.0365246336369525,0.7516489577827284,1.2917848109163153,0.9602081478005041,1.1017655738379266,0.682431236901103,1.3859061374900548,1.2940889620077682,1.6730244099206768,0.6560618507735566,1.1035499207455717,0.0,1.2258760867440819
เทพซ่า676767677,1.216442055925168,1.120096718535264,1.398852916365835,1.2824686367643994,0.9120005627943937,1.0408909120248706,1.2869101482048768,1.0576249473068529,0.857628538879216,2.370502741274601,0.9417081346964985,1.1021519566722973,0.8796896974204751,1.1799120735487283,0.9689220160648067,1.0488959070849893,1.1954455672533768,1.1913562501433057,1.30261534508497,1.5085697877859314,1.1245525669899914,1.207049794579887,1.0879356232499766,1.1804161303396723,1.2258760867440819,0.0
