,EP001,EP002,EP003,EP004,EP005,EP006,EP007,EP008,EP009,EP010,EP011,EP012,EP013,EP014,EP015,EP016,EP017,EP018,EP019,EP020,EP021,EP022,EP023,EP024,EP025,EP026,EP027,EP028,EP029,EP030,EP031,EP032,EP033,EP034,EP035,EP036,EP037,EP038,EP039,EP040,EP041,EP042,EP043,EP044,EP045,EP046,EP047,EP048,EP049,EP050,EP051,EP052,EP053,EP054,EP055,EP056,EP057,EP058,EP059,EP060,EP061,EP062,EP063,EP064,EP065,EP066,EP067,EP068,EP069,EP070,EP071,EP072,EP073,EP074,EP075,EP076,EP077,EP078,EP079,EP080,EP081,EP082,EP083,EP084,EP085,EP086,EP087,EP088,EP089,EP090,EP091,EP092,EP093,EP094,EP095,EP096,EP097,EP098,EP099,EP100,EP101,EP102,EP103,EP104,EP105,EP106,EP107,EP108,EP109,EP110,EP111,EP112,EP113,EP114,EP115,EP116,EP117,EP118,EP119,EP120
EP099,8.296326511038398,4.576059521598614,6.970362448750879,2.8898368069715237,2.923342580812362,2.329906646740848,1.7971645477919724,2.0172945793816566,1.584384416840893,1.718425778599713,1.3581792002949455,1.4134219348195558,1.2358315623709089,1.0739711205798834,1.2047974281477372,1.360939715577678,1.8579388501938292,0.9867160161559044,1.2238509832355686,1.4644834154380648,1.6105112127416137,1.3238583025607031,1.654768268202095,1.54118957109333,1.3059715834373125,1.5866252254844568,1.8254045291061245,1.4038702914073318,1.5038978396121234,2.465032509171916,1.4526662011443838,1.6286338785229622,1.2376242731580664,0.9790837674149282,1.0809852946021,2.474831591656643,1.9456120962771237,1.5818388548063527,1.1873068938968765,1.4606927012844648,1.119044453922308,1.730329658303617,1.7573717563694216,3.490501064934285,1.327140782454818,2.8981315106957988,1.2087759732616377,1.0981463987260225,1.2305604424274208,1.2404982740531996,1.094329792472769,1.2498030101024296,1.1512661607113555,1.7953560019768573,1.0192673686777831,1.4410957427556632,1.0263890681893817,2.6655998422820373,1.5066136538001165,1.478172013303329,0.9963461751033049,1.7168413985446966,1.7853461195745486,2.422254419030643,1.4438736061404047,3.325758622638545,2.0178987886462028,1.4160360988173994,1.369953770300539,1.70706949141931,1.1450588631470062,1.9693725549590135,2.43997936954122,1.443155987967233,1.7473320697893429,1.333484035328246,1.4300401261332873,1.2272515891531453,1.3011800361795158,1.4413549896076214,1.4194839600386335,2.584754292676425,2.260798733825295,1.3101708008482378,1.3808756533645647,1.2271671811912082,3.129717458043203,1.441457728142933,1.4626719139696198,1.6050485367075982,1.813079213760266,3.2720426446516577,1.05881724115541,3.435340871833411,1.1264765786479807,1.7368763077857212,1.3573454934177436,1.8827339740654627,0.0,2.027079470298137,2.2567661612879464,1.3884502094281712,1.1361657473734685,2.069958324109753,1.0804461644102497,2.373216225454509,1.5670134527578674,0.9007926488804785,1.3215176185686002,1.584832518979623,1.1256664046166909,2.0739894569153274,2.9254261401331316,1.1039030224853177,1.3707175760941155,1.7189562454924723,1.6570116126278434,2.340793636954936,1.7606798198763634,2.2475708117571456
EP100,8.498185005233248,5.302758112213272,7.225259122408294,3.4325548774625663,2.913225851292854,2.634126782927574,2.076558873456659,2.3344285642704827,2.6044945066144916,1.2973318135564542,2.1081030285656217,1.862389255009185,2.29996922543841,1.935450677271431,1.9670796905066659,1.9170143573284566,1.3621129108863497,1.865222274288601,1.9459073498206867,1.9862925389858455,2.2642679560007277,2.319750839903922,2.314178442148723,1.376497716476516,1.926931712061232,2.1251127113450234,1.3747761145238035,1.408741822140319,1.4958350857171392,1.490144986111385,2.2093624844607405,2.030717467191241,2.4716074784975435,1.525372460410069,2.245371976268788,1.845092538233957,1.8042167358162648,1.9128300216913379,2.0376830883153607,2.289293520689608,2.0185198751850155,2.463111285589347,1.9262217715948045,2.6399154974544756,2.442173396994345,2.4201915922595036,1.515954494143773,1.6393133776192492,2.0747251537501117,1.6753176996895998,1.7985839611298213,1.942368855837631,2.371608595990805,1.3062403560570133,1.4222200401357035,1.2100655985048578,1.488014617655442,1.7749295630963038,2.743521275789282,1.5583126283979596,1.970647729297564,1.0993688069854435,1.429808662206354,1.7832075776809888,1.7876973012596367,2.305118323935132,1.5825208069355985,1.7751913584967909,2.4260635387195117,2.2447396618318303,2.370915789092986,1.527451004147379,1.592747986025738,2.0594785504027455,1.8467711109415679,1.8455002170834252,2.185673590877134,2.3514664458129193,1.7037181802195565,1.9359041141563464,1.8660872170471,2.2515648625797833,1.9483743208765116,1.436413071816511,1.5840779115351669,2.186787039104449,2.121828563634997,2.105457046936358,1.6315875681655416,2.63584948143149,1.3185227132013912,2.2859479092273527,1.7391692288527574,2.3018796524167024,2.246293343161231,1.6182370010120832,2.2884988295319317,2.7701790360288427,2.027079470298137,0.0,1.4873079002859897,1.9683029743299112,2.003867466762894,1.7213797008704628,2.1144092298205437,1.7319783893700407,2.5309892390418542,1.929535282143616,2.3880637475258144,2.0193846639167683,1.6873916790632144,1.2182932384178278,1.7357487109068672,2.0609807214075033,1.506643509651183,2.4069130868796953,1.2738222106383457,1.305470175615514,3.0575530108602136,1.6764294794956263
EP101,8.498924389040818,5.352874186426681,7.348738547040046,3.5735768559735126,3.1181305702638884,2.631687744453435,2.2091566503236586,2.3956530090351382,2.792919181013236,1.531278600609703,2.2748260271693734,1.841440345111583,2.6622477104207074,2.141000489539865,2.3021221757707,2.0623154469126854,1.2705694116360071,2.2523537110585043,2.158424930058732,1.912903985169056,2.2021485749658467,2.597756641047507,2.372099496247621,1.5186058496658734,1.9650717529302237,2.2203147384449577,1.2333114140668702,1.5693341714045645,1.4510803678275128,1.0481200244832811,2.182829921825475,1.9241225364855574,2.3712640364702198,1.9673888648582227,2.5349728473687922,1.9049892186366386,1.6621954048788343,1.897378524784528,2.1709446187033232,2.5682139413155074,1.963418892983494,2.2649003880902856,1.816222380470334,1.827734448241571,2.651775757438328,1.678883087125626,1.840849070386311,1.838588443313202,1.9563868122879844,2.0341751065174947,1.9875281735582457,2.1228888334140517,2.6681864521194583,1.5643640369171605,1.657523170703133,1.519371668105599,1.918603393273581,1.2284805460198243,2.834087687528085,1.5868862257289815,2.1843583294467677,1.0738227602948074,1.2807984016173146,1.2141525274155687,1.7446906907707775,1.8485733954957444,1.3191830833979605,1.904356361534661,2.638551364712524,2.1330325686998335,2.4194826615567417,1.3203849733777964,0.7996966659390177,2.1224780137205395,2.0375490663455156,1.8219135699456268,2.208557804682609,2.49795194572625,2.146280642292537,2.0257315745909494,2.3309026740816026,1.5070363228726564,1.623318907841771,1.834371628425438,1.9003866222003067,2.195932129811335,1.6240753121067526,2.2591059302355023,1.8633579958043676,2.9013465732990253,1.6379670286932746,1.9013865056834902,2.1061289343904783,2.1209360726630027,2.6483189486910095,1.9871729494696313,2.3893835716229783,2.7449134188153717,2.2567661612879464,1.4873079002859897,0.0,2.0644452076100803,2.3220719380959793,1.615025212589224,2.7659115205268896,0.5448269085127172,2.4764439085176804,2.071263497671347,2.555795023378651,2.057119877934716,2.095524408766534,0.8661139488971639,1.6238049367149638,2.3959648483884846,1.6074822924848289,2.354882729527944,1.3696226768128268,0.7033613459544262,3.028294251574052,1.2193393506514638
EP102,8.258482017169252,4.637824815806354,7.015763992496699,2.98625306583808,2.9170298100074223,2.339249452027556,1.6297192306719013,2.141399179141524,1.8650451547118343,1.4999602295298298,1.4132659786028805,1.2657702579712315,1.6561472586744082,1.3756888345879923,1.6837310679612767,0.9931167514806818,1.37765966708005,1.2960712442337863,1.20005879624753,1.2503712122166557,1.4649966075153753,1.7289710689017064,1.2702859399916442,1.3078095119330144,1.4528573405582672,1.100217483229595,1.7112270679239538,1.2379811136548922,1.1869945512393858,2.2216593080270606,1.3328381952474821,1.4078721866395405,0.726438030471177,1.4010216689683108,1.8685977167121457,2.1010649452568604,1.3861204192193604,1.4008271504983814,0.8214337571354623,1.792800204593328,1.2837289631863125,1.4635768341780184,1.4801659743541449,3.1230627639284667,1.7726929975253183,2.102577918113897,1.2322468260673904,1.4283733154592497,1.5187582606180023,1.3185606966215293,1.112924223125432,0.8937134929576721,1.8210147767615334,1.5533385221558507,1.3069402619915071,1.4027704168681485,1.3021460158143292,2.306275406908064,2.3266276313641394,1.1244410844321038,1.365533412153696,1.7180104906392764,1.7126059865943972,2.1743797697399674,1.4571776344970462,2.8453500109726306,1.610252076869871,1.3907049087301593,1.9690633436375813,1.0399538187213513,1.374967207661285,1.6700063401148757,2.213779996775896,1.3726553502364163,1.2107131316051094,1.2502934607907659,1.3855881016304197,1.9675196768978809,1.7072938805907503,1.2566288195718527,1.7745870393581777,1.859124785809073,1.634182408009432,1.1310384323038087,1.182543189735482,0.9414533541583707,2.8723976068356696,1.418241622731378,1.6684807455091806,2.2364843422293585,1.665349888925636,3.1453392983263697,1.4038225456919815,2.6975063348129327,1.972460549752367,1.6861013203809598,1.8866643069790692,2.1280746260281878,1.3884502094281712,1.9683029743299112,2.0644452076100803,0.0,1.6100484298448297,1.8892781156814729,2.110166219116326,2.1628814038637847,2.0775391247256816,1.4190584935295334,1.6877862110205057,1.5475642313291225,1.385345029437713,1.930939843022251,2.6409532958689406,1.3952225519874377,1.338108850280154,2.0205894308014223,1.60966958601821,2.098312442572261,1.6196957751476164,2.27449730630897
EP103,8.57545947410009,4.821870892606669,7.173661969253207,3.0789797282398577,3.1945710226941424,2.1481837903266174,1.7993992357946262,2.0943041772586533,1.5728642351467172,1.6939383501337764,1.21934342088678,1.4020377068257572,1.089375846914457,1.0524911832878465,1.1380594916764415,1.4915101239613475,2.1392939985081134,0.8936257150652073,1.1340290252828296,1.3926038193886443,2.0459339348888546,1.280642721350618,1.7413472688792302,1.4275513952943981,1.3318572116558687,1.544647119774822,1.7443512172776754,1.5373495187376818,1.7699079915030276,2.3584737722941838,1.1224963336853744,1.4757996989142315,1.4296356386440552,1.2875906939587152,1.3051459937532162,2.4914583767961336,1.7134342390250255,1.67821907470016,1.299736177513656,1.160454304401262,0.8226516692811524,1.7373344788277778,1.4054139685316613,3.339566849725208,1.1173197737276557,3.143572855337743,1.2571934026089389,1.1291944946314687,1.1463809232056803,1.001528752227105,1.0891731171663324,1.4948928563997133,1.0355957265716678,1.9334994039051605,1.0969993415967103,1.616838815702097,1.3024807368309368,2.5694487409407754,1.6953070428274182,1.9360564587805902,0.9216347683211319,1.892274031324188,1.9398133836790508,2.960328074011011,1.4881126440759622,3.1361717627962866,1.7780345655371164,1.5091387728556505,1.317387107435535,1.9411607678380272,1.1464876761468115,1.4163793034623957,2.33580410974936,1.3512421973446858,1.2748162431829102,1.3493771997033068,1.071133842431237,1.057745483386691,1.4801617159806935,0.9679165318784367,1.4854520828881896,2.8873844307510805,2.587989062166604,1.06853765974225,1.219194789425664,1.3564926580604282,3.1478753437069007,1.1578745342204122,1.4733024804157162,1.5797297998694215,1.9212175145224777,3.206886687716565,1.6947623929021312,3.229531510031515,1.2144836865909612,1.7115829460082266,1.35845556933305,1.3052938945322787,1.1361657473734685,2.003867466762894,2.3220719380959793,1.6100484298448297,0.0,1.9395310934403587,1.224329453103764,2.4941611152793177,1.651433458753185,1.05866684094577,1.3197918026979814,1.6031637720962313,1.209415718551784,1.9497615667532282,2.9725995068747215,1.57191725866554,1.5442783083470124,1.8854467832044846,1.881887156333415,2.247534554027349,1.7001010917585135,2.3235598776566664
EP104,8.86325592009809,5.474445564172713,7.639668424035431,3.725241206509076,3.3979954034541233,2.543728257987824,2.196233104830992,2.480757895244242,2.5363287393534897,1.5898817258600746,2.1047674119200623,1.479670562820694,2.277157666950127,1.9432584282938368,1.9000803782925435,1.9296830600217254,1.6194951911916025,1.849112800930951,1.6683742170750169,1.3380890858234074,2.2800488632588483,2.2086879480190365,2.1862303889685877,1.3632499924496089,1.5114819943036573,1.9337918981927666,1.34112874730714,1.321638670519293,1.471364943918233,1.7855923869363208,1.8695278405605515,1.6762111825781214,1.973184947850202,1.6675942644818278,2.1855096374875465,1.719108200322848,1.0842594110622332,1.3613493775247707,1.7920977192769327,2.1766829099346583,1.7407431607971455,2.0512605628956,1.7370834159023136,2.4746136779137573,1.9129246946091962,1.9921720347982848,1.4767943102668386,1.4945437008853142,1.8327069646404819,1.4517761928139232,1.5076663382151112,1.6596667109997465,2.0211381291483503,1.5814993408070674,1.6761275834482021,1.4719596941067565,1.6754055285437432,1.9309195036625806,2.427764026419093,1.6073254692391765,1.7166226998416279,0.9550414632458595,1.455778450714628,2.130798623204181,1.810720423115136,2.463751042686941,1.330239968096856,1.4428466447269024,2.0074057327552866,1.72035791570591,2.0082974276228653,1.3092962047581445,1.4572422208390905,1.8166675652933992,1.6103673180670195,1.394296297288275,1.67567149852062,1.936690451451019,1.7147690960645268,1.738699709046215,2.0714536650886184,1.8118856061583575,1.6917377096377197,1.6041568988182715,1.6997807199693442,1.7901368076776243,2.2670171919081423,1.7901118921358874,1.6623114007190827,2.4848421134096985,1.6114354493093261,2.538886038313235,2.1436728020569005,2.9672112190171713,2.2271678811842275,2.0617765489694824,2.2019785648184635,1.6301084539028614,2.069958324109753,1.7213797008704628,1.615025212589224,1.8892781156814729,1.9395310934403587,0.0,2.2721047073982414,1.4055870605461145,2.299497274533086,1.7763771692964774,2.1335638832413046,1.7221757192536788,1.7159416497484077,1.4888882131230048,2.2421566795563774,2.2998184369972323,1.6576774374865597,2.5562170910351663,1.4871235781033105,1.4377624997567247,2.484313952576127,1.822891745259248
EP105,8.50695663730414,4.754692306896795,7.03938551787685,2.9786541172305365,2.994983545687087,2.4141484769378323,2.1475010105595693,2.2922273087846614,1.5857401741584893,1.9774837520880664,1.5450418976382092,1.388462980266596,1.1606721618063534,1.2515025291845208,1.5211500571008327,1.8965600046177085,2.467140005169889,1.133361903199685,1.8012277386938498,1.7050349923675419,2.1682463686355358,1.1022204508905191,2.1575815316741056,1.8800554091997086,1.6561315962176772,2.0224010191150477,2.2574549464404274,2.0187329409216206,2.0529873199357045,2.8825734530518763,1.4599726718455084,1.6092925604303643,1.7792231180463465,1.5154575691338492,0.984868612844363,2.8646235729953964,2.0989407250693826,1.7983672423329562,1.8400144554011952,1.0949797537302393,1.2801073271542802,2.397558686228011,2.093311570900066,3.785431067378595,0.9019448542596997,3.6329641664582084,1.2237031309971573,1.4016649236201792,1.5298917831478351,1.2454977201600088,1.6929612710877202,1.7301687463370738,0.8112054459429743,2.2265392722268706,1.4200010970983616,1.805644035452349,1.5305027836692708,3.025559057037663,1.1736235005506541,2.0616339137604176,1.2760519193250102,2.0528370874781143,1.8850136838427285,2.9515054998480106,1.6223309416526182,3.57238825054314,2.41849311580971,1.6880378441505122,1.0546660006497413,2.498081601487583,1.5294276574752386,2.0028790220976025,2.7881281490686414,1.8130538029259926,1.9195154691302119,1.4776582474938909,1.7517968307243144,1.0491326138098573,1.236620015740184,1.553958528958136,1.553868985570719,3.1484506573171176,3.2014188099461753,1.5634501147525444,1.6788778259495893,1.8842467197190378,3.2491782466063635,1.2658985297183658,1.2765662968578746,0.9396144278733191,2.296881570738044,3.5635606644233966,1.6695431633083604,3.7647851954052842,1.0529455114880701,1.651680010879137,1.355150480331794,1.7732840003198542,1.0804461644102497,2.1144092298205437,2.7659115205268896,2.110166219116326,1.224329453103764,2.2721047073982414,0.0,2.6125337932822315,1.1524097491971887,1.2776991602415342,1.1368452554937059,2.2624147741136507,1.2552934225476424,2.0071264463644884,2.9866996876344256,1.686309244725996,1.6183119060938798,1.5000296366301196,1.9411325058146027,2.6194862221435122,2.1666199533296147,2.633547624688588
EP106,8.496779730073401,5.3776661089481514,7.360667990931651,3.626306969838995,3.195643380156908,2.8342418303952854,2.345951947693461,2.4323338614520416,2.852634227236609,1.5390626645975076,2.392310235368346,1.7746844429590711,2.711355290556163,2.2600832602869874,2.5146345742564225,2.086469621445796,1.3413947586237558,2.287359833704928,2.2583329367064033,1.8782053253341213,2.2372659236065093,2.579262528136136,2.4635516962804616,1.659845715748559,1.9578311124575742,2.253664699199725,1.3758453914314033,1.496087524252419,1.42342144194773,1.3436298016954755,2.1414280601479225,1.9437529956312465,2.4141325070057396,1.9641240490850616,2.561624522639583,2.168981461281333,1.7082679746841536,1.8319324265089756,2.238650462324055,2.552229451732161,2.1268122662881903,2.369824274366373,1.9926601716039647,2.104229916130989,2.571314332167452,1.6985281716622873,1.7691059371776525,1.8983894456154604,2.06324517388145,1.9045884997770737,1.8637079448930036,2.1404687192190823,2.4616557317239174,1.56671144409467,1.909152872287347,1.7945137922091736,1.9935731531507592,1.504246645103556,2.8660528426136254,1.5932257085310124,2.2144074307656068,1.1168880793830938,1.351721850867034,1.1995312245598773,2.2362817024325996,1.8350513368247074,1.5513085557248343,1.9392768063241659,2.6470233902706353,2.1542279121225296,2.408391185384005,1.408181259980003,0.9155630613814043,2.240451546679459,2.147981085644804,1.7821603568804436,2.3326384182904785,2.5077503066416167,2.0601707158509344,2.3003193891250597,2.34268940392181,1.5620257972852742,1.5355008656470244,2.0550013908986653,2.0000312146826658,2.24412879084932,1.7162247687004457,2.4287870094852666,1.8283126619369479,2.8167506197756067,1.5369423311214787,1.8820009010327412,2.1520799378344115,2.455999612788331,2.7049241002660933,2.2185993728155635,2.5263992331539376,2.7556800971588893,2.373216225454509,1.7319783893700407,0.5448269085127172,2.1628814038637847,2.4941611152793177,1.4055870605461145,2.6125337932822315,0.0,2.538613050526567,2.177879964511991,2.5209862967007486,2.197896849026946,2.045994290281358,0.927677583176778,1.5993159679220998,2.3876028363952253,1.7643294141892092,2.6523087048208684,1.3032913553406626,0.6890883473482267,3.076452295334566,1.1018677300449586
EP107,8.472369107375691,4.537593710496514,7.007079725854719,3.0638727695117702,3.037705364371232,2.353998555332088,2.0796339305958296,2.280902822718823,1.4853565985264106,1.9338240773725388,1.281349333903377,1.4877783871468702,1.1485311161444314,1.3302678436947866,1.582650178070101,1.9911824463556456,2.431677484913907,1.008061129080421,1.5770392895198617,1.921392463155502,2.1913409409032907,1.063734553269033,2.192007716093098,1.9568870475302997,1.9146143119863208,2.1358198740515246,2.197391950346713,1.9332774737814806,1.9193526475750455,2.9505931521334334,1.2773724176808228,1.6889733525007717,1.5922210288830045,1.7800615686547014,1.0036682801584644,2.9278350006331944,1.7587399817356368,1.5081451197878593,1.9516602926602948,1.1748366605333107,1.1379806207673284,2.599334174236996,1.937257522056716,3.7779560774589385,1.398335170563695,3.6230622197966507,1.5827740060075481,1.3755511007139414,1.358709441408288,1.6870273727042158,1.4626926715934716,1.9265958916841603,1.1873882139385186,2.2960254977606045,1.5994298441412476,2.0597112116301175,1.753215212438279,3.139820040438898,1.1090469303207076,2.0457128623015937,1.207018349709724,2.121272128238286,1.8576114680507023,2.828958958518053,1.5680113731110508,3.5944664355802067,2.3687569554488155,1.5158919204547858,1.6474586385275658,2.7126530603103416,1.6203761324189512,2.515842252108484,2.5341905782088996,1.7488895628620327,2.13906443565444,1.869057975482626,1.8030584957071767,1.3478796974551086,1.8471704417094643,1.4349497897618242,1.718776160356309,3.4029152381491703,3.0438523531746116,1.7880968841393106,1.9328008191654424,2.0082411858431852,3.5546226479190204,1.2839032473555239,1.4361944507173432,1.3355966841247213,2.4626109355775765,3.5370124137372048,2.118847203215279,4.017732144926833,1.1720571610200599,1.4822429056825273,1.195317797646211,1.7948636253786547,1.5670134527578674,2.5309892390418542,2.4764439085176804,2.0775391247256816,1.651433458753185,2.299497274533086,1.1524097491971887,2.538613050526567,0.0,1.382729692817179,1.084710605905666,2.59353757787586,1.685656957880061,1.967192701576136,3.5275497264738176,2.142491840571915,1.6349766572929485,1.185018691765938,1.8114259510824515,2.4867532306077726,2.0446889527055943,2.2962535234864516
EP108,8.362051269768077,4.529381115971661,6.8945803282523626,2.9887324036019836,2.9362926961036173,2.106083139621327,1.6207200456698625,2.174163611080697,1.4126053407091588,1.591410196584898,1.1869877919645198,1.2826457784172391,0.9799372898975508,0.730020566652961,1.2020708825179138,1.4406375885770568,1.9973705299711977,0.8364550798980374,1.0592416293796347,1.2927911292430287,1.8904690890633948,1.069746419256284,1.8764505935731242,1.3857752257653562,1.053576397284935,1.5881523566580609,1.697012876058357,1.3465641329360252,1.5656082890956364,2.3465457284822415,1.103646357339947,1.4325265395829532,1.2232977623079857,1.1386015671839007,0.9463171256049574,2.301966402470735,1.7089469054498085,1.500618246672372,1.3157083391721633,1.2881510214462946,0.8002400568382636,1.8681730108039158,1.4628160608324252,3.0109543729785617,1.2077277467140737,3.11053870957405,1.0112476383440177,0.9415942915895315,0.9969520782064827,1.0805110097664514,0.8822708858068701,1.4288620671100531,1.013303309341084,1.8194331406455493,1.0233086137956662,1.0995955877821213,1.0695554836514372,2.2586088906523814,1.2656057865630637,1.7657049652063965,0.6449152453512713,1.5687768940768776,1.5453964514848328,2.7410466670830553,1.1992874677344827,2.974772550348883,1.6755520512600617,1.3178242723744156,1.218314491888009,1.9270449459246846,1.4314265224044733,1.7726747062890245,2.2364969907569257,1.1980758450941942,1.3077534585100823,1.0293027062373818,1.188947011347312,0.9096382206692873,1.3411217563039786,1.0223991795325407,1.434418191120223,2.8529230471245604,2.342222412834763,0.8837927216208536,1.2670722336298317,1.453339776244447,2.971197004703479,1.1926521155801155,1.468144711147203,1.5421625372632124,1.8707501202241654,2.8233852460034314,1.386937009472624,3.3509270302510124,0.8204894392812072,1.5306176208979851,1.1119785076605573,1.419638558978414,0.9007926488804785,1.929535282143616,2.071263497671347,1.4190584935295334,1.05866684094577,1.7763771692964774,1.2776991602415342,2.177879964511991,1.382729692817179,0.0,0.9825762719481049,1.8630996358540968,0.9363747802185475,1.9756761609799074,2.8500033890243373,1.482872745168474,1.068419450701641,1.562213823554438,1.4153906979944428,2.0544346324045115,1.6436575725398679,2.045576616757485
EP109,8.427552331809732,4.54079014716542,6.959482055327964,2.9587137418698264,3.0368477633997726,2.3027663016910123,2.027595806568259,2.2796573337772683,1.2867009667281335,1.9392062559511123,1.397421547244368,1.5319161804694827,0.8887957388362594,1.0565049310915966,1.4013697791660602,1.6677333951381068,2.4283453825473695,1.005077383606702,1.3194109854085943,1.6009018114807092,2.403477589523039,0.9704087978495434,1.9255817049127444,1.6390294390262816,1.6853471315046957,1.7813284523378048,1.9990983679660195,1.6324969586891047,1.887949522173627,2.8082882216602534,1.2928336306627342,1.6850726737766466,1.4207774212281485,1.5967654460292975,1.0202360381706725,2.9305810100289995,1.9006340325369455,1.4990980810043923,1.5898867723838823,1.067734197017439,0.9939926383824925,2.279115657784654,1.9017941663383726,3.5511800950062864,1.0216474194898637,3.4705552159575452,1.231251942852121,1.2352775885157825,1.3136170329060943,1.4642883060149166,1.2124680074455298,1.6024797444630277,1.149687829300234,2.1592386382429676,1.4704319731670337,2.0238417764540064,1.5007460491823243,2.8779252214975437,1.3354670115092917,2.0229150204412836,0.8375911573148825,1.9558083734982716,1.9906399797989833,3.0622879435194204,1.5154559843844717,3.074519575310404,1.9382071510075922,1.2875645433135354,1.1595500332744593,2.232151504688612,1.3751434214090372,2.195339525363274,2.550233372375474,1.4879668491210143,1.442968174834032,1.424953136119437,1.4292162068709404,0.999887281389531,1.6101187222714228,1.1976143152911831,1.8412970610550043,3.2087270244721093,2.6072278834978677,1.3991014697360231,1.639906642494478,1.687957517306605,3.380219937550191,1.412939959247176,1.6381485078352307,1.0909221798015065,1.942283483253976,3.3676699029050408,1.9249017088359266,3.816862506203539,0.7257035292276013,1.8685655137879875,1.3485403617388043,1.283575968553714,1.3215176185686002,2.3880637475258144,2.555795023378651,1.6877862110205057,1.3197918026979814,2.1335638832413046,1.1368452554937059,2.5209862967007486,1.084710605905666,0.9825762719481049,0.0,2.233560019374361,1.3284451320719375,2.1881219458095766,3.2737474202548027,1.8026566174911562,1.6744064081747472,1.6433141976048817,1.8896083997806405,2.405531365505572,1.503360997750782,2.3766163670196327
EP110,8.73177029294739,5.256794616682677,7.4778220274153675,3.5649868979311687,3.434396487902633,2.83029283508963,1.9174775669450652,2.4501449151643637,2.354051328611765,1.8059028108934165,1.8269120539165908,1.5520740094700558,2.185127589774024,1.9154957514438757,1.788478918793644,1.3252566687749978,1.6715744313697005,1.7614176747173582,1.2640896481063033,1.610470014565984,1.9756318576246714,2.1302563909316206,1.8311184210094935,1.2384661441830613,1.2886221080392664,1.4689791407749868,1.315730741611162,1.36270856847373,1.3861579563790896,1.9624369582626913,1.8005099244420322,1.7856314273738363,1.8252933046871507,1.4789760602497197,2.168054729293906,1.8850103753613232,1.7297582655579191,2.1614708340862343,1.2908962923263618,2.138522225659926,1.6764908276480663,1.5426250534268398,1.408815818128056,2.862543414010859,1.9665923215059953,2.312243828020727,1.517156024650363,1.6266220695048064,1.840413136207587,1.3828862511622053,1.3992728661147606,1.8661096080798019,2.040420290110582,1.6194134335673729,1.4309037008220968,1.3574471865574536,1.330058838807318,1.9415885376732578,2.6678427302604897,1.6200700749378714,1.7964784280936932,1.9943833884144584,1.9427602312232917,2.3999935840371487,1.8071544051574642,2.6972773752512866,1.3851905439438743,2.0647113795928194,1.9361491632552805,1.469998485496108,1.5288613578066548,1.1962379698012926,1.9305861168876393,1.9545578543616022,1.437855041452538,1.4065058513499906,1.7715026872095405,2.0458853836453224,1.8777882006018105,1.892133150126965,2.0307696210950463,2.159456116069459,2.06942410481848,1.453289700273019,1.3345526119009743,1.436775157438305,2.644428018202892,2.12218890056355,2.0194995302222405,2.6322175684417166,1.6814373539703855,2.839681814204227,1.7146761418455518,2.8069953047877974,2.232369188867239,2.2186199855386355,2.460678133169117,2.012251104065423,1.584832518979623,2.0193846639167683,2.057119877934716,1.5475642313291225,1.6031637720962313,1.7221757192536788,2.2624147741136507,2.197896849026946,2.59353757787586,1.8630996358540968,2.233560019374361,0.0,1.7494127952134773,1.9457977183574,2.526455084830518,1.8113106855831858,1.697076848711105,3.012730482091792,1.979304507582533,2.010304988083697,2.1898007649785884,2.2722660882544266
