,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,1.0488604772829475,1.18773528204424,1.0953521468142156,1.1282985014128355,1.1573802411071623,0.9665275840353938,1.0897643709861853,1.0590534833567882,1.2826725894209887,1.2517521349229366,0.0,1.1133462221962116,1.1595239704629998,1.3513454039324275,1.1839392011388554,1.020195381324009,0.7774307461141112,0.9272455433664957,1.4658034792231989,1.0174912951819848,1.2173989568781072,1.0649190569088858,1.1133583962677496,0.9007688895419237,1.444917064092598,1.0668126714595998
Offroad,1.0727856763081831,1.5166293852817887,0.6536964540900991,0.7642160634218361,0.8080784959918246,0.8823732313701829,1.4267920577579982,1.293172955107653,1.593539279587131,1.6774395902781458,1.1133462221962116,0.0,1.1172366511064165,1.5687012913405427,1.5774530457701192,0.7105397090983635,1.01297323343309,1.011394127864152,1.7799133152556426,1.3534327256701455,0.9636057191449132,0.6257167117648214,1.4261942423838634,0.8807827098032471,1.9950438565112543,0.9692927151010683
Plub,1.059552275665004,1.1337193596660273,1.1609755252294838,1.1613030876412944,1.081832568078686,0.7516399752905817,1.36464913622059,1.1591366484919225,1.2522669768366657,1.2066541074111217,1.1595239704629998,1.1172366511064165,0.0,1.4235602183446785,0.996530908249503,0.9627858193144292,0.9448893731381074,0.9422641146332249,1.3454324046208623,1.0384139128550556,0.7070327094371522,1.0338371093929315,1.2321657065784093,0.8700833860629001,1.5566644979280218,0.8731577763120647
Shimmy,1.6147726614524551,1.4303768517690136,1.623700708543289,1.5627104427856582,1.3477452896411708,1.5235342377383023,1.435265708139743,1.403988953169877,1.729811739441864,1.4841963148812252,1.3513454039324275,1.5687012913405427,1.4235602183446785,0.0,1.535801073340097,1.5183636421102031,1.4118433119923381,1.421296695796268,1.6595833958352941,1.0995799790405643,1.3224454094335476,1.6287396467237114,1.5731441768572618,1.475084596474808,1.4868549451649102,1.508202849320191
Tack,0.892074860795603,0.9096186089593983,1.6623993773988053,1.5492811023909876,1.400043042252613,1.05295627852093,1.1643920865039643,1.090932171919672,1.2885464657336805,1.1295603395084433,1.1839392011388554,1.5774530457701192,0.996530908249503,1.535801073340097,0.0,1.3312301665297284,1.0729441478873727,0.8568983665094656,1.2596342816207213,1.1346097076441684,1.1807402074514677,1.3503209853070706,0.9729046342998853,0.9807349587726466,1.4039815563154683,1.0570671957520938
Tw,0.8732357415577958,1.179676019713168,0.7403403838276451,0.7893687341137734,0.9121548486453436,0.7111086029185594,1.3081910127403316,1.1882578126872976,1.4867421987028675,1.503490548127282,1.020195381324009,0.7105397090983635,0.9627858193144292,1.5183636421102031,1.3312301665297284,0.0,0.9176456402423087,0.7797213486423012,1.7401868218445187,1.219141928764648,0.7748576809974534,0.6370373798096755,1.1982739728907357,0.754628733492569,1.9168623591420584,0.8416015310555547
champion,0.8600997793947999,1.0585440464875333,0.9825496950141244,1.018133402961346,0.9520701080312546,0.7773955983305507,1.1222813301144032,1.1258451239745524,1.2578599462940088,1.3520768292505345,0.7774307461141112,1.01297323343309,0.9448893731381074,1.4118433119923381,1.0729441478873727,0.9176456402423087,0.0,0.8464239778522827,1.3272516795916625,0.8832157164582181,0.9277161811066476,0.911786973568687,0.9651196368154468,0.7641781824792798,1.5240859816227792,0.9478700799070946
gobgab,0.8833294404405863,0.9728534126564506,1.0328050623028189,1.0906374069260258,1.1791202977666455,0.6624362258153934,1.1623852039782954,0.9748431341668995,1.4396183952978543,1.3567002016483796,0.9272455433664957,1.011394127864152,0.9422641146332249,1.421296695796268,0.8568983665094656,0.7797213486423012,0.8464239778522827,0.0,1.4036170066304139,1.0938201112957275,0.9085199318175532,0.8639988505731592,0.9819713333417396,0.5102990178904178,1.5329580306966042,0.8763752479806678
march,1.4392661202535626,1.2954520101144107,2.026239202170851,1.943540467089656,1.7201899144264294,1.5910318588728418,1.792539499432382,1.4361156475632437,1.9942122990126314,1.78727198915813,1.4658034792231989,1.7799133152556426,1.3454324046208623,1.6595833958352941,1.2596342816207213,1.7401868218445187,1.3272516795916625,1.4036170066304139,0.0,1.343153545428126,1.6248437390318247,1.7989240710372856,1.2783991365601395,1.4255307421210837,1.6227048577002503,1.499022775452707
name,1.1413884749116157,1.1095573646135208,1.3251778396406055,1.3812618410676796,1.257514961653314,1.1103674552346425,1.2582317884507603,1.1003897451848508,1.3841548692847734,1.2245845028516145,1.0174912951819848,1.3534327256701455,1.0384139128550556,1.0995799790405643,1.1346097076441684,1.219141928764648,0.8832157164582181,1.0938201112957275,1.343153545428126,0.0,1.1955929786544695,1.2581989011876569,1.1014135968448175,1.073604297080276,1.3614738160923157,1.052300817566415
sine,0.9371222609171974,1.224381464852623,0.9254863357570586,1.0384541586918026,1.0057655663979945,0.7609926237155231,1.3368587770860119,1.138833780396155,1.3625050805003331,1.3235689125266568,1.2173989568781072,0.9636057191449132,0.7070327094371522,1.3224454094335476,1.1807402074514677,0.7748576809974534,0.9277161811066476,0.9085199318175532,1.6248437390318247,1.1955929786544695,0.0,0.795548024084475,1.2545974890449372,0.788481685022136,1.6029672447142482,0.814151335900458
superidol,0.985986256559901,1.2667205573630111,0.683498162993026,0.8508860034640319,0.9186052442657886,0.6694896981606004,1.3883041578453346,1.1671147413525187,1.5023773281577941,1.5992698101128677,1.0649190569088858,0.6257167117648214,1.0338371093929315,1.6287396467237114,1.3503209853070706,0.6370373798096755,0.911786973568687,0.8639988505731592,1.7989240710372856,1.2581989011876569,0.795548024084475,0.0,1.4137323361683973,0.8491925337761557,1.9423881473404945,0.7908581865311276
ก้องฟ้า,0.8940207803931527,1.0590876136165817,1.6129242787830558,1.54804213607647,1.413390330525641,1.0125126404490508,1.3064658358275512,1.2937380772637614,1.8440622179788835,1.4519737520350335,1.1133583962677496,1.4261942423838634,1.2321657065784093,1.5731441768572618,0.9729046342998853,1.1982739728907357,0.9651196368154468,0.9819713333417396,1.2783991365601395,1.1014135968448175,1.2545974890449372,1.4137323361683973,0.0,1.0778931196722827,1.7394660113054308,1.1388146495418667
น้ำ,0.7244616515524507,0.9937169621898104,0.9344387493689602,0.9853791809340917,1.124016722276613,0.5618393607647287,1.1334289554752957,1.0779298035109737,1.359452163054158,1.4001975869334182,0.9007688895419237,0.8807827098032471,0.8700833860629001,1.475084596474808,0.9807349587726466,0.754628733492569,0.7641781824792798,0.5102990178904178,1.4255307421210837,1.073604297080276,0.788481685022136,0.8491925337761557,1.0778931196722827,0.0,1.541945034988038,0.7894468289446519
เจ,1.7212620319128777,1.2966833927324135,2.0031847398117457,1.924717744271813,1.6509463895576506,1.7838478229344494,1.1116177573176036,1.3991658309896868,1.7675833190768417,1.4049234590300792,1.444917064092598,1.9950438565112543,1.5566644979280218,1.4868549451649102,1.4039815563154683,1.9168623591420584,1.5240859816227792,1.5329580306966042,1.6227048577002503,1.3614738160923157,1.6029672447142482,1.9423881473404945,1.7394660113054308,1.541945034988038,0.0,1.6689624319633691
เทพซ่า676767677,0.9467002734867216,1.1247281410355474,0.9818573541593028,1.0212161048286903,0.9887795035158242,0.7102940599808185,1.235359974291436,1.1847828428379525,1.2783506171071748,1.3675605096263872,1.0668126714595998,0.9692927151010683,0.8731577763120647,1.508202849320191,1.0570671957520938,0.8416015310555547,0.9478700799070946,0.8763752479806678,1.499022775452707,1.052300817566415,0.814151335900458,0.7908581865311276,1.1388146495418667,0.7894468289446519,1.6689624319633691,0.0
