,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Plub,1.185494312057156,1.3104507741153724,1.1263095538057593,1.1560490531830294,1.0908593296956108,0.9158433521088395,0.8650694143367931,1.3159062333548943,1.0427458833963559,1.0560370472975131,1.3185264319130099,1.0292352333751735,0.0,1.265329165912317,1.2708081071636967,0.9495935865627853,0.9972383743986221,0.9610554804865276,1.3640106090641613,1.2695595987791712,1.1519635770815173,1.0901415922645528,1.2400470351543438,1.001362219160694,1.3028852389203736,0.8675362408044834
Shimmy,1.3774868845419497,1.4214020778126033,1.5417318028693672,1.4713800058224447,1.6982635139111735,1.4123484823047452,1.393707228484298,1.115036129607613,1.4892920307371824,1.4445904713197564,1.2426139162802938,1.4643905999108806,1.265329165912317,0.0,1.3494080692701218,1.4610427241387995,1.4403176071793065,1.5281356855193944,1.653670790993089,1.2666299990360146,1.4212380333552765,1.5807604947055998,1.4531995690088526,1.3495648102394127,1.1873855675882328,1.458808404949019
Tack,1.168414372731046,1.1278232941645265,1.5868706320531916,1.483200160596813,1.6430397629223843,1.201796243110413,1.256856016475689,1.3129014030991268,1.347167959633442,1.2847293329238618,1.2957391349226928,1.3750294149300717,1.2708081071636967,1.3494080692701218,0.0,1.4196248055055993,1.1775111937818021,1.310655855784561,1.089263628628254,1.2679846702027249,1.29601724586932,1.631966350857651,0.9493720950194963,1.2166679093331207,1.1278289894697304,1.3000499792904046
Tw,1.2090554429458975,1.255244670950985,0.9957349611898065,1.1245405395491652,0.75093358328135,0.925558051451896,0.7939431434481122,1.4438282464084986,0.8207251879259413,1.0607953831233714,1.3514619328976083,0.8776079783771958,0.9495935865627853,1.4610427241387995,1.4196248055055993,0.0,0.8189821098966755,0.8274085072721127,1.4377081175420567,1.3807298721623964,1.0203321441717452,0.7729577782392791,1.3758147183844671,0.8650372343156572,1.3928349524733143,0.8324098738054276
champion,1.1158783749620367,1.13912365996186,1.2389552477840704,1.1892542925942182,1.0398285637976972,0.941289164771882,0.7168819401298275,1.3012120694680498,0.8502588974435525,0.9461771683763822,1.3336694985374413,1.0167240029387996,0.9972383743986221,1.4403176071793065,1.1775111937818021,0.8189821098966755,0.0,0.7857169806058927,1.1582123490543634,1.3632855267911463,1.0863874610837647,0.8824693114856653,1.1385600531920048,0.8735665559776596,1.2688052795395086,0.8650158987671783
gobgab,1.0560778189556494,1.1883090188272203,1.1411044722494863,1.186256220597913,1.0170038664849332,0.8909896663332064,0.7396997919496063,1.2828631986274175,0.7912483561208542,1.039206981419613,1.3267676067919867,1.0785826719509315,0.9610554804865276,1.5281356855193944,1.310655855784561,0.8274085072721127,0.7857169806058927,0.0,1.176544567311958,1.2836961711889743,1.0683151820605883,0.963755159581329,1.1867821980115891,0.9409090508462046,1.2661001590077687,0.8784794236973332
march,1.283052655701834,1.1781698372983131,1.8256237617552729,1.646759084812339,1.7417453449747682,1.359710536769985,1.1875778396304222,1.3072529959392378,1.2180465045033428,1.285412993136631,1.5237665812910188,1.8020286178737561,1.3640106090641613,1.653670790993089,1.089263628628254,1.4377081175420567,1.1582123490543634,1.176544567311958,0.0,1.5709002386030961,1.635935980638007,1.6120472892351723,1.1016494466112745,1.4298199958294537,1.2838353263605609,1.1901260125734243
name,1.4264367799671815,1.3633408932607278,1.3684885387987609,1.3976240746842987,1.5876656073863915,1.3308474923615818,1.3905539368296338,1.3572236852476591,1.4249477236412984,1.4448811500428838,1.3514239608888365,1.3453563003669184,1.2695595987791712,1.2666299990360146,1.2679846702027249,1.3807298721623964,1.3632855267911463,1.2836961711889743,1.5709002386030961,0.0,1.407562889699319,1.4644273125769895,1.3109400740570447,1.2479055302420154,1.2169187043627931,1.3630876442544988
sine,1.1861452860340487,1.508956692825792,1.030234054626998,1.1390664835350444,0.980350050916718,1.0557447753204101,1.0873711486853719,1.3734699182876495,1.046718804157809,1.1077812160809855,1.429189114336343,1.0396386925481882,1.1519635770815173,1.4212380333552765,1.29601724586932,1.0203321441717452,1.0863874610837647,1.0683151820605883,1.635935980638007,1.407562889699319,0.0,1.0922834472350347,1.350892557907441,1.1157580885360956,1.313002390849034,1.0514457434805775
superidol,1.2178703378108389,1.4972103954000997,0.986901966970534,1.1197890814379505,0.6641246421796596,1.0290431153415665,0.9070298921568342,1.468339461857002,0.9109748418485262,1.1076133483274302,1.4734091354914516,0.7838838610443253,1.0901415922645528,1.5807604947055998,1.631966350857651,0.7729577782392791,0.8824693114856653,0.963755159581329,1.6120472892351723,1.4644273125769895,1.0922834472350347,0.0,1.5810150962537655,0.9534580482078834,1.4491677925258575,0.8676481962712804
ก้องฟ้า,1.2681880275003115,1.1684823287839607,1.6261219996498921,1.508205490567543,1.5918300017279061,1.1515923523474358,1.0853404584216142,1.4468324163379005,1.1647178273569663,1.2362788521657613,1.3111840570529323,1.4133642680056429,1.2400470351543438,1.4531995690088526,0.9493720950194963,1.3758147183844671,1.1385600531920048,1.1867821980115891,1.1016494466112745,1.3109400740570447,1.350892557907441,1.5810150962537655,0.0,1.2703307418865764,1.1084355242872883,1.2031091957887248
น้ำ,1.1276400164053062,1.3291813735156293,1.2321614209518374,1.0921589634941946,1.0036736069753263,0.8768330533537001,0.8107532158085834,1.3184062789662263,0.9616920219817245,0.971624580921701,1.3014873209467117,0.9922885347797618,1.001362219160694,1.3495648102394127,1.2166679093331207,0.8650372343156572,0.8735665559776596,0.9409090508462046,1.4298199958294537,1.2479055302420154,1.1157580885360956,0.9534580482078834,1.2703307418865764,0.0,1.3153568820340016,0.8837179739994022
เจ,1.0951872031091516,1.2102847009398516,1.5580542799343742,1.5856898945702451,1.6212816076162035,1.2999122226444093,1.2124264585418216,1.26459760437521,1.225127429567032,1.2460441416685784,1.1351981663257853,1.5077406345949411,1.3028852389203736,1.1873855675882328,1.1278289894697304,1.3928349524733143,1.2688052795395086,1.2661001590077687,1.2838353263605609,1.2169187043627931,1.313002390849034,1.4491677925258575,1.1084355242872883,1.3153568820340016,0.0,1.3031713733710841
เทพซ่า676767677,1.0571216507717356,1.3013241201668733,1.1419100681021208,1.2347906008399983,0.8647215085748949,0.8739688202063208,0.7455478856258411,1.2512285906763245,0.7167868890495086,1.018554670956273,1.3598369471224043,1.0058933115115816,0.8675362408044834,1.458808404949019,1.3000499792904046,0.8324098738054276,0.8650158987671783,0.8784794236973332,1.1901260125734243,1.3630876442544988,1.0514457434805775,0.8676481962712804,1.2031091957887248,0.8837179739994022,1.3031713733710841,0.0
