participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,5.232295843480983,3.7321397822798885,4.676081357103795,3.827116356678873,2.4889479250213635,2.6107470835794166,1.651269779598251,7.084420534605877,2.591089903874635,1.9236671218299914,0.0,2.6188073996823342,1.7581500406146897,18.139166336928326,6.836780276124018,2.8665250147535506,2.2899293333227373,2.4743822151008232,6.500217035488403,3.5227497984776526,2.5705537599669963,6.334294740845361,3.426541137655871,1.736083222545929,3.0797313955984897,3.3983860840323548
Offroad,3.173796421599714,5.65840063035744,2.79496819067708,1.5066375577858357,0.6550498646459904,4.426281600086192,1.7549979445948911,5.0906747198299644,2.8322345890088623,3.7569873251070507,2.6188073996823342,0.0,2.3988824064116914,17.034101462302,8.86512203247786,1.1458529622530247,2.3987334091509624,4.482059281095731,8.579274092145267,2.79638047954192,1.803880444703788,4.038073491337316,5.076386892831542,1.894705768125244,3.691827843759045,2.49920556226604
Plub,4.550315439703866,3.6535640181976192,4.767814731848789,3.5475786178329822,2.12483796765801,2.6383217669247236,1.3558511856439623,6.769735797717601,2.2788340759881,1.979618416858039,1.7581500406146897,2.3988824064116914,0.0,18.79450803753006,6.925342691760301,2.3581621741992396,1.7621277484993048,2.5474349118665875,6.47706197673867,3.500368758306439,1.8259006080868763,5.919201431231442,3.023120229028992,1.2238070536247698,2.085454364022309,2.6832892574878
Shimmy,17.694001537067766,21.58651204836028,14.628581064659349,16.25991022507185,17.223285615534937,20.386258765418102,18.199416107251178,15.053469306717012,18.99717732621301,19.74468639931408,18.139166336928326,17.034101462302,18.79450803753006,0.0,23.993686185888738,17.61814972614113,19.022674282722978,20.33791011081264,23.877124134715668,16.59524517599932,18.54001200483358,15.704624123231845,21.246916971536745,17.99383152399151,20.35079871107314,18.840008420168324
Tack,10.518059905571024,3.5030941700400917,11.315648385401877,10.206959271801708,8.757096206217089,4.485650213473313,7.63818579519807,13.504951533617795,6.690654792966893,5.186906668092383,6.836780276124018,8.86512203247786,6.925342691760301,23.993686185888738,0.0,8.765657735817175,6.8179462106295805,4.5556602724404565,1.4301879581115664,9.84329298273818,7.974818879134837,12.629910003493139,4.3076602779432,7.732817357334333,6.19111660811245,7.964949948448065
Tw,2.493871294841742,5.540155850164901,3.3691227416276845,1.6693475093450234,0.9254730022344109,4.4330265474371275,1.83843844811999,5.413775414164817,2.4669104294296686,3.720586940710596,2.8665250147535506,1.1458529622530247,2.3581621741992396,17.61814972614113,8.765657735817175,0.0,2.50878189077944,4.437201102205569,8.484312354831166,3.1833379337214445,1.6170061758470962,4.047504541559136,4.900987613269779,2.0221267927949227,3.193448037420865,1.734109010518748
champion,4.377659291086364,3.767448214811655,5.046023024291025,3.7859595560963464,2.4456918186232017,2.507514277082935,1.919301568954901,7.1073989635799,1.8070046344873762,2.1561692303701276,2.2899293333227373,2.3987334091509624,1.7621277484993048,19.022674282722978,6.8179462106295805,2.50878189077944,0.0,2.7808475124869236,6.579562409896842,4.3800413337313,1.749695718263862,6.027426633753513,3.2325269776810783,2.2407722759127515,2.2820032986850274,2.3054342015019356
gobgab,6.523049108774875,1.399328682392797,6.907426694606765,5.790083454667624,4.337114481231588,0.8521071557307766,3.2159643942123806,9.049343152123807,2.934458587847042,0.8653848214534388,2.4743822151008232,4.482059281095731,2.5474349118665875,20.33791011081264,4.5556602724404565,4.437201102205569,2.7808475124869236,0.0,4.219224493364911,5.4217307759550835,3.7247706484904963,8.250997414943955,1.3622542099878219,3.2953364276926176,2.4867187750387933,4.1324062138306425
march,10.339626234462065,3.0817172508241875,10.971528955617972,9.894269440864912,8.420900939745506,4.2320360161035895,7.234808175358913,13.01094452512955,6.63664692722388,4.892007718260506,6.500217035488403,8.579274092145267,6.47706197673867,23.877124134715668,1.4301879581115664,8.484312354831166,6.579562409896842,4.219224493364911,0.0,9.30682503235734,7.611060090176595,12.247220865117795,3.843812751844181,7.261837160497202,5.83691570846044,7.826246740460154
name,4.979310224013536,6.489632451327742,3.041426629393592,2.7304983258098283,2.643030116757622,5.654376087533299,2.903104802459525,4.403459993055695,4.93583073445032,4.887045264476,3.5227497984776526,2.79638047954192,3.500368758306439,16.59524517599932,9.84329298273818,3.1833379337214445,4.3800413337313,5.4217307759550835,9.30682503235734,0.0,3.5801930028724636,4.528508873684152,5.948191749466418,2.5958530589590088,4.94126897782406,4.743529891902915
sine,3.4814167671379104,4.702116128050143,4.115065937402552,2.79164373884491,1.5433911460114411,3.6355380651617506,1.352107660441237,5.924713478315084,2.4331691788157,3.0499633775978157,2.5705537599669963,1.803880444703788,1.8259006080868763,18.54001200483358,7.974818879134837,1.6170061758470962,1.749695718263862,3.7247706484904963,7.611060090176595,3.5801930028724636,0.0,4.726984913999168,4.098090160881961,1.734015847434654,2.5976400130316635,2.0398552429106296
superidol,3.4258173989687553,9.32765038388455,2.7560930108654462,2.8051007299051287,4.012557070211663,8.222996428139053,5.2118228619504166,2.790260891094018,6.323745466745451,7.541389199464925,6.334294740845361,4.038073491337316,5.919201431231442,15.704624123231845,12.629910003493139,4.047504541559136,6.027426633753513,8.250997414943955,12.247220865117795,4.528508873684152,4.726984913999168,0.0,8.652706584994723,5.220814807863973,6.873515907356987,5.203583697473671
ก้องฟ้า,6.740711801538676,1.2392244859596373,7.569845429813923,6.313941186315271,4.881333684083858,1.5832366923573622,3.7682009667864076,9.419037133471509,3.382535073616767,1.762050234046523,3.426541137655871,5.076386892831542,3.023120229028992,21.246916971536745,4.3076602779432,4.900987613269779,3.2325269776810783,1.3622542099878219,3.843812751844181,5.948191749466418,4.098090160881961,8.652706584994723,0.0,3.8084522683365054,2.1924492735868784,4.3823705271586135
น้ำ,4.331615421510492,4.408735400481111,3.9179328504109434,2.864718486668169,1.5137938734956637,3.4226468083397483,0.9297444478225682,5.941633249911371,2.7650618157288154,2.6479883695391866,1.736083222545929,1.894705768125244,1.2238070536247698,17.99383152399151,7.732817357334333,2.0221267927949227,2.2407722759127515,3.2953364276926176,7.261837160497202,2.5958530589590088,1.734015847434654,5.220814807863973,3.8084522683365054,0.0,2.7719458782468616,2.9363280586238645
เจ,4.691752820445551,3.076533363326874,6.249817968362857,4.695976668639288,3.4312557239913613,2.5896798812122936,2.6421102440493356,7.89251295089004,2.1397579883532147,2.142118414102498,3.0797313955984897,3.691827843759045,2.085454364022309,20.35079871107314,6.19111660811245,3.193448037420865,2.2820032986850274,2.4867187750387933,5.83691570846044,4.94126897782406,2.5976400130316635,6.873515907356987,2.1924492735868784,2.7719458782468616,0.0,2.50956088224806
เทพซ่า676767677,2.584363922659198,5.030014161509209,4.879824268754242,3.1822669435258466,2.377937893179318,3.99239974580168,2.618493038155614,6.829051178007303,1.54342773582657,3.4663433609816163,3.3983860840323548,2.49920556226604,2.6832892574878,18.840008420168324,7.964949948448065,1.734109010518748,2.3054342015019356,4.1324062138306425,7.826246740460154,4.743529891902915,2.0398552429106296,5.203583697473671,4.3823705271586135,2.9363280586238645,2.50956088224806,0.0
