participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,1.765348281205643,3.96711676078207,2.1009078885868906,2.5156700655172712,2.9486480213758623,3.6848901971162897,3.02245237637634,3.2200132550828746,2.5079041215054896,4.054138055181249,0.0,2.0032399534530843,2.05403046146335,2.5222175956895545,4.5272693034577625,1.0062121040172218,3.0441864097675997,3.5301763036722726,7.744725876536516,2.436794517561081,4.7991199295043865,0.5892511921475329,4.744467746211261,1.544002785481926,3.966715947933555,1.9278100537367675
Offroad,1.8953949432163613,4.340064459883116,1.010618531526004,0.9430872395493389,1.413443522935589,4.244451343721365,3.95810878195949,3.532319525048775,3.298194234322876,4.293077187374177,2.0032399534530843,0.0,2.9315822888954495,1.6185408461325852,5.760323031157596,2.3347055963712737,3.802196294391339,3.9346665541073893,8.17487888630795,1.3543285941706278,5.019523795888771,2.072425524804668,4.877441209723696,2.667076809937515,4.644641990244043,1.1346606029861908
Plub,3.189282647577914,2.0536953916094483,3.356906504815822,3.430955144684007,3.5747453831759053,1.9786374268708113,1.4898267822568205,1.445182559174615,0.8363165932576282,2.1816268894734017,2.05403046146335,2.9315822888954495,0.0,2.2281905070850123,2.9398116485348833,1.1415697318359685,1.1750039092095932,1.9058915039930047,5.824372144840119,2.7095464531573215,6.694619916017084,1.810022510846203,2.9005545561909907,0.6910670733136488,2.0609652187496463,2.847122260383288
Shimmy,2.776329622444716,3.022245526868823,2.285172117956615,2.016550379807851,2.087900549922947,3.1188012830029965,3.0493979537533797,2.2390525379012427,2.407332526164931,2.9850444509092586,2.5222175956895545,1.6185408461325852,2.2281905070850123,0.0,4.860978800306116,2.2070329034576313,2.790887497183868,2.732656654936511,6.80931375914606,1.2120806333348935,6.442314713074493,2.3935591663064826,3.4674385951199715,2.2649499023015776,3.452061043764528,1.988744721339387
Tack,5.6804503382975655,2.6521788123050767,6.1838322860464645,6.328367189508831,6.4809345646473355,2.322639525317395,2.1131244726873786,2.9677058347870786,2.6218414023084553,2.801970243977929,4.5272693034577625,5.760323031157596,2.9398116485348833,4.860978800306116,0.0,3.6562974379907134,2.1631725940972126,2.757069601147878,4.12633479120886,5.397875508555158,9.021476146141492,4.274140470448691,3.1619003496826283,3.2715509060008796,1.9166442255159695,5.720043836285539
Tw,2.314345105622556,3.044721111742042,2.615807436997467,2.909553698822101,3.2094263675455585,2.780744226696537,2.116865014768952,2.32268542302614,1.5980435344582251,3.140497171771411,1.0062121040172218,2.3347055963712737,1.1415697318359685,2.2070329034576313,3.6562974379907134,0.0,2.087415343359355,2.674997794021339,6.7853001119786525,2.387757106221367,5.737058429722113,0.871651823930366,3.841940653903932,0.7414052976830224,3.021226290099431,2.3223279876603007
champion,4.082328185010387,1.3408232977714167,4.296518659692587,4.342261875725075,4.470892348099387,1.0727113935368313,0.9301658015052083,1.1550785757461777,0.7368434783526733,1.3466611098223398,3.0441864097675997,3.802196294391339,1.1750039092095932,2.790887497183868,2.1631725940972126,2.087415343359355,0.0,1.2507256921120316,4.781810686626493,3.397422951820199,7.764579423659303,2.784653630180095,2.1386870630085086,1.6816061120907098,1.156398944513835,3.8542938724932134
gobgab,4.461826554846291,1.4797108686154379,4.505330872465981,4.407640255817385,4.579492714015745,0.8332128962374414,1.6522290468888465,1.464527690100728,1.3026939224107248,1.2609263666740074,3.5301763036722726,3.9346665541073893,1.9058915039930047,2.732656654936511,2.757069601147878,2.674997794021339,1.2507256921120316,0.0,4.658250817300035,3.5258536927774284,8.195984999770856,3.212979839266056,2.0112107839057605,2.359940490432233,1.159765344064172,3.9853317562810977
march,8.67374311630163,4.077358978415099,8.739586317766602,8.658010083559024,8.59622271962074,4.372690371982368,5.050429629394626,4.882607966995559,5.4012129056779115,4.056601180785927,7.744725876536516,8.17487888630795,5.824372144840119,6.80931375914606,4.12633479120886,6.7853001119786525,4.781810686626493,4.658250817300035,0.0,7.510712922931877,12.39858840677158,7.4647586476760734,3.53653491392923,6.343754695626019,4.024578912808472,8.293681711832043
name,2.0895210973215725,3.7203063217167274,1.895955560376879,1.7301309211633804,1.7532234214534828,3.7662651490907932,3.4389374598268487,2.8708283627311446,2.9483864779434668,3.720656246170188,2.436794517561081,1.3543285941706278,2.7095464531573215,1.2120806333348935,5.397875508555158,2.387757106221367,3.397422951820199,3.5258536927774284,7.510712922931877,0.0,5.97252119000498,2.533922136758425,4.19053312454268,2.6451384666678295,4.1998597501455075,1.911276649659208
sine,4.573420055084898,8.58402524404041,4.502762033123347,4.856030500659454,5.225956154797768,8.433034302920506,7.759780189035981,7.833741580583345,7.2530783399186545,8.711918849639385,4.7991199295043865,5.019523795888771,6.694619916017084,6.442314713074493,9.021476146141492,5.737058429722113,7.764579423659303,8.195984999770856,12.39858840677158,5.97252119000498,0.0,5.0445657643074355,9.325189576181536,6.127284439140135,8.642825999888194,4.751416333398628
superidol,2.099289807757609,3.7212321755147575,2.3132056226738325,2.5913930754376047,3.037686221873349,3.4135298204931326,2.8505068853031106,3.0180449877849873,2.2614925777829242,3.803144543216086,0.5892511921475329,2.072425524804668,1.810022510846203,2.3935591663064826,4.274140470448691,0.871651823930366,2.784653630180095,3.212979839266056,7.4647586476760734,2.533922136758425,5.0445657643074355,0.0,4.501794489731821,1.2739622942638673,3.6608430441912856,1.9521538497069513
ก้องฟ้า,5.563378360800182,1.0228585135210893,5.444359998351766,5.286124105677933,5.186752447453416,1.9590416226669822,2.613258834392539,1.7013200650420373,2.588137621145933,1.1264481580980137,4.744467746211261,4.877441209723696,2.9005545561909907,3.4674385951199715,3.1619003496826283,3.841940653903932,2.1386870630085086,2.0112107839057605,3.53653491392923,4.19053312454268,9.325189576181536,4.501794489731821,0.0,3.417052376607739,1.7771693401493842,4.9767747471142885
น้ำ,2.8640004143542432,2.5746176293782748,3.0403926049979217,3.1607043714763483,3.3812517397033117,2.496017086098338,1.908084641533081,1.965720201476307,1.2920341189357105,2.737595634137651,1.544002785481926,2.667076809937515,0.6910670733136488,2.2649499023015776,3.2715509060008796,0.7414052976830224,1.6816061120907098,2.359940490432233,6.343754695626019,2.6451384666678295,6.127284439140135,1.2739622942638673,3.417052376607739,0.0,2.5887562663877373,2.535509210687236
เจ,4.995819953633747,1.1781948545122405,5.153408890780166,5.119982812735389,5.206813131734706,1.083242131993676,1.5625561109105754,1.5563201364298416,1.6084048830035924,1.2205270411158924,3.966715947933555,4.644641990244043,2.0609652187496463,3.452061043764528,1.9166442255159695,3.021226290099431,1.156398944513835,1.159765344064172,4.024578912808472,4.1998597501455075,8.642825999888194,3.6608430441912856,1.7771693401493842,2.5887562663877373,0.0,4.6113593067757055
เทพซ่า676767677,2.211970652350697,4.348310378624039,1.2608300034653108,0.9399488612056219,1.3688332967550494,4.362490553731094,4.074390217929916,3.6001272035217093,3.32370624349657,4.395016239630303,1.9278100537367675,1.1346606029861908,2.847122260383288,1.988744721339387,5.720043836285539,2.3223279876603007,3.8542938724932134,3.9853317562810977,8.293681711832043,1.911276649659208,4.751416333398628,1.9521538497069513,4.9767747471142885,2.535509210687236,4.6113593067757055,0.0
