participant_code,profile_dimension,profile_value,n_events,n_positions,n_trials_from_events,n_trials_from_positions,mean_log_dt_ms,mean_friction,delete_rate,near_key_typo_rate,layout_confusion_rate,shift_confusion_rate,mean_time_to_first_correct_ms,mean_time_to_stability_ms,mean_revisions,wrong_first_rate
Mick,layout_switch_needed,0,1033,855,15,15,5.51761719567228,0.10897468152849603,0.08615682478218781,0.017424975798644726,0.0,0.000968054211035818,20389.666666666668,20417.658479532165,0.005847953216374269,0.09005847953216374
Mick,layout_switch_needed,1,3,3,1,1,6.935818355863746,3.6498833136423006,0.0,0.0,0.0,0.0,11913.666666666666,11913.666666666666,0.0,0.0
Mick,layout_switch_needed,<missing>,43,41,15,15,6.0767034050404485,0.31993474131081534,0.023255813953488372,0.023255813953488372,0.0,0.0,15854.634146341463,15854.634146341463,0.0,0.024390243902439025
Mick,target_distance_bin,<missing>,111,79,15,15,5.914211822468573,0.8388528164775276,0.14414414414414414,0.02702702702702703,0.0,0.0,18823.303797468354,18823.303797468354,0.0,0.05063291139240506
Mick,target_distance_bin,high,506,456,15,15,5.507547215144675,0.5785520507343089,0.04940711462450593,0.017786561264822136,0.0,0.0,20217.02850877193,20242.842105263157,0.0021929824561403508,0.07236842105263158
Mick,target_distance_bin,low,213,182,15,15,5.526142345035004,-1.0816940720385033,0.07511737089201878,0.018779342723004695,0.0,0.0,20837.532967032967,20857.554945054944,0.005494505494505495,0.1043956043956044
Mick,target_distance_bin,medium,249,182,15,15,5.4676286825868345,-0.0730179643378968,0.13253012048192772,0.012048192771084338,0.0,0.004016064257028112,19892.906593406595,19939.70879120879,0.016483516483516484,0.12087912087912088
Micky,expected_char_class,<missing>,13,13,7,7,4.933067588308334,-0.98716109560289,0.0,0.0,0.0,0.0,24325.23076923077,24325.23076923077,0.0,0.0
Micky,expected_char_class,arabic_numeral,5,5,2,2,5.9972982519975995,1.0251506668115566,0.0,0.0,0.0,0.0,10442.2,10442.2,0.0,0.0
Micky,expected_char_class,english_punctuation,5,3,1,1,5.890979358950628,2.0872234628567305,0.2,0.0,0.2,0.0,7851.0,7851.0,0.0,0.3333333333333333
Micky,expected_char_class,thai_consonant,676,543,15,15,5.389673268573988,0.10662467421553816,0.09615384615384616,0.026627218934911243,0.0,0.0014792899408284023,18476.88581952118,18511.941068139964,0.007366482504604052,0.09944751381215469
Micky,expected_char_class,thai_diacritic,18,7,5,5,6.006373764199573,1.2784314895685776,0.3333333333333333,0.1111111111111111,0.0,0.0,27382.285714285714,27382.285714285714,0.0,0.2857142857142857
Micky,expected_char_class,thai_numeral,12,4,2,2,7.094025855676236,3.4262134877819985,0.3333333333333333,0.0,0.08333333333333333,0.0,34994.25,34994.25,0.0,0.5
Micky,expected_char_class,thai_tone_mark,85,57,14,14,4.919106699160571,-0.6799936289333651,0.17647058823529413,0.047058823529411764,0.0,0.0,18798.35087719298,18798.35087719298,0.0,0.07017543859649122
Micky,expected_char_class,thai_vowel_mark,276,248,15,15,5.219089843284965,-0.5819291270380338,0.050724637681159424,0.010869565217391304,0.0,0.0036231884057971015,18348.076612903227,18370.572580645163,0.008064516129032258,0.08064516129032258
Micky,expected_char_class,whitespace,21,19,8,8,5.929077908247819,0.2375955276799934,0.047619047619047616,0.0,0.0,0.0,19230.157894736843,19230.157894736843,0.0,0.10526315789473684
Micky,expected_hand_proxy,<missing>,13,13,7,7,4.933067588308334,-0.98716109560289,0.0,0.0,0.0,0.0,24325.23076923077,24325.23076923077,0.0,0.0
Micky,expected_hand_proxy,left,289,237,15,15,5.632548819861805,0.5890700394778647,0.08996539792387544,0.020761245674740483,0.0,0.0,20579.177215189873,20618.1223628692,0.008438818565400843,0.08438818565400844
Micky,expected_hand_proxy,right,788,630,15,15,5.237169813286423,-0.30061758863867094,0.10025380710659898,0.0266497461928934,0.0025380710659898475,0.0025380710659898475,17753.85714285714,17778.27619047619,0.006349206349206349,0.1
Micky,expected_hand_proxy,thumb,21,19,8,8,5.929077908247819,0.2375955276799934,0.047619047619047616,0.0,0.0,0.0,19230.157894736843,19230.157894736843,0.0,0.10526315789473684
Micky,expected_layout,<missing>,13,13,7,7,4.933067588308334,-0.98716109560289,0.0,0.0,0.0,0.0,24325.23076923077,24325.23076923077,0.0,0.0
Micky,expected_layout,COMMON,21,19,8,8,5.929077908247819,0.2375955276799934,0.047619047619047616,0.0,0.0,0.0,19230.157894736843,19230.157894736843,0.0,0.10526315789473684
Micky,expected_layout,EN,10,8,2,2,5.944138805474114,1.5561870648341434,0.1,0.0,0.1,0.0,9470.5,9470.5,0.0,0.125
Micky,expected_layout,TH,1067,859,15,15,5.337633583650442,-0.07704525687583055,0.09746954076850985,0.02530459231490159,0.0009372071227741331,0.0018744142455482662,18610.51338766007,18639.167636786962,0.006984866123399301,0.09545983701979045
Micky,expected_shift_required,0,1030,838,15,15,5.290619054468846,-0.1613108081366974,0.09320388349514563,0.024271844660194174,0.000970873786407767,0.001941747572815534,18368.60739856802,18395.02505966587,0.0059665871121718375,0.09427207637231504
Micky,expected_shift_required,1,68,48,12,12,6.321609290883167,1.536679706233948,0.14705882352941177,0.029411764705882353,0.014705882352941176,0.0,21555.729166666668,21607.3125,0.020833333333333332,0.125
Micky,expected_shift_required,<missing>,13,13,7,7,4.933067588308334,-0.98716109560289,0.0,0.0,0.0,0.0,24325.23076923077,24325.23076923077,0.0,0.0
Micky,expected_zone_proxy,<missing>,13,13,7,7,4.933067588308334,-0.98716109560289,0.0,0.0,0.0,0.0,24325.23076923077,24325.23076923077,0.0,0.0
Micky,expected_zone_proxy,center,238,214,15,15,5.279370749756201,-0.6707182465488675,0.05042016806722689,0.008403361344537815,0.0,0.004201680672268907,17301.780373831774,17346.16355140187,0.009345794392523364,0.10747663551401869
Micky,expected_zone_proxy,left,289,237,15,15,5.632548819861805,0.5890700394778647,0.08996539792387544,0.020761245674740483,0.0,0.0,20579.177215189873,20618.1223628692,0.008438818565400843,0.08438818565400844
Micky,expected_zone_proxy,right,550,416,15,15,5.218908317141319,-0.1404649403066222,0.12181818181818181,0.034545454545454546,0.0036363636363636364,0.0018181818181818182,17986.415865384617,18000.564903846152,0.004807692307692308,0.09615384615384616
Micky,expected_zone_proxy,space,21,19,8,8,5.929077908247819,0.2375955276799934,0.047619047619047616,0.0,0.0,0.0,19230.157894736843,19230.157894736843,0.0,0.10526315789473684
Micky,layout_switch_needed,0,1023,855,15,15,5.372671104857885,-0.22234701249543784,0.08211143695014662,0.02541544477028348,0.0009775171065493646,0.0019550342130987292,18762.054970760233,18790.8432748538,0.007017543859649123,0.09590643274853801
Micky,layout_switch_needed,1,7,3,1,1,6.012157185400396,2.336674482373877,0.2857142857142857,0.0,0.14285714285714285,0.0,10667.666666666666,10667.666666666666,0.0,0.6666666666666666
Micky,layout_switch_needed,<missing>,81,41,15,15,5.000114764982181,1.686608219833189,0.24691358024691357,0.012345679012345678,0.0,0.0,16347.219512195123,16347.219512195123,0.0,0.024390243902439025
Micky,target_distance_bin,<missing>,129,79,15,15,5.38669945920075,1.3063023555925646,0.1937984496124031,0.007751937984496124,0.007751937984496124,0.0,17989.708860759492,17989.708860759492,0.0,0.0759493670886076
Micky,target_distance_bin,high,527,456,15,15,5.306250238816266,0.45512106354776083,0.06641366223908918,0.022770398481973434,0.0,0.0018975332068311196,18842.543859649122,18862.25657894737,0.006578947368421052,0.08114035087719298
Micky,target_distance_bin,low,238,182,15,15,5.206742434821803,-1.5671858564755954,0.1134453781512605,0.046218487394957986,0.0,0.0,18646.340659340658,18718.58791208791,0.01098901098901099,0.1043956043956044
Micky,target_distance_bin,medium,217,182,15,15,5.589189543549851,-0.5062699406435325,0.08755760368663594,0.013824884792626729,0.004608294930875576,0.004608294930875576,18333.928571428572,18347.532967032967,0.005494505494505495,0.12637362637362637
Naenon,expected_char_class,<missing>,13,13,7,7,5.2527524439100155,-0.6137747049143497,0.0,0.0,0.0,0.0,28380.846153846152,28380.846153846152,0.0,0.15384615384615385
Naenon,expected_char_class,arabic_numeral,11,5,2,2,5.564582080565031,0.2811303895219713,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,16265.8,16265.8,0.0,0.4
Naenon,expected_char_class,english_punctuation,3,3,1,1,6.427303918063553,2.8893074536149697,0.0,0.0,0.0,0.0,11337.333333333334,11337.333333333334,0.0,0.0
Naenon,expected_char_class,thai_consonant,954,543,15,15,5.444681008227024,0.4637675509105686,0.20754716981132076,0.06708595387840671,0.007337526205450734,0.008385744234800839,23589.09576427256,23684.8802946593,0.03130755064456722,0.2578268876611418
Naenon,expected_char_class,thai_diacritic,10,7,5,5,5.902428219605279,1.5743807821442606,0.2,0.0,0.0,0.0,30326.85714285714,30326.85714285714,0.0,0.14285714285714285
Naenon,expected_char_class,thai_numeral,20,4,2,2,6.426115034230361,2.4700883579986916,0.4,0.0,0.25,0.05,38099.0,38099.0,0.0,1.0
Naenon,expected_char_class,thai_tone_mark,97,57,14,14,5.298445373910894,-0.5973328604975982,0.21649484536082475,0.07216494845360824,0.0,0.0,24152.19298245614,24168.491228070176,0.017543859649122806,0.17543859649122806
Naenon,expected_char_class,thai_vowel_mark,410,248,15,15,5.467118946715467,-0.19233543626470592,0.2121951219512195,0.05609756097560976,0.0024390243902439024,0.00975609756097561,23379.673387096773,23414.25806451613,0.012096774193548387,0.24596774193548387
Naenon,expected_char_class,whitespace,29,19,8,8,5.902162519465893,0.44718777763686857,0.1724137931034483,0.0,0.0,0.0,23628.263157894737,23628.263157894737,0.0,0.2631578947368421
Naenon,expected_hand_proxy,<missing>,13,13,7,7,5.2527524439100155,-0.6137747049143497,0.0,0.0,0.0,0.0,28380.846153846152,28380.846153846152,0.0,0.15384615384615385
Naenon,expected_hand_proxy,left,369,237,15,15,5.488087943621928,0.2694330072668036,0.18157181571815717,0.037940379403794036,0.008130081300813009,0.013550135501355014,26041.097046413503,26074.10970464135,0.008438818565400843,0.24472573839662448
Naenon,expected_hand_proxy,right,1136,630,15,15,5.451257128165364,0.24922586195197052,0.22183098591549297,0.07130281690140845,0.009683098591549295,0.007042253521126761,22685.71111111111,22770.938095238096,0.03015873015873016,0.25396825396825395
Naenon,expected_hand_proxy,thumb,29,19,8,8,5.902162519465893,0.44718777763686857,0.1724137931034483,0.0,0.0,0.0,23628.263157894737,23628.263157894737,0.0,0.2631578947368421
Naenon,expected_layout,<missing>,13,13,7,7,5.2527524439100155,-0.6137747049143497,0.0,0.0,0.0,0.0,28380.846153846152,28380.846153846152,0.0,0.15384615384615385
Naenon,expected_layout,COMMON,29,19,8,8,5.902162519465893,0.44718777763686857,0.1724137931034483,0.0,0.0,0.0,23628.263157894737,23628.263157894737,0.0,0.2631578947368421
Naenon,expected_layout,EN,14,8,2,2,5.749451045743285,0.8400254746847565,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,14417.625,14417.625,0.0,0.25
Naenon,expected_layout,TH,1491,859,15,15,5.457572256305794,0.24867941127652748,0.2119382964453387,0.06304493628437291,0.008718980549966466,0.008718980549966466,23688.47147846333,23760.086146682188,0.024447031431897557,0.25145518044237486
Naenon,expected_shift_required,0,1436,838,15,15,5.431737428374928,0.2090375184676042,0.20891364902506965,0.06267409470752089,0.006267409470752089,0.004874651810584958,23448.62171837709,23511.810262529834,0.021479713603818614,0.24463007159904535
Naenon,expected_shift_required,1,98,48,12,12,6.009390966433265,0.9727747743967206,0.24489795918367346,0.05102040816326531,0.05102040816326531,0.061224489795918366,26306.875,26485.3125,0.0625,0.375
Naenon,expected_shift_required,<missing>,13,13,7,7,5.2527524439100155,-0.6137747049143497,0.0,0.0,0.0,0.0,28380.846153846152,28380.846153846152,0.0,0.15384615384615385
Naenon,expected_zone_proxy,<missing>,13,13,7,7,5.2527524439100155,-0.6137747049143497,0.0,0.0,0.0,0.0,28380.846153846152,28380.846153846152,0.0,0.15384615384615385
Naenon,expected_zone_proxy,center,384,214,15,15,5.47033727323604,-0.14268848031781528,0.23177083333333334,0.057291666666666664,0.0026041666666666665,0.010416666666666666,21078.719626168226,21174.88785046729,0.028037383177570093,0.2383177570093458
Naenon,expected_zone_proxy,left,369,237,15,15,5.488087943621928,0.2694330072668036,0.18157181571815717,0.037940379403794036,0.008130081300813009,0.013550135501355014,26041.097046413503,26074.10970464135,0.008438818565400843,0.24472573839662448
Naenon,expected_zone_proxy,right,752,416,15,15,5.441514075363317,0.44935233460037177,0.21675531914893617,0.07845744680851063,0.013297872340425532,0.005319148936170213,23512.384615384617,23591.983173076922,0.03125,0.2620192307692308
Naenon,expected_zone_proxy,space,29,19,8,8,5.902162519465893,0.44718777763686857,0.1724137931034483,0.0,0.0,0.0,23628.263157894737,23628.263157894737,0.0,0.2631578947368421
Naenon,layout_switch_needed,0,1401,855,15,15,5.473392713256638,-0.0655540160724122,0.19557458957887222,0.06281227694503926,0.006423982869379015,0.009279086366880799,23921.30058479532,23987.470175438597,0.022222222222222223,0.2549707602339181
Naenon,layout_switch_needed,1,4,3,1,1,6.480404423147974,2.9030653904227672,0.0,0.0,0.0,0.0,14025.666666666666,15106.666666666666,0.3333333333333333,0.0
Naenon,layout_switch_needed,<missing>,142,41,15,15,5.373494610299607,3.2940820295931696,0.352112676056338,0.04929577464788732,0.035211267605633804,0.0,19191.146341463416,19232.585365853658,0.024390243902439025,0.17073170731707318
Naenon,target_distance_bin,<missing>,232,79,15,15,5.558494883948822,2.355203659931478,0.3275862068965517,0.05172413793103448,0.05603448275862069,0.0,21699.0,21720.506329113923,0.012658227848101266,0.26582278481012656
Naenon,target_distance_bin,high,654,456,15,15,5.4092201125769295,0.5332845771648779,0.1529051987767584,0.05504587155963303,0.0015290519877675841,0.0015290519877675841,24054.49342105263,24129.61842105263,0.019736842105263157,0.20614035087719298
Naenon,target_distance_bin,low,285,182,15,15,5.456294195656683,-1.2530455533772666,0.17543859649122806,0.07719298245614035,0.0,0.02456140350877193,23591.521978021978,23634.71978021978,0.02197802197802198,0.25274725274725274
Naenon,target_distance_bin,medium,376,182,15,15,5.518447955223651,-0.4003368260929266,0.26063829787234044,0.06648936170212766,0.0,0.013297872340425532,23653.29120879121,23750.53846153846,0.038461538461538464,0.3516483516483517
Offroad,expected_char_class,<missing>,13,13,7,7,6.252517699423682,0.5539338485279663,0.0,0.0,0.0,0.0,39599.07692307692,39599.07692307692,0.0,0.0
Offroad,expected_char_class,arabic_numeral,5,5,2,2,5.976480477722424,1.0008358659613665,0.0,0.0,0.0,0.0,17874.0,17874.0,0.0,0.2
Offroad,expected_char_class,english_punctuation,7,3,1,1,6.251710192527239,2.9204143681482444,0.2857142857142857,0.0,0.0,0.0,13166.666666666666,13166.666666666666,0.0,0.3333333333333333
Offroad,expected_char_class,thai_consonant,583,543,15,15,6.217102917738117,0.6612869971272859,0.03430531732418525,0.017152658662092625,0.0,0.0,31054.883977900554,31054.883977900554,0.0,0.029465930018416207
Offroad,expected_char_class,thai_diacritic,7,7,5,5,6.151975597818103,1.6115671859664007,0.0,0.0,0.0,0.0,45291.857142857145,45291.857142857145,0.0,0.0
Offroad,expected_char_class,thai_numeral,4,4,2,2,7.5843790429046845,2.8755597179771835,0.0,0.0,0.0,0.0,39836.5,39836.5,0.0,0.0
Offroad,expected_char_class,thai_tone_mark,57,57,14,14,5.668473721859993,-0.4419597358428046,0.0,0.0,0.0,0.0,30656.140350877195,30656.140350877195,0.0,0.017543859649122806
Offroad,expected_char_class,thai_vowel_mark,256,248,15,15,6.149634648956348,0.40648040397338614,0.015625,0.0078125,0.0,0.0,30824.77822580645,30824.77822580645,0.0,0.020161290322580645
Offroad,expected_char_class,whitespace,19,19,8,8,6.277073850175761,0.582615008544964,0.0,0.0,0.0,0.0,28271.947368421053,28271.947368421053,0.0,0.05263157894736842
Offroad,expected_hand_proxy,<missing>,13,13,7,7,6.252517699423682,0.5539338485279663,0.0,0.0,0.0,0.0,39599.07692307692,39599.07692307692,0.0,0.0
Offroad,expected_hand_proxy,left,245,237,15,15,6.278569868177237,0.9734141397599037,0.0163265306122449,0.012244897959183673,0.0,0.0,33790.99578059072,33790.99578059072,0.0,0.016877637130801686
Offroad,expected_hand_proxy,right,674,630,15,15,6.12874862716527,0.406738015784416,0.032640949554896145,0.013353115727002967,0.0,0.0,29923.079365079364,29923.079365079364,0.0,0.031746031746031744
Offroad,expected_hand_proxy,thumb,19,19,8,8,6.277073850175761,0.582615008544964,0.0,0.0,0.0,0.0,28271.947368421053,28271.947368421053,0.0,0.05263157894736842
Offroad,expected_layout,<missing>,13,13,7,7,6.252517699423682,0.5539338485279663,0.0,0.0,0.0,0.0,39599.07692307692,39599.07692307692,0.0,0.0
Offroad,expected_layout,COMMON,19,19,8,8,6.277073850175761,0.582615008544964,0.0,0.0,0.0,0.0,28271.947368421053,28271.947368421053,0.0,0.05263157894736842
Offroad,expected_layout,EN,12,8,2,2,6.137031144691899,2.1205899922370457,0.16666666666666666,0.0,0.0,0.0,16108.75,16108.75,0.0,0.25
Offroad,expected_layout,TH,907,859,15,15,6.169108951131767,0.5371342965524016,0.026460859977949284,0.013230429988974642,0.0,0.0,31118.90104772992,31118.90104772992,0.0,0.025611175785797437
Offroad,expected_shift_required,0,890,838,15,15,6.1299538916942415,0.4807133404560782,0.029213483146067417,0.01348314606741573,0.0,0.0,30687.032219570407,30687.032219570407,0.0,0.029832935560859187
Offroad,expected_shift_required,1,48,48,12,12,6.929825665797478,1.9971395632566142,0.0,0.0,0.0,0.0,35030.0,35030.0,0.0,0.0
Offroad,expected_shift_required,<missing>,13,13,7,7,6.252517699423682,0.5539338485279663,0.0,0.0,0.0,0.0,39599.07692307692,39599.07692307692,0.0,0.0
Offroad,expected_zone_proxy,<missing>,13,13,7,7,6.252517699423682,0.5539338485279663,0.0,0.0,0.0,0.0,39599.07692307692,39599.07692307692,0.0,0.0
Offroad,expected_zone_proxy,center,226,214,15,15,6.211574911330453,0.3423064060143133,0.02654867256637168,0.017699115044247787,0.0,0.0,27990.065420560746,27990.065420560746,0.0,0.04205607476635514
Offroad,expected_zone_proxy,left,245,237,15,15,6.278569868177237,0.9734141397599037,0.0163265306122449,0.012244897959183673,0.0,0.0,33790.99578059072,33790.99578059072,0.0,0.016877637130801686
Offroad,expected_zone_proxy,right,448,416,15,15,6.086965724885514,0.43924146178451245,0.03571428571428571,0.011160714285714286,0.0,0.0,30917.466346153848,30917.466346153848,0.0,0.026442307692307692
Offroad,expected_zone_proxy,space,19,19,8,8,6.277073850175761,0.582615008544964,0.0,0.0,0.0,0.0,28271.947368421053,28271.947368421053,0.0,0.05263157894736842
Offroad,layout_switch_needed,0,907,855,15,15,6.1648581646456195,0.5470811504047919,0.02866593164277839,0.013230429988974642,0.0,0.0,31345.669005847954,31345.669005847954,0.0,0.029239766081871343
Offroad,layout_switch_needed,1,3,3,1,1,6.560970419723259,3.2120673974985103,0.0,0.0,0.0,0.0,17646.333333333332,17646.333333333332,0.0,0.0
Offroad,layout_switch_needed,<missing>,41,41,15,15,6.301562416241832,0.6112172308158269,0.0,0.0,0.0,0.0,25816.463414634145,25816.463414634145,0.0,0.0
Offroad,target_distance_bin,<missing>,79,79,15,15,6.392072416517857,0.7832108416739669,0.0,0.0,0.0,0.0,27215.227848101265,27215.227848101265,0.0,0.012658227848101266
Offroad,target_distance_bin,high,496,456,15,15,6.154764987498717,1.2365447256075297,0.04032258064516129,0.016129032258064516,0.0,0.0,31738.18859649123,31738.18859649123,0.0,0.03289473684210526
Offroad,target_distance_bin,low,188,182,15,15,5.895004216577758,-0.9872059828232598,0.015957446808510637,0.010638297872340425,0.0,0.0,31487.76923076923,31487.76923076923,0.0,0.027472527472527472
Offroad,target_distance_bin,medium,188,182,15,15,6.401996692754094,0.21964678962917772,0.015957446808510637,0.010638297872340425,0.0,0.0,30541.593406593405,30541.593406593405,0.0,0.02197802197802198
Plub,expected_char_class,<missing>,13,13,7,7,5.287775326985143,-0.5728685822945697,0.0,0.0,0.0,0.0,26519.846153846152,26519.846153846152,0.0,0.0
Plub,expected_char_class,arabic_numeral,5,5,2,2,5.650327662113411,0.6198950096797973,0.0,0.0,0.0,0.0,60647.6,60647.6,0.0,0.6
Plub,expected_char_class,english_punctuation,5,3,1,1,6.442250386001935,2.7310985025249215,0.2,0.0,0.2,0.0,9964.333333333334,9964.333333333334,0.0,0.3333333333333333
Plub,expected_char_class,thai_consonant,659,543,15,15,5.635255020893425,0.09825582881058353,0.08497723823975721,0.030349013657056147,0.0,0.0,23598.513812154695,24042.633517495397,0.020257826887661142,0.11602209944751381
Plub,expected_char_class,thai_diacritic,7,7,5,5,5.778350146575229,1.1751791110718681,0.0,0.0,0.0,0.0,29271.285714285714,29271.285714285714,0.0,0.14285714285714285
Plub,expected_char_class,thai_numeral,14,4,2,2,6.265815100770621,2.2444676856201133,0.35714285714285715,0.07142857142857142,0.0,0.0,30208.5,30208.5,0.0,0.5
Plub,expected_char_class,thai_tone_mark,68,57,14,14,5.179794903118211,-0.9538857460818752,0.07352941176470588,0.014705882352941176,0.0,0.0,24308.40350877193,25744.36842105263,0.07017543859649122,0.08771929824561403
Plub,expected_char_class,thai_vowel_mark,467,248,15,15,5.47402698717711,1.3959174360125766,0.2398286937901499,0.07708779443254818,0.0,0.006423982869379015,23768.697580645163,24090.975806451614,0.012096774193548387,0.14516129032258066
Plub,expected_char_class,whitespace,19,19,8,8,5.870548596820166,0.10780053293114966,0.0,0.0,0.0,0.0,36626.05263157895,36626.05263157895,0.0,0.3157894736842105
Plub,expected_hand_proxy,<missing>,13,13,7,7,5.287775326985143,-0.5728685822945697,0.0,0.0,0.0,0.0,26519.846153846152,26519.846153846152,0.0,0.0
Plub,expected_hand_proxy,left,286,237,15,15,5.691043827678244,0.4626646522606753,0.08741258741258741,0.03496503496503497,0.0,0.0,24603.6582278481,24603.6582278481,0.0,0.11814345991561181
Plub,expected_hand_proxy,right,939,630,15,15,5.519940290898753,0.6132710132706448,0.16400425985090522,0.051118210862619806,0.0010649627263045794,0.003194888178913738,23685.72380952381,24325.298412698412,0.02857142857142857,0.13174603174603175
Plub,expected_hand_proxy,thumb,19,19,8,8,5.870548596820166,0.10780053293114966,0.0,0.0,0.0,0.0,36626.05263157895,36626.05263157895,0.0,0.3157894736842105
Plub,expected_layout,<missing>,13,13,7,7,5.287775326985143,-0.5728685822945697,0.0,0.0,0.0,0.0,26519.846153846152,26519.846153846152,0.0,0.0
Plub,expected_layout,COMMON,19,19,8,8,5.870548596820166,0.10780053293114966,0.0,0.0,0.0,0.0,36626.05263157895,36626.05263157895,0.0,0.3157894736842105
Plub,expected_layout,EN,10,8,2,2,6.046289024057673,1.6754967561023597,0.1,0.0,0.1,0.0,41641.375,41641.375,0.0,0.5
Plub,expected_layout,TH,1215,859,15,15,5.555884426032371,0.5690770406968436,0.14650205761316873,0.047736625514403296,0.0,0.0024691358024691358,23771.760186263098,24240.831199068685,0.020954598370197905,0.12456344586728754
Plub,expected_shift_required,0,1178,838,15,15,5.524540078135066,0.5251015804983012,0.14431239388794567,0.0466893039049236,0.0008488964346349745,0.0025466893039049238,23932.871121718377,24413.696897374703,0.021479713603818614,0.1276849642004773
Plub,expected_shift_required,1,66,48,12,12,6.280222411611843,1.3888200046421444,0.13636363636363635,0.045454545454545456,0.0,0.0,29025.458333333332,29025.458333333332,0.0,0.20833333333333334
Plub,expected_shift_required,<missing>,13,13,7,7,5.287775326985143,-0.5728685822945697,0.0,0.0,0.0,0.0,26519.846153846152,26519.846153846152,0.0,0.0
Plub,expected_zone_proxy,<missing>,13,13,7,7,5.287775326985143,-0.5728685822945697,0.0,0.0,0.0,0.0,26519.846153846152,26519.846153846152,0.0,0.0
Plub,expected_zone_proxy,center,400,214,15,15,5.425310190449799,1.5113147120631074,0.2375,0.0625,0.0,0.0075,21781.383177570093,22537.341121495327,0.03271028037383177,0.09345794392523364
Plub,expected_zone_proxy,left,286,237,15,15,5.691043827678244,0.4626646522606753,0.08741258741258741,0.03496503496503497,0.0,0.0,24603.6582278481,24603.6582278481,0.0,0.11814345991561181
Plub,expected_zone_proxy,right,539,416,15,15,5.59016671052692,-0.05318071125066336,0.10946196660482375,0.04267161410018553,0.0018552875695732839,0.0,24665.360576923078,25245.064903846152,0.026442307692307692,0.15144230769230768
Plub,expected_zone_proxy,space,19,19,8,8,5.870548596820166,0.10780053293114966,0.0,0.0,0.0,0.0,36626.05263157895,36626.05263157895,0.0,0.3157894736842105
Plub,layout_switch_needed,0,1207,855,15,15,5.54246846233667,0.5616733877547481,0.14747307373653687,0.048053024026512015,0.0,0.0024855012427506215,24612.851461988303,24990.723976608188,0.016374269005847954,0.13567251461988303
Plub,layout_switch_needed,1,5,3,1,1,6.72066332951818,3.1562638795676685,0.2,0.0,0.2,0.0,12604.666666666666,12604.666666666666,0.0,0.3333333333333333
Plub,layout_switch_needed,<missing>,45,41,15,15,5.950693772718805,0.201408714349593,0.0,0.0,0.0,0.0,17364.0,19311.585365853658,0.0975609756097561,0.0
Plub,target_distance_bin,<missing>,87,79,15,15,5.976128734751447,0.38498711340974645,0.022988505747126436,0.0,0.0,0.0,26800.25316455696,27811.025316455696,0.05063291139240506,0.13924050632911392
Plub,target_distance_bin,high,554,456,15,15,5.5434646886583465,0.6148014401640882,0.08844765342960288,0.030685920577617327,0.0,0.0,23725.440789473683,24080.695175438595,0.015350877192982455,0.12280701754385964
Plub,target_distance_bin,low,216,182,15,15,5.445167244132772,-1.362303033996682,0.0787037037037037,0.037037037037037035,0.0,0.0,24858.417582417584,25298.39010989011,0.016483516483516484,0.12087912087912088
Plub,target_distance_bin,medium,400,182,15,15,5.559963020718796,1.5573701729732037,0.2775,0.0825,0.0025,0.0075,23810.29120879121,24255.4010989011,0.02197802197802198,0.15384615384615385
Shimmy,expected_char_class,<missing>,13,13,7,7,4.971717692948565,-0.9420184408337458,0.0,0.0,0.0,0.0,69894.30769230769,69894.30769230769,0.0,0.23076923076923078
Shimmy,expected_char_class,arabic_numeral,11,5,2,2,5.9366722843062805,0.9351621879657823,0.2727272727272727,0.18181818181818182,0.0,0.0,149651.4,149651.4,0.0,0.2
Shimmy,expected_char_class,english_punctuation,5,3,1,1,6.036345177979205,3.2885393381482224,0.2,0.0,0.2,0.0,10668.0,10668.0,0.0,0.6666666666666666
Shimmy,expected_char_class,thai_consonant,926,543,15,15,5.603042373036857,0.21687905766976268,0.18682505399568033,0.06047516198704104,0.005399568034557235,0.0010799136069114472,57971.42541436464,63493.127071823204,0.09944751381215469,0.2504604051565378
Shimmy,expected_char_class,thai_diacritic,9,7,5,5,5.635006100262867,1.0509760085589035,0.1111111111111111,0.1111111111111111,0.0,0.0,58037.857142857145,58037.857142857145,0.0,0.14285714285714285
Shimmy,expected_char_class,thai_numeral,8,4,2,2,7.2638551027136335,2.7686859101762162,0.25,0.0,0.25,0.0,136702.25,136702.25,0.0,0.25
Shimmy,expected_char_class,thai_tone_mark,304,57,14,14,5.630580358407163,0.851777573472621,0.4375,0.14144736842105263,0.0,0.0,74950.26315789473,79468.0701754386,0.05263157894736842,0.2631578947368421
Shimmy,expected_char_class,thai_vowel_mark,527,248,15,15,5.601021641584851,0.6481477299455235,0.2827324478178368,0.03415559772296015,0.0,0.015180265654648957,53686.907258064515,58746.95564516129,0.04032258064516129,0.2701612903225806
Shimmy,expected_char_class,whitespace,34,19,8,8,5.904972004852404,0.5672043942647946,0.20588235294117646,0.0,0.0,0.0,93383.63157894737,93488.21052631579,0.05263157894736842,0.10526315789473684
Shimmy,expected_hand_proxy,<missing>,13,13,7,7,4.971717692948565,-0.9420184408337458,0.0,0.0,0.0,0.0,69894.30769230769,69894.30769230769,0.0,0.23076923076923078
