source_node_id,target_node_id,source_physical_key_id,target_physical_key_id,source_keycode,target_keycode,distance,is_adjacent
KeyD,Digit6,KeyD,Digit6,68,54,3.0,0
KeyD,Digit7,KeyD,Digit7,68,55,4.0,0
KeyD,Digit8,KeyD,Digit8,68,56,5.0,0
KeyD,Digit9,KeyD,Digit9,68,57,6.0,0
KeyD,Equal,KeyD,Equal,68,187,9.0,0
KeyD,KeyA,KeyD,KeyA,68,65,2.0,0
KeyD,KeyB,KeyD,KeyB,68,66,2.0,0
KeyD,KeyC,KeyD,KeyC,68,67,1.0,1
KeyD,KeyD,KeyD,KeyD,68,68,0.0,0
KeyD,KeyE,KeyD,KeyE,68,69,1.0,1
KeyD,KeyF,KeyD,KeyF,68,70,1.0,1
KeyD,KeyG,KeyD,KeyG,68,71,2.0,0
KeyD,KeyH,KeyD,KeyH,68,72,3.0,0
KeyD,KeyI,KeyD,KeyI,68,73,5.0,0
KeyD,KeyJ,KeyD,KeyJ,68,74,4.0,0
KeyD,KeyK,KeyD,KeyK,68,75,5.0,0
KeyD,KeyL,KeyD,KeyL,68,76,6.0,0
KeyD,KeyM,KeyD,KeyM,68,77,4.0,0
KeyD,KeyN,KeyD,KeyN,68,78,3.0,0
KeyD,KeyO,KeyD,KeyO,68,79,6.0,0
KeyD,KeyP,KeyD,KeyP,68,80,7.0,0
KeyD,KeyQ,KeyD,KeyQ,68,81,2.0,0
KeyD,KeyR,KeyD,KeyR,68,82,1.0,1
KeyD,KeyS,KeyD,KeyS,68,83,1.0,1
KeyD,KeyT,KeyD,KeyT,68,84,2.0,0
KeyD,KeyU,KeyD,KeyU,68,85,4.0,0
KeyD,KeyV,KeyD,KeyV,68,86,1.0,1
KeyD,KeyW,KeyD,KeyW,68,87,1.0,1
KeyD,KeyX,KeyD,KeyX,68,88,1.0,1
KeyD,KeyY,KeyD,KeyY,68,89,3.0,0
KeyD,KeyZ,KeyD,KeyZ,68,90,2.0,0
KeyD,Minus,KeyD,Minus,68,189,8.0,0
KeyD,Period,KeyD,Period,68,190,6.0,0
KeyD,Quote,KeyD,Quote,68,222,8.0,0
KeyD,Semicolon,KeyD,Semicolon,68,186,7.0,0
KeyD,Slash,KeyD,Slash,68,191,7.0,0
KeyD,Space,KeyD,Space,68,32,,0
KeyE,Backquote,KeyE,Backquote,69,192,3.0,0
KeyE,Backslash,KeyE,Backslash,69,220,10.0,0
KeyE,BracketLeft,KeyE,BracketLeft,69,219,8.0,0
KeyE,BracketRight,KeyE,BracketRight,69,221,9.0,0
KeyE,Comma,KeyE,Comma,69,188,5.0,0
KeyE,Digit0,KeyE,Digit0,69,48,7.0,0
KeyE,Digit1,KeyE,Digit1,69,49,2.0,0
KeyE,Digit2,KeyE,Digit2,69,50,1.0,1
KeyE,Digit3,KeyE,Digit3,69,51,1.0,1
KeyE,Digit4,KeyE,Digit4,69,52,1.0,1
KeyE,Digit5,KeyE,Digit5,69,53,2.0,0
KeyE,Digit6,KeyE,Digit6,69,54,3.0,0
KeyE,Digit7,KeyE,Digit7,69,55,4.0,0
KeyE,Digit8,KeyE,Digit8,69,56,5.0,0
KeyE,Digit9,KeyE,Digit9,69,57,6.0,0
KeyE,Equal,KeyE,Equal,69,187,9.0,0
KeyE,KeyA,KeyE,KeyA,69,65,2.0,0
KeyE,KeyB,KeyE,KeyB,69,66,2.0,0
KeyE,KeyC,KeyE,KeyC,69,67,2.0,0
KeyE,KeyD,KeyE,KeyD,69,68,1.0,1
KeyE,KeyE,KeyE,KeyE,69,69,0.0,0
KeyE,KeyF,KeyE,KeyF,69,70,1.0,1
KeyE,KeyG,KeyE,KeyG,69,71,2.0,0
KeyE,KeyH,KeyE,KeyH,69,72,3.0,0
KeyE,KeyI,KeyE,KeyI,69,73,5.0,0
KeyE,KeyJ,KeyE,KeyJ,69,74,4.0,0
KeyE,KeyK,KeyE,KeyK,69,75,5.0,0
KeyE,KeyL,KeyE,KeyL,69,76,6.0,0
KeyE,KeyM,KeyE,KeyM,69,77,4.0,0
KeyE,KeyN,KeyE,KeyN,69,78,3.0,0
KeyE,KeyO,KeyE,KeyO,69,79,6.0,0
KeyE,KeyP,KeyE,KeyP,69,80,7.0,0
KeyE,KeyQ,KeyE,KeyQ,69,81,2.0,0
KeyE,KeyR,KeyE,KeyR,69,82,1.0,1
KeyE,KeyS,KeyE,KeyS,69,83,1.0,1
KeyE,KeyT,KeyE,KeyT,69,84,2.0,0
KeyE,KeyU,KeyE,KeyU,69,85,4.0,0
KeyE,KeyV,KeyE,KeyV,69,86,2.0,0
KeyE,KeyW,KeyE,KeyW,69,87,1.0,1
KeyE,KeyX,KeyE,KeyX,69,88,2.0,0
KeyE,KeyY,KeyE,KeyY,69,89,3.0,0
KeyE,KeyZ,KeyE,KeyZ,69,90,2.0,0
KeyE,Minus,KeyE,Minus,69,189,8.0,0
KeyE,Period,KeyE,Period,69,190,6.0,0
KeyE,Quote,KeyE,Quote,69,222,8.0,0
KeyE,Semicolon,KeyE,Semicolon,69,186,7.0,0
KeyE,Slash,KeyE,Slash,69,191,7.0,0
KeyE,Space,KeyE,Space,69,32,,0
KeyF,Backquote,KeyF,Backquote,70,192,4.0,0
KeyF,Backslash,KeyF,Backslash,70,220,9.0,0
KeyF,BracketLeft,KeyF,BracketLeft,70,219,7.0,0
KeyF,BracketRight,KeyF,BracketRight,70,221,8.0,0
KeyF,Comma,KeyF,Comma,70,188,4.0,0
KeyF,Digit0,KeyF,Digit0,70,48,6.0,0
KeyF,Digit1,KeyF,Digit1,70,49,3.0,0
KeyF,Digit2,KeyF,Digit2,70,50,2.0,0
KeyF,Digit3,KeyF,Digit3,70,51,2.0,0
KeyF,Digit4,KeyF,Digit4,70,52,2.0,0
KeyF,Digit5,KeyF,Digit5,70,53,2.0,0
KeyF,Digit6,KeyF,Digit6,70,54,2.0,0
KeyF,Digit7,KeyF,Digit7,70,55,3.0,0
KeyF,Digit8,KeyF,Digit8,70,56,4.0,0
KeyF,Digit9,KeyF,Digit9,70,57,5.0,0
KeyF,Equal,KeyF,Equal,70,187,8.0,0
KeyF,KeyA,KeyF,KeyA,70,65,3.0,0
KeyF,KeyB,KeyF,KeyB,70,66,1.0,1
KeyF,KeyC,KeyF,KeyC,70,67,1.0,1
KeyF,KeyD,KeyF,KeyD,70,68,1.0,1
KeyF,KeyE,KeyF,KeyE,70,69,1.0,1
KeyF,KeyF,KeyF,KeyF,70,70,0.0,0
KeyF,KeyG,KeyF,KeyG,70,71,1.0,1
KeyF,KeyH,KeyF,KeyH,70,72,2.0,0
KeyF,KeyI,KeyF,KeyI,70,73,4.0,0
KeyF,KeyJ,KeyF,KeyJ,70,74,3.0,0
KeyF,KeyK,KeyF,KeyK,70,75,4.0,0
KeyF,KeyL,KeyF,KeyL,70,76,5.0,0
KeyF,KeyM,KeyF,KeyM,70,77,3.0,0
KeyF,KeyN,KeyF,KeyN,70,78,2.0,0
KeyF,KeyO,KeyF,KeyO,70,79,5.0,0
KeyF,KeyP,KeyF,KeyP,70,80,6.0,0
KeyF,KeyQ,KeyF,KeyQ,70,81,3.0,0
KeyF,KeyR,KeyF,KeyR,70,82,1.0,1
KeyF,KeyS,KeyF,KeyS,70,83,2.0,0
KeyF,KeyT,KeyF,KeyT,70,84,1.0,1
KeyF,KeyU,KeyF,KeyU,70,85,3.0,0
KeyF,KeyV,KeyF,KeyV,70,86,1.0,1
KeyF,KeyW,KeyF,KeyW,70,87,2.0,0
KeyF,KeyX,KeyF,KeyX,70,88,2.0,0
KeyF,KeyY,KeyF,KeyY,70,89,2.0,0
KeyF,KeyZ,KeyF,KeyZ,70,90,3.0,0
KeyF,Minus,KeyF,Minus,70,189,7.0,0
KeyF,Period,KeyF,Period,70,190,5.0,0
KeyF,Quote,KeyF,Quote,70,222,7.0,0
KeyF,Semicolon,KeyF,Semicolon,70,186,6.0,0
KeyF,Slash,KeyF,Slash,70,191,6.0,0
KeyF,Space,KeyF,Space,70,32,,0
KeyG,Backquote,KeyG,Backquote,71,192,5.0,0
KeyG,Backslash,KeyG,Backslash,71,220,8.0,0
KeyG,BracketLeft,KeyG,BracketLeft,71,219,6.0,0
KeyG,BracketRight,KeyG,BracketRight,71,221,7.0,0
KeyG,Comma,KeyG,Comma,71,188,3.0,0
KeyG,Digit0,KeyG,Digit0,71,48,5.0,0
KeyG,Digit1,KeyG,Digit1,71,49,4.0,0
KeyG,Digit2,KeyG,Digit2,71,50,3.0,0
KeyG,Digit3,KeyG,Digit3,71,51,2.0,0
KeyG,Digit4,KeyG,Digit4,71,52,2.0,0
KeyG,Digit5,KeyG,Digit5,71,53,2.0,0
KeyG,Digit6,KeyG,Digit6,71,54,2.0,0
KeyG,Digit7,KeyG,Digit7,71,55,2.0,0
KeyG,Digit8,KeyG,Digit8,71,56,3.0,0
KeyG,Digit9,KeyG,Digit9,71,57,4.0,0
KeyG,Equal,KeyG,Equal,71,187,7.0,0
KeyG,KeyA,KeyG,KeyA,71,65,4.0,0
KeyG,KeyB,KeyG,KeyB,71,66,1.0,1
KeyG,KeyC,KeyG,KeyC,71,67,2.0,0
KeyG,KeyD,KeyG,KeyD,71,68,2.0,0
KeyG,KeyE,KeyG,KeyE,71,69,2.0,0
KeyG,KeyF,KeyG,KeyF,71,70,1.0,1
KeyG,KeyG,KeyG,KeyG,71,71,0.0,0
KeyG,KeyH,KeyG,KeyH,71,72,1.0,1
KeyG,KeyI,KeyG,KeyI,71,73,3.0,0
KeyG,KeyJ,KeyG,KeyJ,71,74,2.0,0
KeyG,KeyK,KeyG,KeyK,71,75,3.0,0
KeyG,KeyL,KeyG,KeyL,71,76,4.0,0
KeyG,KeyM,KeyG,KeyM,71,77,2.0,0
KeyG,KeyN,KeyG,KeyN,71,78,1.0,1
KeyG,KeyO,KeyG,KeyO,71,79,4.0,0
KeyG,KeyP,KeyG,KeyP,71,80,5.0,0
KeyG,KeyQ,KeyG,KeyQ,71,81,4.0,0
KeyG,KeyR,KeyG,KeyR,71,82,1.0,1
KeyG,KeyS,KeyG,KeyS,71,83,3.0,0
KeyG,KeyT,KeyG,KeyT,71,84,1.0,1
KeyG,KeyU,KeyG,KeyU,71,85,2.0,0
KeyG,KeyV,KeyG,KeyV,71,86,1.0,1
KeyG,KeyW,KeyG,KeyW,71,87,3.0,0
KeyG,KeyX,KeyG,KeyX,71,88,3.0,0
KeyG,KeyY,KeyG,KeyY,71,89,1.0,1
KeyG,KeyZ,KeyG,KeyZ,71,90,4.0,0
KeyG,Minus,KeyG,Minus,71,189,6.0,0
KeyG,Period,KeyG,Period,71,190,4.0,0
KeyG,Quote,KeyG,Quote,71,222,6.0,0
KeyG,Semicolon,KeyG,Semicolon,71,186,5.0,0
KeyG,Slash,KeyG,Slash,71,191,5.0,0
KeyG,Space,KeyG,Space,71,32,,0
KeyH,Backquote,KeyH,Backquote,72,192,6.0,0
KeyH,Backslash,KeyH,Backslash,72,220,7.0,0
KeyH,BracketLeft,KeyH,BracketLeft,72,219,5.0,0
KeyH,BracketRight,KeyH,BracketRight,72,221,6.0,0
KeyH,Comma,KeyH,Comma,72,188,2.0,0
KeyH,Digit0,KeyH,Digit0,72,48,4.0,0
KeyH,Digit1,KeyH,Digit1,72,49,5.0,0
KeyH,Digit2,KeyH,Digit2,72,50,4.0,0
KeyH,Digit3,KeyH,Digit3,72,51,3.0,0
KeyH,Digit4,KeyH,Digit4,72,52,2.0,0
KeyH,Digit5,KeyH,Digit5,72,53,2.0,0
KeyH,Digit6,KeyH,Digit6,72,54,2.0,0
KeyH,Digit7,KeyH,Digit7,72,55,2.0,0
KeyH,Digit8,KeyH,Digit8,72,56,2.0,0
KeyH,Digit9,KeyH,Digit9,72,57,3.0,0
KeyH,Equal,KeyH,Equal,72,187,6.0,0
KeyH,KeyA,KeyH,KeyA,72,65,5.0,0
KeyH,KeyB,KeyH,KeyB,72,66,1.0,1
KeyH,KeyC,KeyH,KeyC,72,67,3.0,0
KeyH,KeyD,KeyH,KeyD,72,68,3.0,0
KeyH,KeyE,KeyH,KeyE,72,69,3.0,0
KeyH,KeyF,KeyH,KeyF,72,70,2.0,0
KeyH,KeyG,KeyH,KeyG,72,71,1.0,1
KeyH,KeyH,KeyH,KeyH,72,72,0.0,0
KeyH,KeyI,KeyH,KeyI,72,73,2.0,0
KeyH,KeyJ,KeyH,KeyJ,72,74,1.0,1
KeyH,KeyK,KeyH,KeyK,72,75,2.0,0
KeyH,KeyL,KeyH,KeyL,72,76,3.0,0
KeyH,KeyM,KeyH,KeyM,72,77,1.0,1
KeyH,KeyN,KeyH,KeyN,72,78,1.0,1
KeyH,KeyO,KeyH,KeyO,72,79,3.0,0
KeyH,KeyP,KeyH,KeyP,72,80,4.0,0
KeyH,KeyQ,KeyH,KeyQ,72,81,5.0,0
KeyH,KeyR,KeyH,KeyR,72,82,2.0,0
KeyH,KeyS,KeyH,KeyS,72,83,4.0,0
KeyH,KeyT,KeyH,KeyT,72,84,1.0,1
KeyH,KeyU,KeyH,KeyU,72,85,1.0,1
KeyH,KeyV,KeyH,KeyV,72,86,2.0,0
KeyH,KeyW,KeyH,KeyW,72,87,4.0,0
KeyH,KeyX,KeyH,KeyX,72,88,4.0,0
KeyH,KeyY,KeyH,KeyY,72,89,1.0,1
KeyH,KeyZ,KeyH,KeyZ,72,90,5.0,0
KeyH,Minus,KeyH,Minus,72,189,5.0,0
KeyH,Period,KeyH,Period,72,190,3.0,0
KeyH,Quote,KeyH,Quote,72,222,5.0,0
KeyH,Semicolon,KeyH,Semicolon,72,186,4.0,0
KeyH,Slash,KeyH,Slash,72,191,4.0,0
KeyH,Space,KeyH,Space,72,32,,0
KeyI,Backquote,KeyI,Backquote,73,192,8.0,0
KeyI,Backslash,KeyI,Backslash,73,220,5.0,0
KeyI,BracketLeft,KeyI,BracketLeft,73,219,3.0,0
KeyI,BracketRight,KeyI,BracketRight,73,221,4.0,0
KeyI,Comma,KeyI,Comma,73,188,2.0,0
KeyI,Digit0,KeyI,Digit0,73,48,2.0,0
KeyI,Digit1,KeyI,Digit1,73,49,7.0,0
KeyI,Digit2,KeyI,Digit2,73,50,6.0,0
KeyI,Digit3,KeyI,Digit3,73,51,5.0,0
KeyI,Digit4,KeyI,Digit4,73,52,4.0,0
KeyI,Digit5,KeyI,Digit5,73,53,3.0,0
KeyI,Digit6,KeyI,Digit6,73,54,2.0,0
KeyI,Digit7,KeyI,Digit7,73,55,1.0,1
KeyI,Digit8,KeyI,Digit8,73,56,1.0,1
KeyI,Digit9,KeyI,Digit9,73,57,1.0,1
KeyI,Equal,KeyI,Equal,73,187,4.0,0
KeyI,KeyA,KeyI,KeyA,73,65,7.0,0
KeyI,KeyB,KeyI,KeyB,73,66,3.0,0
KeyI,KeyC,KeyI,KeyC,73,67,5.0,0
KeyI,KeyD,KeyI,KeyD,73,68,5.0,0
KeyI,KeyE,KeyI,KeyE,73,69,5.0,0
KeyI,KeyF,KeyI,KeyF,73,70,4.0,0
KeyI,KeyG,KeyI,KeyG,73,71,3.0,0
KeyI,KeyH,KeyI,KeyH,73,72,2.0,0
KeyI,KeyI,KeyI,KeyI,73,73,0.0,0
KeyI,KeyJ,KeyI,KeyJ,73,74,1.0,1
KeyI,KeyK,KeyI,KeyK,73,75,1.0,1
KeyI,KeyL,KeyI,KeyL,73,76,1.0,1
KeyI,KeyM,KeyI,KeyM,73,77,2.0,0
KeyI,KeyN,KeyI,KeyN,73,78,2.0,0
KeyI,KeyO,KeyI,KeyO,73,79,1.0,1
KeyI,KeyP,KeyI,KeyP,73,80,2.0,0
KeyI,KeyQ,KeyI,KeyQ,73,81,7.0,0
KeyI,KeyR,KeyI,KeyR,73,82,4.0,0
KeyI,KeyS,KeyI,KeyS,73,83,6.0,0
KeyI,KeyT,KeyI,KeyT,73,84,3.0,0
KeyI,KeyU,KeyI,KeyU,73,85,1.0,1
KeyI,KeyV,KeyI,KeyV,73,86,4.0,0
KeyI,KeyW,KeyI,KeyW,73,87,6.0,0
KeyI,KeyX,KeyI,KeyX,73,88,6.0,0
KeyI,KeyY,KeyI,KeyY,73,89,2.0,0
KeyI,KeyZ,KeyI,KeyZ,73,90,7.0,0
KeyI,Minus,KeyI,Minus,73,189,3.0,0
KeyI,Period,KeyI,Period,73,190,2.0,0
KeyI,Quote,KeyI,Quote,73,222,3.0,0
KeyI,Semicolon,KeyI,Semicolon,73,186,2.0,0
KeyI,Slash,KeyI,Slash,73,191,2.0,0
KeyI,Space,KeyI,Space,73,32,,0
KeyJ,Backquote,KeyJ,Backquote,74,192,7.0,0
KeyJ,Backslash,KeyJ,Backslash,74,220,6.0,0
KeyJ,BracketLeft,KeyJ,BracketLeft,74,219,4.0,0
KeyJ,BracketRight,KeyJ,BracketRight,74,221,5.0,0
KeyJ,Comma,KeyJ,Comma,74,188,1.0,1
KeyJ,Digit0,KeyJ,Digit0,74,48,3.0,0
KeyJ,Digit1,KeyJ,Digit1,74,49,6.0,0
KeyJ,Digit2,KeyJ,Digit2,74,50,5.0,0
KeyJ,Digit3,KeyJ,Digit3,74,51,4.0,0
KeyJ,Digit4,KeyJ,Digit4,74,52,3.0,0
KeyJ,Digit5,KeyJ,Digit5,74,53,2.0,0
KeyJ,Digit6,KeyJ,Digit6,74,54,2.0,0
KeyJ,Digit7,KeyJ,Digit7,74,55,2.0,0
KeyJ,Digit8,KeyJ,Digit8,74,56,2.0,0
KeyJ,Digit9,KeyJ,Digit9,74,57,2.0,0
KeyJ,Equal,KeyJ,Equal,74,187,5.0,0
KeyJ,KeyA,KeyJ,KeyA,74,65,6.0,0
KeyJ,KeyB,KeyJ,KeyB,74,66,2.0,0
KeyJ,KeyC,KeyJ,KeyC,74,67,4.0,0
KeyJ,KeyD,KeyJ,KeyD,74,68,4.0,0
KeyJ,KeyE,KeyJ,KeyE,74,69,4.0,0
KeyJ,KeyF,KeyJ,KeyF,74,70,3.0,0
KeyJ,KeyG,KeyJ,KeyG,74,71,2.0,0
KeyJ,KeyH,KeyJ,KeyH,74,72,1.0,1
KeyJ,KeyI,KeyJ,KeyI,74,73,1.0,1
KeyJ,KeyJ,KeyJ,KeyJ,74,74,0.0,0
KeyJ,KeyK,KeyJ,KeyK,74,75,1.0,1
KeyJ,KeyL,KeyJ,KeyL,74,76,2.0,0
KeyJ,KeyM,KeyJ,KeyM,74,77,1.0,1
KeyJ,KeyN,KeyJ,KeyN,74,78,1.0,1
KeyJ,KeyO,KeyJ,KeyO,74,79,2.0,0
KeyJ,KeyP,KeyJ,KeyP,74,80,3.0,0
KeyJ,KeyQ,KeyJ,KeyQ,74,81,6.0,0
KeyJ,KeyR,KeyJ,KeyR,74,82,3.0,0
KeyJ,KeyS,KeyJ,KeyS,74,83,5.0,0
KeyJ,KeyT,KeyJ,KeyT,74,84,2.0,0
KeyJ,KeyU,KeyJ,KeyU,74,85,1.0,1
KeyJ,KeyV,KeyJ,KeyV,74,86,3.0,0
KeyJ,KeyW,KeyJ,KeyW,74,87,5.0,0
KeyJ,KeyX,KeyJ,KeyX,74,88,5.0,0
KeyJ,KeyY,KeyJ,KeyY,74,89,1.0,1
KeyJ,KeyZ,KeyJ,KeyZ,74,90,6.0,0
KeyJ,Minus,KeyJ,Minus,74,189,4.0,0
KeyJ,Period,KeyJ,Period,74,190,2.0,0
KeyJ,Quote,KeyJ,Quote,74,222,4.0,0
KeyJ,Semicolon,KeyJ,Semicolon,74,186,3.0,0
KeyJ,Slash,KeyJ,Slash,74,191,3.0,0
KeyJ,Space,KeyJ,Space,74,32,,0
KeyK,Backquote,KeyK,Backquote,75,192,8.0,0
KeyK,Backslash,KeyK,Backslash,75,220,5.0,0
KeyK,BracketLeft,KeyK,BracketLeft,75,219,3.0,0
KeyK,BracketRight,KeyK,BracketRight,75,221,4.0,0
KeyK,Comma,KeyK,Comma,75,188,1.0,1
KeyK,Digit0,KeyK,Digit0,75,48,2.0,0
KeyK,Digit1,KeyK,Digit1,75,49,7.0,0
KeyK,Digit2,KeyK,Digit2,75,50,6.0,0
KeyK,Digit3,KeyK,Digit3,75,51,5.0,0
KeyK,Digit4,KeyK,Digit4,75,52,4.0,0
KeyK,Digit5,KeyK,Digit5,75,53,3.0,0
KeyK,Digit6,KeyK,Digit6,75,54,2.0,0
KeyK,Digit7,KeyK,Digit7,75,55,2.0,0
KeyK,Digit8,KeyK,Digit8,75,56,2.0,0
KeyK,Digit9,KeyK,Digit9,75,57,2.0,0
KeyK,Equal,KeyK,Equal,75,187,4.0,0
KeyK,KeyA,KeyK,KeyA,75,65,7.0,0
KeyK,KeyB,KeyK,KeyB,75,66,3.0,0
KeyK,KeyC,KeyK,KeyC,75,67,5.0,0
KeyK,KeyD,KeyK,KeyD,75,68,5.0,0
KeyK,KeyE,KeyK,KeyE,75,69,5.0,0
KeyK,KeyF,KeyK,KeyF,75,70,4.0,0
KeyK,KeyG,KeyK,KeyG,75,71,3.0,0
KeyK,KeyH,KeyK,KeyH,75,72,2.0,0
KeyK,KeyI,KeyK,KeyI,75,73,1.0,1
KeyK,KeyJ,KeyK,KeyJ,75,74,1.0,1
KeyK,KeyK,KeyK,KeyK,75,75,0.0,0
KeyK,KeyL,KeyK,KeyL,75,76,1.0,1
KeyK,KeyM,KeyK,KeyM,75,77,1.0,1
KeyK,KeyN,KeyK,KeyN,75,78,2.0,0
KeyK,KeyO,KeyK,KeyO,75,79,1.0,1
KeyK,KeyP,KeyK,KeyP,75,80,2.0,0
KeyK,KeyQ,KeyK,KeyQ,75,81,7.0,0
KeyK,KeyR,KeyK,KeyR,75,82,4.0,0
KeyK,KeyS,KeyK,KeyS,75,83,6.0,0
KeyK,KeyT,KeyK,KeyT,75,84,3.0,0
KeyK,KeyU,KeyK,KeyU,75,85,1.0,1
KeyK,KeyV,KeyK,KeyV,75,86,4.0,0
KeyK,KeyW,KeyK,KeyW,75,87,6.0,0
KeyK,KeyX,KeyK,KeyX,75,88,6.0,0
KeyK,KeyY,KeyK,KeyY,75,89,2.0,0
KeyK,KeyZ,KeyK,KeyZ,75,90,7.0,0
KeyK,Minus,KeyK,Minus,75,189,3.0,0
KeyK,Period,KeyK,Period,75,190,1.0,1
KeyK,Quote,KeyK,Quote,75,222,3.0,0
KeyK,Semicolon,KeyK,Semicolon,75,186,2.0,0
KeyK,Slash,KeyK,Slash,75,191,2.0,0
KeyK,Space,KeyK,Space,75,32,,0
KeyL,Backquote,KeyL,Backquote,76,192,9.0,0
KeyL,Backslash,KeyL,Backslash,76,220,4.0,0
KeyL,BracketLeft,KeyL,BracketLeft,76,219,2.0,0
KeyL,BracketRight,KeyL,BracketRight,76,221,3.0,0
KeyL,Comma,KeyL,Comma,76,188,1.0,1
KeyL,Digit0,KeyL,Digit0,76,48,2.0,0
KeyL,Digit1,KeyL,Digit1,76,49,8.0,0
KeyL,Digit2,KeyL,Digit2,76,50,7.0,0
KeyL,Digit3,KeyL,Digit3,76,51,6.0,0
KeyL,Digit4,KeyL,Digit4,76,52,5.0,0
KeyL,Digit5,KeyL,Digit5,76,53,4.0,0
KeyL,Digit6,KeyL,Digit6,76,54,3.0,0
KeyL,Digit7,KeyL,Digit7,76,55,2.0,0
KeyL,Digit8,KeyL,Digit8,76,56,2.0,0
KeyL,Digit9,KeyL,Digit9,76,57,2.0,0
KeyL,Equal,KeyL,Equal,76,187,3.0,0
KeyL,KeyA,KeyL,KeyA,76,65,8.0,0
KeyL,KeyB,KeyL,KeyB,76,66,4.0,0
KeyL,KeyC,KeyL,KeyC,76,67,6.0,0
KeyL,KeyD,KeyL,KeyD,76,68,6.0,0
KeyL,KeyE,KeyL,KeyE,76,69,6.0,0
KeyL,KeyF,KeyL,KeyF,76,70,5.0,0
KeyL,KeyG,KeyL,KeyG,76,71,4.0,0
KeyL,KeyH,KeyL,KeyH,76,72,3.0,0
KeyL,KeyI,KeyL,KeyI,76,73,1.0,1
KeyL,KeyJ,KeyL,KeyJ,76,74,2.0,0
KeyL,KeyK,KeyL,KeyK,76,75,1.0,1
KeyL,KeyL,KeyL,KeyL,76,76,0.0,0
KeyL,KeyM,KeyL,KeyM,76,77,2.0,0
KeyL,KeyN,KeyL,KeyN,76,78,3.0,0
KeyL,KeyO,KeyL,KeyO,76,79,1.0,1
KeyL,KeyP,KeyL,KeyP,76,80,1.0,1
KeyL,KeyQ,KeyL,KeyQ,76,81,8.0,0
KeyL,KeyR,KeyL,KeyR,76,82,5.0,0
KeyL,KeyS,KeyL,KeyS,76,83,7.0,0
KeyL,KeyT,KeyL,KeyT,76,84,4.0,0
KeyL,KeyU,KeyL,KeyU,76,85,2.0,0
KeyL,KeyV,KeyL,KeyV,76,86,5.0,0
KeyL,KeyW,KeyL,KeyW,76,87,7.0,0
KeyL,KeyX,KeyL,KeyX,76,88,7.0,0
KeyL,KeyY,KeyL,KeyY,76,89,3.0,0
KeyL,KeyZ,KeyL,KeyZ,76,90,8.0,0
KeyL,Minus,KeyL,Minus,76,189,2.0,0
KeyL,Period,KeyL,Period,76,190,1.0,1
KeyL,Quote,KeyL,Quote,76,222,2.0,0
KeyL,Semicolon,KeyL,Semicolon,76,186,1.0,1
KeyL,Slash,KeyL,Slash,76,191,1.0,1
KeyL,Space,KeyL,Space,76,32,,0
KeyM,Backquote,KeyM,Backquote,77,192,7.0,0
KeyM,Backslash,KeyM,Backslash,77,220,6.0,0
KeyM,BracketLeft,KeyM,BracketLeft,77,219,4.0,0
KeyM,BracketRight,KeyM,BracketRight,77,221,5.0,0
KeyM,Comma,KeyM,Comma,77,188,1.0,1
KeyM,Digit0,KeyM,Digit0,77,48,3.0,0
KeyM,Digit1,KeyM,Digit1,77,49,6.0,0
KeyM,Digit2,KeyM,Digit2,77,50,5.0,0
KeyM,Digit3,KeyM,Digit3,77,51,4.0,0
KeyM,Digit4,KeyM,Digit4,77,52,3.0,0
KeyM,Digit5,KeyM,Digit5,77,53,3.0,0
KeyM,Digit6,KeyM,Digit6,77,54,3.0,0
KeyM,Digit7,KeyM,Digit7,77,55,3.0,0
KeyM,Digit8,KeyM,Digit8,77,56,3.0,0
KeyM,Digit9,KeyM,Digit9,77,57,3.0,0
KeyM,Equal,KeyM,Equal,77,187,5.0,0
KeyM,KeyA,KeyM,KeyA,77,65,6.0,0
KeyM,KeyB,KeyM,KeyB,77,66,2.0,0
KeyM,KeyC,KeyM,KeyC,77,67,4.0,0
KeyM,KeyD,KeyM,KeyD,77,68,4.0,0
KeyM,KeyE,KeyM,KeyE,77,69,4.0,0
KeyM,KeyF,KeyM,KeyF,77,70,3.0,0
KeyM,KeyG,KeyM,KeyG,77,71,2.0,0
KeyM,KeyH,KeyM,KeyH,77,72,1.0,1
KeyM,KeyI,KeyM,KeyI,77,73,2.0,0
KeyM,KeyJ,KeyM,KeyJ,77,74,1.0,1
KeyM,KeyK,KeyM,KeyK,77,75,1.0,1
KeyM,KeyL,KeyM,KeyL,77,76,2.0,0
KeyM,KeyM,KeyM,KeyM,77,77,0.0,0
KeyM,KeyN,KeyM,KeyN,77,78,1.0,1
KeyM,KeyO,KeyM,KeyO,77,79,2.0,0
KeyM,KeyP,KeyM,KeyP,77,80,3.0,0
KeyM,KeyQ,KeyM,KeyQ,77,81,6.0,0
KeyM,KeyR,KeyM,KeyR,77,82,3.0,0
KeyM,KeyS,KeyM,KeyS,77,83,5.0,0
KeyM,KeyT,KeyM,KeyT,77,84,2.0,0
KeyM,KeyU,KeyM,KeyU,77,85,2.0,0
KeyM,KeyV,KeyM,KeyV,77,86,3.0,0
KeyM,KeyW,KeyM,KeyW,77,87,5.0,0
KeyM,KeyX,KeyM,KeyX,77,88,5.0,0
KeyM,KeyY,KeyM,KeyY,77,89,2.0,0
KeyM,KeyZ,KeyM,KeyZ,77,90,6.0,0
