trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,error_episode_id,episode_start_event_index,episode_end_event_index,episode_start_time_ms,episode_end_time_ms,episode_duration_ms,episode_event_count,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,6,63,65,19374,19959,585,3,1,1,2,-0.8692105285820425,389.0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,7,69,71,20774,21589,815,3,1,1,2,-0.5595858582921273,686.0
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,1,22,22,5636,5636,0,1,0,0,1,-3.750142700750737,
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,2,26,26,6857,6857,0,1,0,0,1,-5.740085036577153,
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,3,29,29,7532,7532,0,1,0,0,1,-6.3937066128518865,
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,4,40,40,10458,10458,0,1,0,0,1,-0.6062079318815365,
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,5,55,55,14032,14032,0,1,0,0,1,-6.443415507528869,
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,6,58,58,15198,15198,0,1,0,0,1,-1.4464226787366468,
20260422124629-1ue1i6s__10__P08,20260422124629-1ue1i6s,M,10,main,P08,7,60,60,16232,16232,0,1,0,0,1,-1.3895627347808897,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,1,6,10,1718,2591,873,5,2,2,3,-0.8703989112467578,434.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,2,14,14,4085,4085,0,1,0,0,1,-2.3781687216581675,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,3,16,18,4659,5258,599,3,1,1,2,-1.2655290894465325,274.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,4,24,26,6995,7463,468,3,1,1,2,0.40608463987103693,318.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,5,31,31,9142,9142,0,1,0,0,1,-1.79408060793009,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,6,33,33,9921,9921,0,1,0,0,1,-1.302769879297636,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,7,35,35,10646,10646,0,1,0,0,1,-3.3956845006575547,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,8,37,37,11894,11894,0,1,0,0,1,-2.0034950479658975,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,9,39,39,12346,12346,0,1,0,0,1,-1.922737110100421,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,10,41,41,12880,12880,0,1,0,0,1,-2.6207978058963097,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,11,43,43,13426,13426,0,1,0,0,1,-4.068345715472687,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,12,45,45,14706,14706,0,1,0,0,1,-0.36132396805976963,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,13,47,47,15643,15643,0,1,0,0,1,-0.9508048878052846,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,14,49,49,16306,16306,0,1,0,0,1,-3.2955103339565404,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,15,51,51,16807,16807,0,1,0,0,1,-2.7391714052354574,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,16,53,53,17140,17140,0,1,0,0,1,-0.08313202810761489,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,17,55,57,17649,18385,736,3,1,1,2,-0.29774434896672153,317.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,18,59,59,18650,18650,0,1,0,0,1,-4.132069666895289,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,19,61,63,19051,19400,349,3,1,1,2,-2.3208976492023004,54.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,20,67,67,22102,22102,0,1,0,0,1,-1.69245282221015,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,21,69,69,22838,22838,0,1,0,0,1,-2.870947549549778,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,22,71,71,23290,23290,0,1,0,0,1,-3.978839430863381,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,23,73,73,24202,24202,0,1,0,0,1,-1.3467744034129219,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,24,75,75,24651,24651,0,1,0,0,1,-4.611116566279086,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,25,79,79,26240,26240,0,1,0,0,1,-0.3102918303265936,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,26,86,88,27656,28188,532,3,1,1,2,-2.050980699940332,80.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,27,102,102,31526,31526,0,1,0,0,1,-3.834905834959019,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,28,105,109,32277,33790,1513,5,2,2,2,-0.04583206101579986,755.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,29,111,111,34531,34531,0,1,0,0,1,-2.7593394353233065,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,30,113,113,35365,35365,0,1,0,0,1,-3.056280518573681,
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,31,116,118,36661,37138,477,3,1,1,2,1.715490673427512,340.0
20260422124629-1ue1i6s__11__P07,20260422124629-1ue1i6s,M,11,main,P07,32,152,152,45787,45787,0,1,0,0,1,-2.4859263970568555,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,1,8,8,2008,2008,0,1,0,0,1,-1.7517753935021283,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,2,27,31,6287,6994,707,5,2,2,3,0.6368075162073868,203.0
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,3,33,33,7750,7750,0,1,0,0,1,2.2150530874702037,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,4,40,40,10169,10169,0,1,0,0,1,-1.2605998573748276,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,5,52,54,13964,14465,501,3,1,1,2,3.183966226923531,379.0
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,6,88,88,23321,23321,0,1,0,0,1,4.083739185015037,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,7,119,123,31927,32847,920,5,2,2,2,0.162034296694569,394.0
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,8,125,125,33471,33471,0,1,0,0,1,-0.7899404463396533,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,9,127,127,34128,34128,0,1,0,0,1,-2.7379809420720465,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,10,133,133,35934,35934,0,1,0,0,1,-5.437267911894184,
20260422124629-1ue1i6s__12__P12,20260422124629-1ue1i6s,M,12,main,P12,11,157,157,41988,41988,0,1,0,0,1,-1.572635448470566,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,1,1,1,720,720,0,1,0,0,1,-1.294821021912216,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,2,8,8,2454,2454,0,1,0,0,1,-3.364426113446588,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,3,10,12,3086,3762,676,3,1,1,2,0.11782644770846344,332.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,4,14,14,4133,4133,0,1,0,0,1,0.516763220066775,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,5,23,23,7067,7067,0,1,0,0,1,-5.888128839881946,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,6,27,27,8622,8622,0,1,0,0,1,-1.161777607320303,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,7,33,33,11579,11579,0,1,0,0,1,-2.1866085140200817,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,8,41,45,13211,14119,908,5,2,2,3,-1.2728043728932,287.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,9,47,49,14509,15037,528,3,1,1,2,-1.4173122133439569,239.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,10,64,64,18573,18573,0,1,0,0,1,-2.9475640426903604,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,11,79,81,21968,22289,321,3,1,1,2,-1.5674644035247114,310.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,12,119,121,31326,31731,405,3,1,1,2,-0.9254833029182746,366.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,13,137,137,36245,36245,0,1,0,0,1,2.673777486079823,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,14,139,139,36806,36806,0,1,0,0,1,-1.4800442810803656,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,15,141,141,37235,37235,0,1,0,0,1,-0.7198249436543298,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,16,143,143,37971,37971,0,1,0,0,1,1.5722941258340697,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,17,145,145,38290,38290,0,1,0,0,1,2.04661937173495,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,18,147,147,38918,38918,0,1,0,0,1,-1.6446806464398125,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,19,149,149,39522,39522,0,1,0,0,1,4.823133424675951,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,20,151,151,40044,40044,0,1,0,0,1,6.005036221192176,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,21,153,153,40545,40545,0,1,0,0,1,2.613684116308521,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,22,155,155,40866,40866,0,1,0,0,1,0.847588884239175,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,23,157,157,41274,41274,0,1,0,0,1,-1.2768640238294666,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,24,159,159,41949,41949,0,1,0,0,1,0.033024617350318475,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,25,161,163,42355,42894,539,3,1,1,2,0.48422524331590333,199.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,26,171,171,45821,45821,0,1,0,0,1,-3.472686957223956,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,27,186,186,50093,50093,0,1,0,0,1,-0.5086007981405043,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,28,191,191,51100,51100,0,1,0,0,1,-1.9995962315890303,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,29,198,202,53427,54245,818,5,2,2,3,-1.109933635054648,267.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,30,206,210,55156,56019,863,5,2,2,3,-1.2859485382794864,143.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,31,225,233,60227,61980,1753,9,4,4,3,1.186166873838486,270.0
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,32,235,235,62213,62213,0,1,0,0,1,5.87109226521751,
20260422124629-1ue1i6s__13__P14,20260422124629-1ue1i6s,M,13,main,P14,33,237,237,62634,62634,0,1,0,0,1,-2.1800260773486406,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,1,2,2,1165,1165,0,1,0,0,1,-3.51166310797877,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,2,4,4,2035,2035,0,1,0,0,1,-2.512901793095919,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,3,11,11,4410,4410,0,1,0,0,1,11.834192826143418,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,4,28,30,9265,9895,630,3,1,1,2,0.16008405336499174,493.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,5,39,43,12055,13044,989,5,2,2,3,1.1900902514776774,379.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,6,51,53,14366,14837,471,3,1,1,2,0.15940497242465543,415.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,7,58,60,15903,16379,476,3,1,1,2,0.2293428074244198,370.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,8,74,74,20716,20716,0,1,0,0,1,3.3556630868092205,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,9,83,83,22307,22307,0,1,0,0,1,-3.074957753901506,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,10,85,85,23108,23108,0,1,0,0,1,1.1843356517551913,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,11,89,89,24551,24551,0,1,0,0,1,-0.0003504266287646107,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,12,92,92,25758,25758,0,1,0,0,1,1.0287068894187836,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,13,94,94,26302,26302,0,1,0,0,1,-2.209398139005703,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,14,96,98,26811,27293,482,3,1,1,2,-0.23856642436340156,123.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,15,100,100,27616,27616,0,1,0,0,1,2.757994810546923,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,16,102,102,28240,28240,0,1,0,0,1,-3.7296452890730865,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,17,108,112,30550,31690,1140,5,2,2,3,6.657681426978719,310.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,18,115,117,32365,32844,479,3,1,1,2,0.8810444467096792,436.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,19,122,122,34982,34982,0,1,0,0,1,-2.348832517382787,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,20,126,132,35680,37058,1378,7,3,3,4,3.8688132949189007,309.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,21,137,137,38495,38495,0,1,0,0,1,-1.29263852936197,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,22,142,142,39895,39895,0,1,0,0,1,3.9382022080764614,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,23,146,146,41670,41670,0,1,0,0,1,-0.7426932349163113,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,24,154,154,43297,43297,0,1,0,0,1,-3.5717510952823623,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,25,161,161,45038,45038,0,1,0,0,1,1.534973146738153,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,26,166,168,46430,47102,672,3,1,1,2,-0.4811730229542796,384.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,27,176,176,48832,48832,0,1,0,0,1,-5.604989593621036,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,28,190,194,53281,54226,945,5,2,2,3,0.7721370533560628,468.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,29,196,198,54578,55126,548,3,1,1,2,-0.3880085579289285,301.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,30,201,205,55771,56855,1084,5,2,2,2,-1.818466512555063,453.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,31,207,207,57219,57219,0,1,0,0,1,-3.805954773415247,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,32,209,209,57814,57814,0,1,0,0,1,-2.327803122741286,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,33,212,224,58821,61337,2516,13,6,6,6,0.13791767461450558,225.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,34,226,230,61679,62581,902,5,2,2,3,-0.18307453436631638,336.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,35,232,232,63174,63174,0,1,0,0,1,-2.737555469233135,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,36,246,250,67297,68070,773,5,2,2,3,1.5177701131228956,220.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,37,253,253,68657,68657,0,1,0,0,1,-1.0872012683973804,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,38,255,255,69428,69428,0,1,0,0,1,-1.501103334742218,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,39,258,258,70319,70319,0,1,0,0,1,1.9683363202334896,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,40,265,265,72217,72217,0,1,0,0,1,-2.4803030107929165,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,41,273,273,73835,73835,0,1,0,0,1,-0.3425456453227739,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,42,276,276,74430,74430,0,1,0,0,1,-3.319140280461057,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,43,278,278,75137,75137,0,1,0,0,1,-1.4416323403247557,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,44,281,283,76294,77008,714,3,1,1,2,-1.2288291258174342,228.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,45,290,296,78715,80700,1985,7,3,3,2,-0.7188427763827462,583.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,46,299,299,82079,82079,0,1,0,0,1,0.1949944942945978,
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,47,305,307,84540,85065,525,3,1,1,2,2.1441924035038284,381.0
20260422124629-1ue1i6s__14__P13,20260422124629-1ue1i6s,M,14,main,P13,48,309,311,85544,86160,616,3,1,1,2,2.2742335950808372,314.0
20260422125452-imwczl__0__PRACTICE,20260422125452-imwczl,Ja,0,practice,PRACTICE,1,1,1,2648,2648,0,1,0,0,1,1.9646761453987196,
20260422125452-imwczl__0__PRACTICE,20260422125452-imwczl,Ja,0,practice,PRACTICE,2,9,9,7387,7387,0,1,0,0,1,-0.651947936160249,
20260422125452-imwczl__0__PRACTICE,20260422125452-imwczl,Ja,0,practice,PRACTICE,3,18,18,12190,12190,0,1,0,0,1,0.029066191375331285,
20260422125452-imwczl__1__P01,20260422125452-imwczl,Ja,1,main,P01,1,7,7,3375,3375,0,1,0,0,1,-1.2370209315927796,
20260422125452-imwczl__4__P03,20260422125452-imwczl,Ja,4,main,P03,1,23,23,14940,14940,0,1,0,0,1,6.4267182243743495,
20260422125452-imwczl__4__P03,20260422125452-imwczl,Ja,4,main,P03,2,31,31,18107,18107,0,1,0,0,1,-3.779706865864947,
20260422125452-imwczl__6__P09,20260422125452-imwczl,Ja,6,main,P09,1,5,5,3210,3210,0,1,0,0,1,-1.4849242755821983,
20260422125452-imwczl__6__P09,20260422125452-imwczl,Ja,6,main,P09,2,42,44,29993,31274,1281,3,1,1,2,4.680930442986889,1062.0
20260422125452-imwczl__7__P11,20260422125452-imwczl,Ja,7,main,P11,1,22,22,17496,17496,0,1,0,0,1,-2.437715853355846,
20260422125452-imwczl__7__P11,20260422125452-imwczl,Ja,7,main,P11,2,30,30,19477,19477,0,1,0,0,1,2.2268094867830786,
20260422125452-imwczl__8__P10,20260422125452-imwczl,Ja,8,main,P10,1,41,41,33271,33271,0,1,0,0,1,14.318955829481071,
20260422125452-imwczl__9__P06,20260422125452-imwczl,Ja,9,main,P06,1,11,11,7677,7677,0,1,0,0,1,3.5675711082385857,
20260422125452-imwczl__9__P06,20260422125452-imwczl,Ja,9,main,P06,2,14,14,11033,11033,0,1,0,0,1,2.0167867780446707,
20260422125452-imwczl__9__P06,20260422125452-imwczl,Ja,9,main,P06,3,36,36,24903,24903,0,1,0,0,1,5.051026627849481,
20260422125452-imwczl__9__P06,20260422125452-imwczl,Ja,9,main,P06,4,57,57,36842,36842,0,1,0,0,1,-2.160249703729934,
20260422125452-imwczl__10__P08,20260422125452-imwczl,Ja,10,main,P08,1,3,3,2257,2257,0,1,0,0,1,-1.3695539759792452,
20260422125452-imwczl__10__P08,20260422125452-imwczl,Ja,10,main,P08,2,18,18,10397,10397,0,1,0,0,1,-3.449189247654871,
20260422125452-imwczl__10__P08,20260422125452-imwczl,Ja,10,main,P08,3,43,43,23647,23647,0,1,0,0,1,0.22528607247485355,
20260422125452-imwczl__11__P07,20260422125452-imwczl,Ja,11,main,P07,1,10,10,5496,5496,0,1,0,0,1,-1.8155325571571646,
20260422125452-imwczl__11__P07,20260422125452-imwczl,Ja,11,main,P07,2,30,30,15068,15068,0,1,0,0,1,-2.304392135252837,
20260422125452-imwczl__11__P07,20260422125452-imwczl,Ja,11,main,P07,3,35,35,16272,16272,0,1,0,0,1,-0.6811490253874014,
20260422125452-imwczl__12__P12,20260422125452-imwczl,Ja,12,main,P12,1,9,9,4093,4093,0,1,0,0,1,-1.5388845655478787,
20260422125452-imwczl__13__P14,20260422125452-imwczl,Ja,13,main,P14,1,141,141,93491,93491,0,1,0,0,1,1.0606575966905503,
20260422125452-imwczl__14__P13,20260422125452-imwczl,Ja,14,main,P13,1,21,21,17142,17142,0,1,0,0,1,-1.8925157083834294,
20260422125452-imwczl__14__P13,20260422125452-imwczl,Ja,14,main,P13,2,25,25,18285,18285,0,1,0,0,1,-0.9851559956500702,
20260422125452-imwczl__14__P13,20260422125452-imwczl,Ja,14,main,P13,3,32,32,22599,22599,0,1,0,0,1,-2.417658138658947,
20260422125452-imwczl__14__P13,20260422125452-imwczl,Ja,14,main,P13,4,108,108,67462,67462,0,1,0,0,1,-1.8925157083834294,
20260422125452-imwczl__14__P13,20260422125452-imwczl,Ja,14,main,P13,5,152,156,90947,91802,855,5,2,2,3,1.9218218050469063,553.0
20260422125452-imwczl__14__P13,20260422125452-imwczl,Ja,14,main,P13,6,158,162,92625,94465,1840,5,2,2,3,4.545335400299857,1137.0
20260422131421-bqkmv2__0__PRACTICE,20260422131421-bqkmv2,Kurosagi Ichigo,0,practice,PRACTICE,1,30,30,10944,10944,0,1,0,0,1,2.23081026043215,
20260422131421-bqkmv2__1__P01,20260422131421-bqkmv2,Kurosagi Ichigo,1,main,P01,1,12,12,3051,3051,0,1,0,0,1,0.1590049337443361,
20260422131421-bqkmv2__2__P02,20260422131421-bqkmv2,Kurosagi Ichigo,2,main,P02,1,4,4,3403,3403,0,1,0,0,1,1.16840468168178,
20260422131421-bqkmv2__2__P02,20260422131421-bqkmv2,Kurosagi Ichigo,2,main,P02,2,8,12,5162,5953,791,5,2,2,3,0.10782105665302615,320.0
20260422131421-bqkmv2__3__P04,20260422131421-bqkmv2,Kurosagi Ichigo,3,main,P04,1,16,16,4491,4491,0,1,0,0,1,-2.5210490519788014,
20260422131421-bqkmv2__4__P03,20260422131421-bqkmv2,Kurosagi Ichigo,4,main,P03,1,3,3,1115,1115,0,1,0,0,1,-2.346849627307065,
20260422131421-bqkmv2__5__P05,20260422131421-bqkmv2,Kurosagi Ichigo,5,main,P05,1,14,14,3346,3346,0,1,0,0,1,0.9289487742625,
20260422131421-bqkmv2__5__P05,20260422131421-bqkmv2,Kurosagi Ichigo,5,main,P05,2,17,19,4082,4668,586,3,1,1,2,-1.0129055791522945,502.0
20260422131421-bqkmv2__5__P05,20260422131421-bqkmv2,Kurosagi Ichigo,5,main,P05,3,22,30,5178,8515,3337,9,4,4,5,4.406412734783334,399.0
20260422131421-bqkmv2__5__P05,20260422131421-bqkmv2,Kurosagi Ichigo,5,main,P05,4,42,42,11938,11938,0,1,0,0,1,2.49096120776816,
20260422131421-bqkmv2__5__P05,20260422131421-bqkmv2,Kurosagi Ichigo,5,main,P05,5,49,57,16475,19737,3262,9,4,4,5,0.6886518416785065,1662.0
20260422131421-bqkmv2__6__P09,20260422131421-bqkmv2,Kurosagi Ichigo,6,main,P09,1,14,14,5937,5937,0,1,0,0,1,-2.658913637064428,
20260422131421-bqkmv2__7__P11,20260422131421-bqkmv2,Kurosagi Ichigo,7,main,P11,1,10,10,2501,2501,0,1,0,0,1,-3.8097869586526985,
20260422131421-bqkmv2__7__P11,20260422131421-bqkmv2,Kurosagi Ichigo,7,main,P11,2,33,35,8922,9465,543,3,1,1,2,-1.7819300729701375,400.0
20260422131421-bqkmv2__7__P11,20260422131421-bqkmv2,Kurosagi Ichigo,7,main,P11,3,38,38,10927,10927,0,1,0,0,1,-1.9916706135948845,
20260422131421-bqkmv2__7__P11,20260422131421-bqkmv2,Kurosagi Ichigo,7,main,P11,4,50,50,15096,15096,0,1,0,0,1,-1.7886265807548747,
20260422131421-bqkmv2__8__P10,20260422131421-bqkmv2,Kurosagi Ichigo,8,main,P10,1,14,14,5738,5738,0,1,0,0,1,-2.1703148997706263,
20260422131421-bqkmv2__9__P06,20260422131421-bqkmv2,Kurosagi Ichigo,9,main,P06,1,4,6,1698,2152,454,3,1,1,2,-1.0932797807837955,375.0
20260422131421-bqkmv2__9__P06,20260422131421-bqkmv2,Kurosagi Ichigo,9,main,P06,2,39,41,12650,13363,713,3,1,1,2,2.2405610067486528,593.0
20260422131421-bqkmv2__10__P08,20260422131421-bqkmv2,Kurosagi Ichigo,10,main,P08,1,26,28,5715,6330,615,3,1,1,2,0.5960593974792752,424.0
20260422131421-bqkmv2__10__P08,20260422131421-bqkmv2,Kurosagi Ichigo,10,main,P08,2,56,72,13664,16826,3162,17,8,8,5,0.49741348026264504,335.0
