trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,prompt_position,prompt_position_1based,time_to_first_correct_ms,time_to_stability_ms,revisions,wrong_first
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,13,14,5367,5367,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,14,15,5565,5565,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,15,16,5813,5813,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,16,17,6018,6018,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,17,18,6231,6231,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,18,19,6310,6310,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,19,20,6427,6427,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,20,21,6569,6569,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,21,22,6635,6635,0,0
20260422124629-1ue1i6s__2__P02,20260422124629-1ue1i6s,M,2,main,P02,22,23,6858,6858,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,0,1,810,810,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,1,2,886,886,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,2,3,1071,1071,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,3,4,1169,1169,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,4,5,1689,1689,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,5,6,2377,2377,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,6,7,3887,3887,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,7,8,3968,3968,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,8,9,4248,4248,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,9,10,4727,4727,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,10,11,6037,6037,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,11,12,6700,6700,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,12,13,7013,7013,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,13,14,7198,7198,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,14,15,7319,7319,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,15,16,7697,7697,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,16,17,7942,7942,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,17,18,8574,8574,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,18,19,11078,11078,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,19,20,11291,11291,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,20,21,11459,11459,0,1
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,21,22,11761,11761,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,22,23,11837,11837,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,23,24,12289,12289,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,24,25,12579,12579,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,25,26,12816,12816,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,26,27,13041,13041,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,27,28,13115,13115,0,0
20260422124629-1ue1i6s__3__P04,20260422124629-1ue1i6s,M,3,main,P04,28,29,13303,13303,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,0,1,722,722,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,1,2,826,826,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,2,3,1953,1953,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,3,4,2272,2272,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,4,5,2477,2477,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,5,6,2677,2677,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,6,7,2915,2915,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,7,8,3092,3092,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,8,9,3218,3218,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,9,10,3670,4581,1,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,10,11,4919,4919,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,11,12,5375,5375,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,12,13,5411,5411,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,13,14,6002,6002,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,14,15,6759,6759,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,15,16,6813,6813,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,16,17,7052,7052,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,17,18,7337,7337,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,18,19,7569,7569,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,19,20,8643,8643,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,20,21,8842,8842,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,21,22,9024,9024,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,22,23,9538,9538,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,23,24,9795,9795,0,0
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,24,25,12496,12496,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,25,26,12824,12824,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,26,27,13017,13017,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,27,28,13291,13291,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,28,29,16536,16536,0,1
20260422124629-1ue1i6s__4__P03,20260422124629-1ue1i6s,M,4,main,P03,29,30,17040,17040,0,1
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,0,1,695,695,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,1,2,820,820,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,2,3,937,937,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,3,4,1103,1103,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,4,5,1281,1281,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,5,6,1418,1418,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,6,7,1568,1568,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,7,8,1879,1879,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,8,9,1978,1978,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,9,10,2466,2466,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,10,11,2679,2679,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,11,12,3033,3033,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,12,13,3150,3150,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,13,14,3287,3287,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,14,15,3501,3501,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,15,16,3613,3613,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,16,17,3779,3779,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,17,18,4154,4154,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,18,19,4451,4451,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,19,20,4681,4681,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,20,21,4803,4803,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,21,22,5088,5088,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,22,23,5207,5207,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,23,24,5343,5343,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,24,25,5570,5570,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,25,26,5701,5701,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,26,27,6508,6508,0,1
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,27,28,6702,6702,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,28,29,7040,7040,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,29,30,7668,7668,0,0
20260422124629-1ue1i6s__5__P05,20260422124629-1ue1i6s,M,5,main,P05,30,31,7932,7932,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,0,1,855,855,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,1,2,946,946,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,2,3,1131,1131,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,3,4,1165,1165,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,4,5,1454,1454,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,5,6,1601,1601,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,6,7,1936,1936,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,7,8,2540,2540,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,8,9,2742,2742,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,9,10,3050,3050,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,10,11,3637,3637,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,11,12,3979,3979,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,12,13,4416,4416,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,13,14,4666,4666,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,14,15,5151,5151,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,15,16,5339,5339,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,16,17,5620,5620,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,17,18,5896,5896,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,18,19,6106,6106,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,19,20,6541,6541,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,20,21,6849,6849,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,21,22,7270,7270,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,22,23,7882,7882,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,23,24,7982,7982,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,24,25,8721,8721,0,1
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,25,26,8891,8891,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,26,27,9198,9198,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,27,28,9563,9563,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,28,29,9734,9734,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,29,30,9908,9908,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,30,31,10224,10224,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,31,32,10447,10447,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,32,33,10724,10724,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,33,34,11082,11082,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,34,35,11100,11100,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,35,36,11897,11897,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,36,37,12246,12246,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,37,38,12420,12420,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,38,39,12864,12864,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,39,40,13385,13385,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,40,41,13556,13556,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,41,42,13693,13693,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,42,43,14097,14097,0,0
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,43,44,15349,15349,0,1
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,44,45,15487,15487,0,1
20260422124629-1ue1i6s__6__P09,20260422124629-1ue1i6s,M,6,main,P09,45,46,15658,15658,0,1
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,0,1,1171,1171,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,1,2,1329,1329,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,2,3,1465,1465,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,3,4,1613,1613,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,4,5,1699,1699,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,5,6,1968,1968,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,6,7,2360,2360,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,7,8,2511,2511,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,8,9,3916,3916,0,1
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,9,10,4016,4016,0,1
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,10,11,4309,4309,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,11,12,4658,4658,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,12,13,4800,4800,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,13,14,5223,5223,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,14,15,5305,5305,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,15,16,5631,5631,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,16,17,5944,5944,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,17,18,6042,6042,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,18,19,6358,6358,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,19,20,6453,6453,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,20,21,6640,6640,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,21,22,7200,7200,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,22,23,7296,7296,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,23,24,7435,7435,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,24,25,7848,7848,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,25,26,8029,8029,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,26,27,8141,8141,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,27,28,8511,8511,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,28,29,8629,8629,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,29,30,9280,9280,0,1
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,30,31,9637,9637,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,31,32,9967,9967,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,32,33,10440,10440,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,33,34,10546,10546,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,34,35,10976,10976,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,35,36,11232,11232,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,36,37,11502,11502,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,37,38,11589,11589,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,38,39,11976,11976,0,0
20260422124629-1ue1i6s__7__P11,20260422124629-1ue1i6s,M,7,main,P11,39,40,12211,12211,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,0,1,848,848,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,1,2,941,941,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,2,3,1144,1144,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,3,4,1251,1251,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,4,5,1928,1928,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,5,6,2070,2070,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,6,7,3323,3323,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,7,8,3746,3746,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,8,9,4210,4210,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,9,10,4537,4537,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,10,11,4862,4862,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,11,12,5245,5245,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,12,13,6350,6350,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,13,14,6745,6745,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,14,15,7289,7289,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,15,16,7601,7601,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,16,17,7678,7678,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,17,18,8193,8193,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,18,19,8408,8408,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,19,20,8805,8805,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,20,21,17617,17617,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,21,22,18094,18094,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,22,23,18703,18703,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,23,24,18790,18790,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,24,25,19058,19058,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,25,26,19149,19149,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,26,27,19348,19348,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,27,28,19607,19607,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,28,29,19809,19809,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,29,30,20004,20004,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,30,31,20931,20931,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,31,32,21209,21209,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,32,33,21437,21437,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,33,34,22247,22247,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,34,35,22354,22354,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,35,36,24576,24576,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,36,37,24977,24977,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,37,38,25178,25178,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,38,39,25526,25526,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,39,40,30031,30031,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,40,41,37776,37776,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,41,42,38413,38413,0,1
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,42,43,38607,38607,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,43,44,38716,38716,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,44,45,38865,38865,0,0
20260422124629-1ue1i6s__8__P10,20260422124629-1ue1i6s,M,8,main,P10,45,46,38941,38941,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,0,1,948,948,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,1,2,1092,1092,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,2,3,1388,1388,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,3,4,1903,1903,0,1
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,4,5,2008,2008,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,5,6,2159,2159,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,6,7,2250,2250,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,7,8,2462,2462,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,8,9,2873,2873,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,9,10,3028,3028,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,10,11,4546,4546,0,1
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,11,12,8353,8353,0,1
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,12,13,8574,8574,0,1
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,13,14,8813,8813,0,1
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,14,15,9132,9132,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,15,16,9601,9601,0,0
20260422124629-1ue1i6s__9__P06,20260422124629-1ue1i6s,M,9,main,P06,16,17,9791,9791,0,0
