participant_code,profile_dimension,profile_value,n_events,n_positions,n_trials_from_events,n_trials_from_positions,mean_log_dt_ms,mean_friction,delete_rate,near_key_typo_rate,layout_confusion_rate,shift_confusion_rate,mean_time_to_first_correct_ms,mean_time_to_stability_ms,mean_revisions,wrong_first_rate
Ja,expected_char_class,thai_tone_mark,58,54,13,13,5.581349791797447,-0.05624444762487314,0.034482758620689655,0.034482758620689655,0.0,0.0,30281.01851851852,30281.01851851852,0.0,0.037037037037037035
Ja,expected_char_class,thai_vowel_mark,264,237,14,14,5.951326521390052,0.10476426730101275,0.05303030303030303,0.015151515151515152,0.0,0.003787878787878788,30549.42194092827,30574.054852320674,0.004219409282700422,0.02531645569620253
Ja,expected_char_class,whitespace,19,19,8,8,6.622705989957229,0.3175461677161039,0.0,0.0,0.0,0.0,29192.21052631579,29192.21052631579,0.0,0.0
Ja,expected_hand_proxy,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_hand_proxy,left,245,224,14,14,6.335651628331269,0.26214057536953456,0.044897959183673466,0.00816326530612245,0.004081632653061225,0.0,33742.91071428572,33742.91071428572,0.0,0.04017857142857143
Ja,expected_hand_proxy,right,653,606,14,14,5.9669636878351415,0.10193123996312288,0.03522205206738132,0.015313935681470138,0.004594180704441042,0.0015313935681470138,29571.25907590759,29596.209570957097,0.0049504950495049506,0.028052805280528052
Ja,expected_hand_proxy,thumb,19,19,8,8,6.622705989957229,0.3175461677161039,0.0,0.0,0.0,0.0,29192.21052631579,29192.21052631579,0.0,0.0
Ja,expected_layout,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_layout,COMMON,19,19,8,8,6.622705989957229,0.3175461677161039,0.0,0.0,0.0,0.0,29192.21052631579,29192.21052631579,0.0,0.0
Ja,expected_layout,EN,18,8,2,2,6.632567539962245,0.5020523369587595,0.2777777777777778,0.0,0.2222222222222222,0.0,19882.125,19882.125,0.0,0.625
Ja,expected_layout,TH,880,822,14,14,6.0559951379297585,0.13835068022295174,0.03295454545454545,0.013636363636363636,0.0,0.0011363636363636363,30802.357664233576,30820.75182481752,0.0036496350364963502,0.025547445255474453
Ja,expected_shift_required,0,865,803,14,14,6.027050474517708,0.12794306816474263,0.035838150289017344,0.012716763005780347,0.004624277456647399,0.0011560693641618498,30384.54296388543,30403.372353673723,0.0037359900373599006,0.028642590286425903
Ja,expected_shift_required,1,52,46,11,11,6.94412866247843,0.5028493054915153,0.057692307692307696,0.019230769230769232,0.0,0.0,35531.717391304344,35531.717391304344,0.0,0.06521739130434782
Ja,expected_shift_required,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_zone_proxy,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_zone_proxy,center,230,204,14,14,5.94348315671664,0.09945426044055106,0.05652173913043478,0.021739130434782608,0.004347826086956522,0.004347826086956522,28255.975490196077,28284.593137254902,0.004901960784313725,0.029411764705882353
Ja,expected_zone_proxy,left,245,224,14,14,6.335651628331269,0.26214057536953456,0.044897959183673466,0.00816326530612245,0.004081632653061225,0.0,33742.91071428572,33742.91071428572,0.0,0.04017857142857143
Ja,expected_zone_proxy,right,423,402,14,14,5.979730879696265,0.1032780609801241,0.02364066193853428,0.01182033096926714,0.004728132387706856,0.0,30238.716417910447,30261.805970149253,0.004975124378109453,0.02736318407960199
Ja,expected_zone_proxy,space,19,19,8,8,6.622705989957229,0.3175461677161039,0.0,0.0,0.0,0.0,29192.21052631579,29192.21052631579,0.0,0.0
Ja,layout_switch_needed,0,883,819,14,14,6.0617837200571305,0.14210306230542794,0.0362400906002265,0.013590033975084938,0.0022650056625141564,0.0011325028312570782,31050.04761904762,31068.509157509157,0.003663003663003663,0.029304029304029304
Ja,layout_switch_needed,1,7,3,1,1,7.039026570169432,0.7031953129105999,0.2857142857142857,0.0,0.2857142857142857,0.0,21469.333333333332,21469.333333333332,0.0,0.6666666666666666
Ja,layout_switch_needed,<missing>,40,40,14,14,6.263302192298642,0.19161293898533838,0.0,0.0,0.0,0.0,26162.925,26162.925,0.0,0.0
Ja,target_distance_bin,<missing>,84,78,14,14,6.366809763302182,0.24697729069689395,0.03571428571428571,0.011904761904761904,0.011904761904761904,0.0,27865.74358974359,27865.74358974359,0.0,0.02564102564102564
Ja,target_distance_bin,high,475,434,14,14,6.040594498516918,0.19555707039647577,0.04421052631578947,0.014736842105263158,0.004210526315789474,0.0,31416.532258064515,31444.006912442397,0.004608294930875576,0.03225806451612903
Ja,target_distance_bin,low,186,177,14,14,5.872274983202306,-0.026490387128203063,0.021505376344086023,0.005376344086021506,0.0,0.0,31107.813559322032,31125.870056497177,0.005649717514124294,0.022598870056497175
Ja,target_distance_bin,medium,185,173,14,14,6.248771593000161,0.1586778373754663,0.032432432432432434,0.016216216216216217,0.005405405405405406,0.005405405405405406,30211.14450867052,30211.14450867052,0.0,0.03468208092485549
Kuga,expected_char_class,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775125,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_char_class,arabic_numeral,5,5,2,2,5.659688502098499,0.0416545271283302,0.0,0.0,0.0,0.0,8482.0,8482.0,0.0,0.0
Kuga,expected_char_class,english_punctuation,5,3,1,1,6.530540266726459,0.5355038966537413,0.2,0.0,0.2,0.0,7837.333333333333,7837.333333333333,0.0,0.3333333333333333
Kuga,expected_char_class,thai_consonant,553,520,14,14,5.61156626529432,-0.01258664256899717,0.028933092224231464,0.009041591320072333,0.0,0.0054249547920434,17108.725,17124.21153846154,0.0019230769230769232,0.021153846153846155
Kuga,expected_char_class,thai_diacritic,7,7,5,5,5.8278184185373645,0.13302686284465862,0.0,0.0,0.0,0.0,24433.0,24433.0,0.0,0.14285714285714285
Kuga,expected_char_class,thai_numeral,4,4,2,2,6.539271684978905,0.34959400512073,0.0,0.0,0.0,0.0,24207.0,24207.0,0.0,0.25
Kuga,expected_char_class,thai_tone_mark,54,54,13,13,5.218619082798737,-0.19746165382603242,0.0,0.0,0.0,0.0,16898.537037037036,16898.537037037036,0.0,0.0
Kuga,expected_char_class,thai_vowel_mark,254,237,14,14,5.531841205924764,-0.05456358258956757,0.03543307086614173,0.007874015748031496,0.0,0.0,17165.097046413503,17165.097046413503,0.0,0.02531645569620253
Kuga,expected_char_class,whitespace,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,expected_hand_proxy,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775125,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_hand_proxy,left,247,224,14,14,5.536598037058154,-0.017568504533986975,0.048582995951417005,0.012145748987854251,0.0,0.0,18765.1875,18765.1875,0.0,0.026785714285714284
Kuga,expected_hand_proxy,right,635,606,14,14,5.59126375723499,-0.034531835946158544,0.02204724409448819,0.006299212598425197,0.0015748031496062992,0.004724409448818898,16514.133663366338,16527.422442244224,0.0016501650165016502,0.0231023102310231
Kuga,expected_hand_proxy,thumb,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,expected_layout,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775125,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_layout,COMMON,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,expected_layout,EN,10,8,2,2,6.0951143844124775,0.28857921189103575,0.1,0.0,0.1,0.0,8240.25,8240.25,0.0,0.125
Kuga,expected_layout,TH,872,822,14,14,5.570001212331947,-0.033432257528229155,0.028669724770642203,0.008027522935779817,0.0,0.0034403669724770644,17208.08394160584,17217.88077858881,0.0012165450121654502,0.023114355231143552
Kuga,expected_shift_required,0,847,803,14,14,5.54661950869695,-0.04605310241673305,0.025974025974025976,0.0070838252656434475,0.0011806375442739079,0.0,16917.698630136987,16927.727272727272,0.0012453300124533001,0.019925280199252802
Kuga,expected_shift_required,1,58,46,11,11,6.073166193727931,0.23886513954407845,0.10344827586206896,0.017241379310344827,0.0,0.05172413793103448,20207.5,20207.5,0.0,0.10869565217391304
Kuga,expected_shift_required,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775125,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_zone_proxy,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775125,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_zone_proxy,center,207,204,14,14,5.540615439740135,-0.07360751459117525,0.004830917874396135,0.0,0.0,0.0,15854.838235294117,15894.313725490196,0.004901960784313725,0.00980392156862745
Kuga,expected_zone_proxy,left,247,224,14,14,5.536598037058154,-0.017568504533986975,0.048582995951417005,0.012145748987854251,0.0,0.0,18765.1875,18765.1875,0.0,0.026785714285714284
Kuga,expected_zone_proxy,right,428,402,14,14,5.615759555649559,-0.015633084825788315,0.030373831775700934,0.009345794392523364,0.002336448598130841,0.007009345794392523,16848.701492537315,16848.701492537315,0.0,0.029850746268656716
Kuga,expected_zone_proxy,space,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,layout_switch_needed,0,873,819,14,14,5.5666212365966,-0.033290149304471335,0.030927835051546393,0.008018327605956471,0.0,0.003436426116838488,17303.261294261294,17313.094017094016,0.001221001221001221,0.02442002442002442
Kuga,layout_switch_needed,1,5,3,1,1,6.604535311351701,0.5574300862986139,0.2,0.0,0.2,0.0,11113.666666666666,11113.666666666666,0.0,0.3333333333333333
Kuga,layout_switch_needed,<missing>,40,40,14,14,5.730792856088325,0.005024426356582285,0.0,0.0,0.0,0.0,15101.8,15101.8,0.0,0.0
Kuga,target_distance_bin,<missing>,82,78,14,14,5.832571352272303,0.056138515803647655,0.024390243902439025,0.0,0.0,0.0,15654.128205128205,15654.128205128205,0.0,0.02564102564102564
Kuga,target_distance_bin,high,477,434,14,14,5.59626209684559,0.03900130215934106,0.04612159329140461,0.014675052410901468,0.0020964360587002098,0.006289308176100629,17519.14055299539,17519.14055299539,0.0,0.03225806451612903
Kuga,target_distance_bin,low,184,177,14,14,5.300602792009518,-0.22850106066481696,0.016304347826086956,0.0,0.0,0.0,17337.169491525423,17382.666666666668,0.005649717514124294,0.022598870056497175
Kuga,target_distance_bin,medium,175,173,14,14,5.708091117358268,-0.0413540406892891,0.005714285714285714,0.0,0.0,0.0,16854.196531791906,16854.196531791906,0.0,0.005780346820809248
Kurosagi Ichigo,expected_char_class,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034784,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_char_class,arabic_numeral,5,5,2,2,5.740354352935052,0.06991942335463976,0.0,0.0,0.0,0.0,10140.8,10140.8,0.0,0.0
Kurosagi Ichigo,expected_char_class,english_punctuation,3,3,1,1,5.750197892614582,0.14232195623203744,0.0,0.0,0.0,0.0,7922.0,7922.0,0.0,0.0
Kurosagi Ichigo,expected_char_class,thai_consonant,587,520,14,14,5.431753901067149,-0.0630953983939494,0.054514480408858604,0.02385008517887564,0.0,0.0,15537.971153846154,15562.390384615384,0.007692307692307693,0.075
Kurosagi Ichigo,expected_char_class,thai_diacritic,7,7,5,5,5.617321008607365,0.05926966093236813,0.0,0.0,0.0,0.0,21116.285714285714,21116.285714285714,0.0,0.0
Kurosagi Ichigo,expected_char_class,thai_numeral,4,4,2,2,7.288068922451784,0.6119686778258185,0.0,0.0,0.0,0.0,19602.0,19602.0,0.0,0.0
Kurosagi Ichigo,expected_char_class,thai_tone_mark,66,54,13,13,5.223410185303635,-0.16372078968795845,0.10606060606060606,0.015151515151515152,0.0,0.0,16002.481481481482,16002.481481481482,0.0,0.05555555555555555
Kurosagi Ichigo,expected_char_class,thai_vowel_mark,334,237,14,14,5.374345026118294,-0.05648971890379995,0.1467065868263473,0.03293413173652695,0.0,0.005988023952095809,15406.236286919831,15433.37552742616,0.004219409282700422,0.10548523206751055
Kurosagi Ichigo,expected_char_class,whitespace,19,19,8,8,6.336838089354943,0.21737953634530882,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,expected_hand_proxy,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034784,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_hand_proxy,left,286,224,14,14,5.533714044093886,0.01867192894847815,0.1048951048951049,0.01048951048951049,0.0,0.0,17120.04464285714,17162.401785714286,0.013392857142857142,0.08928571428571429
Kurosagi Ichigo,expected_hand_proxy,right,720,606,14,14,5.361110447863463,-0.09501525478678935,0.08055555555555556,0.03194444444444444,0.0,0.002777777777777778,14952.077557755776,14967.988448844884,0.0033003300330033004,0.07755775577557755
Kurosagi Ichigo,expected_hand_proxy,thumb,19,19,8,8,6.336838089354943,0.21737953634530882,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,expected_layout,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034784,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_layout,COMMON,19,19,8,8,6.336838089354943,0.21737953634530882,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,expected_layout,EN,8,8,2,2,5.744045680314875,0.09707037318366389,0.0,0.0,0.0,0.0,9308.75,9308.75,0.0,0.0
Kurosagi Ichigo,expected_layout,TH,998,822,14,14,5.407504382394815,-0.0639753254034999,0.08817635270541083,0.026052104208416832,0.0,0.002004008016032064,15597.784671532847,15621.057177615572,0.006082725060827251,0.08150851581508516
Kurosagi Ichigo,expected_shift_required,0,973,803,14,14,5.396196362463061,-0.0697958060222936,0.08735868448098665,0.025693730729701953,0.0,0.0020554984583761563,15436.407222914073,15460.230386052304,0.0062266500622665,0.08094645080946451
Kurosagi Ichigo,expected_shift_required,1,52,46,11,11,6.010434655648643,0.17251382082747996,0.057692307692307696,0.019230769230769232,0.0,0.0,16904.304347826088,16904.304347826088,0.0,0.06521739130434782
Kurosagi Ichigo,expected_shift_required,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034784,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_zone_proxy,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034784,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_zone_proxy,center,257,204,14,14,5.327180795651242,-0.11116424365415112,0.10505836575875487,0.03501945525291829,0.0,0.0,13738.151960784313,13752.107843137255,0.004901960784313725,0.09313725490196079
Kurosagi Ichigo,expected_zone_proxy,left,286,224,14,14,5.533714044093886,0.01867192894847815,0.1048951048951049,0.01048951048951049,0.0,0.0,17120.04464285714,17162.401785714286,0.013392857142857142,0.08928571428571429
Kurosagi Ichigo,expected_zone_proxy,right,463,402,14,14,5.379943969717762,-0.08605134519950647,0.06695464362850972,0.03023758099352052,0.0,0.004319654427645789,15568.099502487563,15585.00248756219,0.0024875621890547263,0.06965174129353234
Kurosagi Ichigo,expected_zone_proxy,space,19,19,8,8,6.336838089354943,0.21737953634530882,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,layout_switch_needed,0,993,819,14,14,5.40848334953409,-0.06341871381684779,0.08761329305135952,0.026183282980866064,0.0,0.002014098690835851,15729.304029304029,15752.661782661782,0.006105006105006105,0.08180708180708181
Kurosagi Ichigo,layout_switch_needed,1,3,3,1,1,6.092872874063915,0.2557246766894133,0.0,0.0,0.0,0.0,9727.0,9727.0,0.0,0.0
Kurosagi Ichigo,layout_switch_needed,<missing>,42,40,14,14,5.722759607457279,0.01023420692581839,0.023809523809523808,0.0,0.0,0.0,12663.8,12663.8,0.0,0.025
Kurosagi Ichigo,target_distance_bin,<missing>,80,78,14,14,5.848868183539323,0.05584639873936935,0.0125,0.0,0.0,0.0,13697.666666666666,13697.666666666666,0.0,0.038461538461538464
Kurosagi Ichigo,target_distance_bin,high,519,434,14,14,5.344642973094129,-0.03144853237303248,0.08092485549132948,0.028901734104046242,0.0,0.0,15933.064516129032,15970.582949308755,0.009216589861751152,0.07142857142857142
Kurosagi Ichigo,target_distance_bin,low,209,177,14,14,5.35584257378612,-0.18611449918654077,0.07655502392344497,0.014354066985645933,0.0,0.009569377990430622,15654.367231638418,15670.45197740113,0.005649717514124294,0.1016949152542373
Kurosagi Ichigo,target_distance_bin,medium,230,173,14,14,5.513514054706309,-0.04793811029015611,0.12608695652173912,0.034782608695652174,0.0,0.0,15397.930635838151,15397.930635838151,0.0,0.09248554913294797
M,expected_char_class,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266272,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_char_class,arabic_numeral,11,5,2,2,5.953358656299574,0.2688151271217992,0.2727272727272727,0.18181818181818182,0.0,0.0,10191.2,10191.2,0.0,0.4
M,expected_char_class,english_punctuation,7,3,1,1,5.697616266882574,0.23603015685005393,0.2857142857142857,0.0,0.0,0.0,9158.333333333334,9158.333333333334,0.0,1.0
M,expected_char_class,thai_consonant,762,520,14,14,5.44595092467248,-0.017501436829346635,0.15223097112860892,0.06824146981627296,0.0,0.0026246719160104987,21171.298076923078,21231.709615384614,0.019230769230769232,0.17884615384615385
M,expected_char_class,thai_diacritic,7,7,5,5,5.839470477511897,0.13710968394333292,0.0,0.0,0.0,0.0,32082.285714285714,32082.285714285714,0.0,0.0
M,expected_char_class,thai_numeral,90,4,2,2,5.524672515374206,0.1701485311250904,0.4777777777777778,0.03333333333333333,0.0,0.0,32333.75,32333.75,0.0,1.0
M,expected_char_class,thai_tone_mark,95,54,13,13,5.360916198102448,-0.05597645601805594,0.22105263157894736,0.11578947368421053,0.0,0.0,22130.314814814814,22186.40740740741,0.018518518518518517,0.16666666666666666
M,expected_char_class,thai_vowel_mark,453,237,14,14,5.30677455543789,-0.05366106953063715,0.24724061810154527,0.08388520971302428,0.0,0.013245033112582781,21147.177215189873,21150.03375527426,0.004219409282700422,0.2109704641350211
M,expected_char_class,whitespace,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,expected_hand_proxy,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266272,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_hand_proxy,left,383,224,14,14,5.441212667031047,0.015157994606593679,0.20887728459530025,0.07571801566579635,0.0,0.0026109660574412533,23644.973214285714,23647.995535714286,0.004464285714285714,0.24553571428571427
M,expected_hand_proxy,right,1042,606,14,14,5.395924322816096,-0.026761536979107315,0.20825335892514396,0.07389635316698656,0.0,0.0067178502879078695,20382.60891089109,20439.445544554455,0.018151815181518153,0.17491749174917492
M,expected_hand_proxy,thumb,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,expected_layout,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266272,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_layout,COMMON,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,expected_layout,EN,18,8,2,2,5.853903282637408,0.2560654164605649,0.2777777777777778,0.1111111111111111,0.0,0.0,9803.875,9803.875,0.0,0.625
M,expected_layout,TH,1407,822,14,14,5.402393274171847,-0.018968860763464542,0.20753375977256575,0.07391613361762615,0.0,0.005685856432125089,21374.57907542579,21417.304136253042,0.014598540145985401,0.1897810218978102
M,expected_shift_required,0,1246,803,14,14,5.401357679666267,-0.0364260453707825,0.1781701444622793,0.0738362760834671,0.0,0.004815409309791332,21014.488169364882,21041.0398505604,0.012453300124533,0.1843088418430884
M,expected_shift_required,1,198,46,11,11,5.499024351641448,0.12434454541116366,0.3787878787878788,0.0707070707070707,0.0,0.010101010101010102,24121.630434782608,24421.608695652172,0.043478260869565216,0.34782608695652173
M,expected_shift_required,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266272,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_zone_proxy,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266272,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_zone_proxy,center,371,204,14,14,5.342859768896256,-0.05813775161457839,0.22911051212938005,0.07547169811320754,0.0,0.013477088948787063,19056.92156862745,19092.269607843136,0.0196078431372549,0.14215686274509803
M,expected_zone_proxy,left,383,224,14,14,5.441212667031047,0.015157994606593679,0.20887728459530025,0.07571801566579635,0.0,0.0026109660574412533,23644.973214285714,23647.995535714286,0.004464285714285714,0.24553571428571427
M,expected_zone_proxy,right,671,402,14,14,5.425264038917825,-0.00941343618959946,0.19672131147540983,0.07302533532041729,0.0,0.0029806259314456036,21055.34577114428,21123.087064676616,0.017412935323383085,0.19154228855721392
M,expected_zone_proxy,space,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,layout_switch_needed,0,1397,819,14,14,5.40175731990457,-0.018938085263361333,0.20615604867573373,0.07301360057265568,0.0,0.00572655690765927,21454.921855921857,21497.803418803418,0.014652014652014652,0.19291819291819293
M,layout_switch_needed,1,7,3,1,1,5.836523043733405,0.2818443070760001,0.2857142857142857,0.0,0.0,0.0,11280.666666666666,11280.666666666666,0.0,0.6666666666666666
M,layout_switch_needed,<missing>,56,40,14,14,5.5688781086939025,0.004010471526367682,0.16071428571428573,0.07142857142857142,0.0,0.0,18445.6,18511.475,0.025,0.125
M,target_distance_bin,<missing>,162,78,14,14,5.595637856653267,0.09082743720220009,0.2654320987654321,0.04938271604938271,0.0,0.0,18432.423076923078,18466.20512820513,0.01282051282051282,0.15384615384615385
M,target_distance_bin,high,666,434,14,14,5.306118648355364,-0.0028875112604371997,0.17117117117117117,0.06756756756756757,0.0,0.003003003003003003,21817.64285714286,21841.456221198157,0.016129032258064516,0.1912442396313364
M,target_distance_bin,low,348,177,14,14,5.412756675584985,-0.08580498516071372,0.25,0.08045977011494253,0.0,0.005747126436781609,21795.15254237288,21821.830508474577,0.011299435028248588,0.23728813559322035
M,target_distance_bin,medium,284,173,14,14,5.545634280329579,-0.02531632411719738,0.1936619718309859,0.0880281690140845,0.0,0.014084507042253521,20687.393063583815,20803.36416184971,0.017341040462427744,0.16184971098265896
Mick,expected_char_class,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433745,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_char_class,arabic_numeral,31,5,2,2,4.973498636523986,0.3289065886910217,0.41935483870967744,0.06451612903225806,0.0,0.0,22591.4,22591.4,0.0,0.2
Mick,expected_char_class,english_punctuation,3,3,1,1,6.673345077032209,0.4657879470891036,0.0,0.0,0.0,0.0,9142.333333333334,9142.333333333334,0.0,0.0
Mick,expected_char_class,thai_consonant,612,520,14,14,5.628275751530024,0.03340510974976021,0.0718954248366013,0.02287581699346405,0.0,0.0,20421.85576923077,20462.080769230768,0.007692307692307693,0.09807692307692308
Mick,expected_char_class,thai_diacritic,7,7,5,5,5.66551711280476,0.07615732615283426,0.0,0.0,0.0,0.0,25933.0,25933.0,0.0,0.0
Mick,expected_char_class,thai_numeral,4,4,2,2,7.274017266957317,0.6070450505381856,0.0,0.0,0.0,0.0,27053.0,27053.0,0.0,0.0
Mick,expected_char_class,thai_tone_mark,58,54,13,13,5.328367632356559,-0.14919231312997927,0.05172413793103448,0.0,0.0,0.0,20287.185185185186,20287.185185185186,0.0,0.07407407407407407
Mick,expected_char_class,thai_vowel_mark,291,237,14,14,5.401523401243827,0.05127726806578117,0.09621993127147767,0.010309278350515464,0.0,0.003436426116838488,20432.628691983122,20445.354430379746,0.004219409282700422,0.08860759493670886
Mick,expected_char_class,whitespace,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,expected_hand_proxy,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433745,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_hand_proxy,left,249,224,14,14,5.805538821330502,0.08937622055870639,0.05220883534136546,0.012048192771084338,0.0,0.0,22305.73214285714,22305.73214285714,0.0,0.09375
Mick,expected_hand_proxy,right,757,606,14,14,5.4461920841274996,0.025115625718956997,0.09907529722589167,0.021136063408190225,0.0,0.001321003963011889,19787.209570957097,19826.70297029703,0.00825082508250825,0.0924092409240924
Mick,expected_hand_proxy,thumb,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,expected_layout,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433745,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_layout,COMMON,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,expected_layout,EN,34,8,2,2,5.123485087157063,0.3409843556084995,0.38235294117647056,0.058823529411764705,0.0,0.0,17548.0,17548.0,0.0,0.125
Mick,expected_layout,TH,972,822,14,14,5.5495350629963704,0.030528538577859417,0.07716049382716049,0.01748971193415638,0.0,0.00102880658436214,20495.315085158152,20524.430656934306,0.006082725060827251,0.09245742092457421
Mick,expected_shift_required,0,983,803,14,14,5.513710900672151,0.03430495194552725,0.09155645981688708,0.019328585961342827,0.0,0.001017293997965412,20409.586550435866,20439.39103362391,0.0062266500622665,0.0958904109589041
Mick,expected_shift_required,1,46,46,11,11,6.317212137797462,0.2643133024801537,0.0,0.0,0.0,0.0,21690.130434782608,21690.130434782608,0.0,0.021739130434782608
Mick,expected_shift_required,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433745,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_zone_proxy,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433745,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_zone_proxy,center,293,204,14,14,5.242973662866383,0.06140434251967909,0.15017064846416384,0.013651877133105802,0.0,0.0034129692832764505,18344.49019607843,18431.901960784315,0.014705882352941176,0.08333333333333333
Mick,expected_zone_proxy,left,249,224,14,14,5.805538821330502,0.08937622055870639,0.05220883534136546,0.012048192771084338,0.0,0.0,22305.73214285714,22305.73214285714,0.0,0.09375
